# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.423017764199e-10       4.161488392762e-15       3.794390627636e-13       0.000000000000e+00       8.228446827274e-09       4.314344967050e-10      -1.840050295046e-12 
    3       1.347279460245e-10       5.343116439508e-15       4.237536443178e-13       0.000000000000e+00       5.062547431065e-09       3.069371861695e-10      -1.394940179667e-12 
    4       1.273679721754e-10       4.631366940341e-15       3.945418445622e-13       0.000000000000e+00       3.517594615496e-09       2.326855924854e-10      -9.149127465100e-13 
    5       1.217353372594e-10       3.096268049340e-15       3.342371655825e-13       0.000000000000e+00       2.624624814464e-09       1.838268378825e-10      -5.103210229420e-13 
    6       1.177686518838e-10       1.733668100914e-15       2.672284888060e-13       0.000000000000e+00       2.049774898161e-09       1.495259711999e-10      -2.117256605677e-13 
    7       1.150869874307e-10       9.355748386465e-16       2.077229349683e-13       0.000000000000e+00       1.653542175195e-09       1.243373023881e-10      -2.077145895897e-14 
    8       1.134104787329e-10       6.011298776994e-16       1.619929475752e-13       0.000000000000e+00       1.366636848595e-09       1.052357999033e-10       7.719421294659e-14 
    9       1.124888087149e-10       4.813094107538e-16       1.314078590805e-13       0.000000000000e+00       1.150809552417e-09       9.041299300381e-11       1.052119820268e-13 
   10       1.120954822161e-10       4.102352254365e-16       1.145214262611e-13       0.000000000000e+00       9.835336189801e-10       7.866852914563e-11       8.890053177664e-14 
   11       1.121657835276e-10       3.448776698936e-16       1.084168467856e-13       0.000000000000e+00       8.285438699513e-10       6.949510152426e-11       5.221885693766e-14 
   12       1.125514184278e-10       3.002563208294e-16       1.097383524991e-13       0.000000000000e+00       7.238372635584e-10       6.141130839401e-11       1.272576303471e-14 
   13       1.131994139506e-10       2.876128938383e-16       1.154981741138e-13       0.000000000000e+00       6.378930469634e-10       5.486265030767e-11      -1.755118455974e-14 
   14       1.140564312713e-10       2.993389200224e-16       1.234517611169e-13       0.000000000000e+00       5.663969045255e-10       4.914187904531e-11      -3.426749994040e-14 
   15       1.151117514026e-10       3.236785605188e-16       1.322007732708e-13       0.000000000000e+00       5.062229470528e-10       4.434349224163e-11      -3.748940688890e-14 
   16       1.162928928162e-10       3.579224580952e-16       1.409870453231e-13       0.000000000000e+00       4.550673855010e-10       4.021481465974e-11      -3.107612686465e-14 
   17       1.176194426777e-10       4.075694749866e-16       1.495973308404e-13       0.000000000000e+00       4.111899690316e-10       3.661517318511e-11      -2.016423334323e-14 
   18       1.190300849151e-10       4.781097711570e-16       1.583254155788e-13       0.000000000000e+00       3.731111828291e-10       3.347235632342e-11      -9.646122857179e-15 
