# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.652278251092e-10       7.680776858184e-15       2.363449966104e-13       6.395816442530e-17       8.444630551498e-11       8.715894048212e-12      -7.043479729251e-15 
   41       1.677075324108e-10       8.341533510557e-15       2.270776633069e-13       6.720159068134e-17       8.026182653693e-11       8.326028177426e-12      -6.478961161529e-15 
   42       1.701973189600e-10       9.038019598886e-15       2.163792869508e-13       7.052671933615e-17       7.634861095833e-11       7.959634397977e-12      -6.309880610143e-15 
   43       1.727071624909e-10       9.770816732854e-15       2.042430891801e-13       7.393359250870e-17       7.269625784877e-11       7.616167856893e-12      -6.439681552672e-15 
   44       1.752452167998e-10       1.054044798982e-14       1.906679656979e-13       7.742224532119e-17       6.927817746419e-11       7.293655865704e-12      -6.744943714618e-15 
   45       1.778171282781e-10       1.134738671055e-14       1.756475542459e-13       8.099270231180e-17       6.606108414721e-11       6.989472083021e-12      -7.099824420802e-15 
   46       1.804243180044e-10       1.219209328373e-14       1.591330925428e-13       8.464496567924e-17       6.303989599095e-11       6.703208481945e-12      -7.462091862456e-15 
   47       1.830647701684e-10       1.307498411687e-14       1.410597801910e-13       8.837902331789e-17       6.021107677017e-11       6.434464620585e-12      -7.809928074764e-15 
   48       1.857331636813e-10       1.399641837857e-14       1.213564986073e-13       9.219485166664e-17       5.756210981262e-11       6.181968894101e-12      -8.117839496626e-15 
   49       1.884206023987e-10       1.495669560110e-14       9.994536086017e-14       9.609241538821e-17       5.507083027814e-11       5.943513775431e-12      -8.356466608460e-15 
   50       1.911181090229e-10       1.595604162559e-14       7.675568788694e-14       1.000716667622e-16       5.271209704154e-11       5.716631165833e-12      -8.503309180626e-15 
   51       1.938288507386e-10       1.699456750217e-14       5.177145391424e-14       1.041325444138e-16       5.048149245655e-11       5.500984800176e-12      -8.578775738521e-15 
   52       1.965587657624e-10       1.807229528959e-14       2.499594142548e-14       1.082749736858e-16       4.837690142838e-11       5.296515292658e-12      -8.619590264535e-15 
   53       1.993129992407e-10       1.918916586140e-14      -3.561336328940e-15       1.124988665685e-16       4.639141938085e-11       5.102727563784e-12      -8.669047466079e-15 
   54       2.020958105871e-10       2.034503595989e-14      -3.388440660658e-14       1.168041213655e-16       4.451302992856e-11       4.918660909793e-12      -8.777336089169e-15 
