# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.423292491420e-10       4.161672893260e-15       3.795126281018e-13       2.267839475677e-19       8.228573110398e-09       4.314230722310e-10      -1.840046434035e-12 
    3       1.347557218417e-10       5.343526297608e-15       4.238336927539e-13       4.536616916546e-19       5.062839302770e-09       3.069344848743e-10      -1.394934790133e-12 
    4       1.273952364065e-10       4.632087742300e-15       3.946165521637e-13       7.563093815460e-19       3.517817700070e-09       2.326858479983e-10      -9.149096431499e-13 
    5       1.217619100943e-10       3.097383164381e-15       3.343017693629e-13       1.134846916135e-18       2.624794506388e-09       1.838286494268e-10      -5.103203760729e-13 
    6       1.177945659036e-10       1.735250702659e-15       2.672818175891e-13       1.589419851111e-18       2.049914284691e-09       1.495285005784e-10      -2.117269194074e-13 
    7       1.151122970697e-10       9.376933496117e-16       2.077656952002e-13       2.120196713582e-18       1.653659040970e-09       1.243400555686e-10      -2.077402384131e-14 
    8       1.134353312164e-10       6.038555087788e-16       1.620267153411e-13       2.727365963906e-18       1.366739495660e-09       1.052388392643e-10       7.719091860813e-14 
    9       1.125133622593e-10       4.847182687452e-16       1.314345474378e-13       3.411132694227e-18       1.150903153898e-09       9.041633102941e-11       1.052084426788e-13 
   10       1.121199135569e-10       4.144065702148e-16       1.145429510966e-13       4.171715159601e-18       9.836205392784e-10       7.867185289640e-11       8.889710972146e-14 
   11       1.121902384331e-10       3.498910324177e-16       1.084348608641e-13       5.009341240560e-18       8.286094502683e-10       6.949783464655e-11       5.221586952484e-14 
