# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.423308889726e-10       4.161670197775e-15       3.795168035534e-13       2.267937009567e-19       8.228597262834e-09       4.314227176512e-10      -1.840045790100e-12 
    3       1.347573622204e-10       5.343522807764e-15       4.238381193278e-13       4.536811996530e-19       5.062855534466e-09       3.069346173011e-10      -1.394934483565e-12 
    4       1.273968022352e-10       4.632085217714e-15       3.946206681566e-13       7.563418975935e-19       3.517830489818e-09       2.326861336656e-10      -9.149096136368e-13 
    5       1.217633715829e-10       3.097382035202e-15       3.343054043370e-13       1.134895695311e-18       2.624805113241e-09       1.838289502445e-10      -5.103205057098e-13 
    6       1.177959299327e-10       1.735250413774e-15       2.672849545150e-13       1.589488150554e-18       2.049923284574e-09       1.495288298974e-10      -2.117271271971e-13 
    7       1.151135700207e-10       9.376933379458e-16       2.077683536848e-13       2.120287792913e-18       1.653666844392e-09       1.243404167757e-10      -2.077430028244e-14 
    8       1.134365308959e-10       6.038555432711e-16       1.620289168902e-13       2.727483085647e-18       1.366746355641e-09       1.052391654505e-10       7.719054882385e-14 
    9       1.125144766330e-10       4.847183753598e-16       1.314363506648e-13       3.411279124224e-18       1.150909240271e-09       9.041660339758e-11       1.052080021016e-13 
   10       1.121209015792e-10       4.144069434904e-16       1.145444468047e-13       4.171894167438e-18       9.836259852553e-10       7.867213844102e-11       8.889669318277e-14 
   11       1.121911359505e-10       3.498919542396e-16       1.084361937445e-13       5.009556099957e-18       8.286137378171e-10       6.949813557036e-11       5.221557638808e-14 
   12       1.125768309482e-10       3.061915526568e-16       1.097554643420e-13       5.924498924736e-18       7.239006160807e-10       6.141400744439e-11       1.272303740039e-14 
   13       1.132249939706e-10       2.945464610392e-16       1.155141482203e-13       6.916959379932e-18       6.379508435485e-10       5.486507169426e-11      -1.755336883543e-14 
   14       1.140823958518e-10       3.073486320778e-16       1.234674641616e-13       7.987173767914e-18       5.664499134967e-10       4.914421483595e-11      -3.426912393181e-14 
   15       1.151382222757e-10       3.328433791384e-16       1.322168231536e-13       9.135375074074e-18       5.062717763413e-10       4.434571340935e-11      -3.749059817907e-14 
   16       1.163199909706e-10       3.683221997669e-16       1.410039375800e-13       1.036179044064e-17       4.551125424400e-10       4.021684728132e-11      -3.107690941494e-14 
   17       1.176472683285e-10       4.192840706193e-16       1.496151997369e-13       1.166663904630e-17       4.112318908920e-10       3.661698450285e-11      -2.016470861750e-14 
   18       1.190587823142e-10       4.912197739070e-16       1.583440803637e-13       1.305013025036e-17       3.731502104839e-10       3.347407575362e-11      -9.646432553153e-15 
   19       1.205654796877e-10       5.845072456258e-16       1.674241726554e-13       1.451246325096e-17       3.402627526729e-10       3.074530936951e-11      -2.158424920264e-15 
   20       1.221561709810e-10       6.971934313257e-16       1.770116809033e-13       1.605382436974e-17       3.113001823891e-10       2.832713693437e-11       5.404523747168e-16 
   21       1.238337256412e-10       8.286482485211e-16       1.871044087384e-13       1.767438946369e-17       2.858069132572e-10       2.617491591961e-11      -1.024286605546e-15 
   22       1.255738299021e-10       9.783859704322e-16       1.975651900195e-13       1.937432095005e-17       2.631726511034e-10       2.423115242803e-11      -5.144464695428e-15 
   23       1.273793255039e-10       1.146637917664e-15       2.080438975378e-13       2.115377161986e-17       2.430858268383e-10       2.248556015076e-11      -1.008711518205e-14 
   24       1.292404366921e-10       1.333662874425e-15       2.180811081989e-13       2.301288161080e-17       2.250816443280e-10       2.092150123506e-11      -1.399046712797e-14 
   25       1.311609586705e-10       1.539492442858e-15       2.273915372726e-13       2.495178386595e-17       2.089480115432e-10       1.952306279552e-11      -1.600151595816e-14 
   26       1.331321468075e-10       1.764320593672e-15       2.357442935020e-13       2.697060048341e-17       1.943925864744e-10       1.826003128385e-11      -1.575502453239e-14 
   27       1.351466482358e-10       2.010142243598e-15       2.430174795521e-13       2.906944796333e-17       1.812404908103e-10       1.711287499528e-11      -1.384770635735e-14 
   28       1.371888995435e-10       2.279503746797e-15       2.491543746263e-13       3.124843471426e-17       1.692647037653e-10       1.605853405493e-11      -1.126986971844e-14 
   29       1.392681592227e-10       2.573890883746e-15       2.542205234406e-13       3.350766961513e-17       1.584039354145e-10       1.509539870108e-11      -8.679656353161e-15 
   30       1.413901637075e-10       2.894456964841e-15       2.583593532230e-13       3.584725487235e-17       1.485414403097e-10       1.422032324478e-11      -6.750670711996e-15 
