# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.424630174466e-10       4.161913190072e-15       3.803346098028e-13       0.000000000000e+00       8.231935422267e-09       4.309788290586e-10      -1.840053972248e-12 
    3       1.348764936164e-10       5.343631470877e-15       4.246654877695e-13       0.000000000000e+00       5.063580703485e-09       3.066573401827e-10      -1.394976238393e-12 
    4       1.274999503959e-10       4.631864551127e-15       3.953329103924e-13       0.000000000000e+00       3.518492974936e-09       2.324958956622e-10      -9.149469825443e-13 
    5       1.218516206381e-10       3.096646913900e-15       3.348472756691e-13       0.000000000000e+00       2.625484996324e-09       1.836880173611e-10      -5.103482978327e-13 
    6       1.178709975587e-10       1.733909227878e-15       2.676511900644e-13       0.000000000000e+00       2.050550180156e-09       1.494198287076e-10      -2.117469174754e-13 
    7       1.151767386380e-10       9.357151876102e-16       2.079856745864e-13       0.000000000000e+00       1.654248173044e-09       1.242526074982e-10      -2.078828582451e-14 
    8       1.134890305891e-10       6.012122584091e-16       1.621386170537e-13       0.000000000000e+00       1.367262130362e-09       1.051642647993e-10       7.718070043667e-14 
    9       1.125575024683e-10       4.813669389622e-16       1.314813373559e-13       0.000000000000e+00       1.151350355655e-09       9.035125016361e-11       1.052009742821e-13 
   10       1.121550668687e-10       4.102894274349e-16       1.145614165916e-13       0.000000000000e+00       9.839978077285e-10       7.861628732454e-11       8.889174707152e-14 
   11       1.122173087544e-10       3.449412488884e-16       1.084521891850e-13       0.000000000000e+00       8.289420164117e-10       6.945046771462e-11       5.221275557636e-14 
   12       1.125952935551e-10       3.003359066386e-16       1.097862053493e-13       0.000000000000e+00       7.242001487633e-10       6.137140114064e-11       1.272144492685e-14 
   13       1.132361158125e-10       2.877133916823e-16       1.155667933715e-13       0.000000000000e+00       6.382255161749e-10       5.482686993523e-11      -1.755380861037e-14 
