# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.347551909848e-10       4.132431357139e-15       3.547208201429e-13       2.282489375620e-19       8.309917122901e-09       4.319727783950e-10      -1.839085431528e-12 
    3       1.280588590849e-10       5.329338349256e-15       3.972749921443e-13       4.565908631934e-19       5.115162978486e-09       3.072220979866e-10      -1.397403732277e-12 
    4       1.215490689504e-10       4.645503004380e-15       3.712241931197e-13       7.611896024655e-19       3.553553808025e-09       2.329104860312e-10      -9.205725382779e-13 
    5       1.166553858909e-10       3.124950486615e-15       3.162256408933e-13       1.142164153661e-18       2.650782140843e-09       1.840372841478e-10      -5.175105779005e-13 
    6       1.133050913738e-10       1.758923890588e-15       2.548304033886e-13       1.599659091285e-18       2.069884023510e-09       1.497996607720e-10      -2.186804625840e-13 
    7       1.112020445925e-10       9.500264421962e-16       2.001325434102e-13       2.133841965767e-18       1.669522739985e-09       1.247091021043e-10      -2.620095217869e-14 
    8       1.099651442630e-10       6.079758176187e-16       1.579470268940e-13       2.744900356775e-18       1.379746095335e-09       1.056667283406e-10       7.394235065577e-14 
    9       1.094283807910e-10       4.865706652921e-16       1.295987322323e-13       3.433038664728e-18       1.161872832794e-09       9.083477331794e-11       1.041557321448e-13 
   10       1.094179096298e-10       4.168803941509e-16       1.137451010267e-13       4.198474731268e-18       9.930488982075e-10       7.905177823435e-11       8.956177891220e-14 
   11       1.097646517215e-10       3.524571452798e-16       1.078010145384e-13       5.041436382554e-18       8.358025987312e-10       6.980080937765e-11       5.374763448471e-14 
   12       1.104532397908e-10       3.075602001519e-16       1.088160836929e-13       5.962157989112e-18       7.301283894667e-10       6.187021770782e-11       1.452845283756e-14 
   13       1.113591850930e-10       2.945157371529e-16       1.140293552037e-13       6.960877132758e-18       6.434028401401e-10       5.521388541246e-11      -1.640861595756e-14 
   14       1.124249288005e-10       3.065568212438e-16       1.213810800297e-13       8.037831464831e-18       5.712559159433e-10       4.953072353159e-11      -3.390438767820e-14 
   15       1.136711908699e-10       3.316746671459e-16       1.296054378442e-13       9.193255831038e-18       5.105429915855e-10       4.473246208776e-11      -3.791141415017e-14 
   16       1.150521985380e-10       3.664150591337e-16       1.379879176259e-13       1.042737972678e-17       4.589346960898e-10       4.062857765989e-11      -3.200817083646e-14 
   17       1.165352894847e-10       4.158803948421e-16       1.463473228959e-13       1.174042513355e-17       4.146718217999e-10       3.702446499075e-11      -2.131762991078e-14 
   18       1.181124328780e-10       4.859189459261e-16       1.548232317730e-13       1.313260460944e-17       3.762592499203e-10       3.385097592078e-11      -1.066938539758e-14 
   19       1.197885864982e-10       5.772730608403e-16       1.636445659144e-13       1.460412079333e-17       3.430876181855e-10       3.107458278173e-11      -2.791170555476e-15 
   20       1.215180462650e-10       6.882656377252e-16       1.730228368244e-13       1.615516372485e-17       3.138766670484e-10       2.859709622328e-11       3.607257400231e-16 
   21       1.233121633578e-10       8.180402907594e-16       1.829234678280e-13       1.778591295285e-17       2.881664989060e-10       2.641458968773e-11      -8.226003595190e-16 
   22       1.251694760532e-10       9.657306152994e-16       1.931554004292e-13       1.949653461238e-17       2.653409286192e-10       2.451232457160e-11      -4.739351405767e-15 
   23       1.270883227445e-10       1.131617987471e-15       2.034049626764e-13       2.128718492989e-17       2.450851008758e-10       2.283716276645e-11      -9.641322568774e-15 
   24       1.290462203599e-10       1.316172584549e-15       2.132727030215e-13       2.315800724729e-17       2.269296714412e-10       2.130254256999e-11      -1.360983035707e-14 
   25       1.310431137539e-10       1.519585416386e-15       2.224563085761e-13       2.510913718400e-17       2.106607865253e-10       1.988435972531e-11      -1.579262164724e-14 
   26       1.330729657335e-10       1.742111309125e-15       2.306931246410e-13       2.714069904091e-17       1.959838811689e-10       1.857028179813e-11      -1.581555033684e-14 
   27       1.351454053043e-10       1.985342768443e-15       2.379056569691e-13       2.925281082745e-17       1.827227262139e-10       1.737747199643e-11      -1.414032308510e-14 
   28       1.372641007927e-10       2.251327628325e-15       2.440913489964e-13       3.144558181196e-17       1.706484207195e-10       1.632047787922e-11      -1.160003041071e-14 
   29       1.394321761052e-10       2.541617146343e-15       2.492673020876e-13       3.371912100189e-17       1.596989044715e-10       1.538469903970e-11      -8.882843272564e-15 
   30       1.416386456231e-10       2.857663202978e-15       2.534800578436e-13       3.607352996748e-17       1.497560379314e-10       1.453200930918e-11      -6.771512160350e-15 
   31       1.438623604168e-10       3.200863410301e-15       2.567901334258e-13       3.850890286838e-17       1.406163931714e-10       1.371784694840e-11      -6.005542924999e-15 
   32       1.461084696380e-10       3.572136272995e-15       2.592003585505e-13       4.102533756529e-17       1.322327173581e-10       1.294549301397e-11      -6.429819695850e-15 
   33       1.483830883026e-10       3.972172926165e-15       2.607019932190e-13       4.362292836174e-17       1.245458514456e-10       1.223095178007e-11      -7.514540631326e-15 
