# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.375451557723e-10       4.196545767335e-15       3.539565674829e-13       2.245164066116e-19       8.085081753539e-09       4.487262696048e-10      -1.846112406789e-12 
    3       1.301713195597e-10       5.378056463973e-15       3.970677653635e-13       4.491256840886e-19       5.032222421782e-09       3.189909783373e-10      -1.399712006124e-12 
    4       1.231848433727e-10       4.654629389245e-15       3.712219982339e-13       7.487473496304e-19       3.509779305302e-09       2.413354364854e-10      -9.168976666558e-13 
    5       1.179634609741e-10       3.107465335358e-15       3.160557359883e-13       1.123500171218e-18       2.622403949714e-09       1.904022195322e-10      -5.104185394645e-13 
    6       1.143839638381e-10       1.738265047357e-15       2.544339785852e-13       1.573528375879e-18       2.049234731693e-09       1.548147894545e-10      -2.106975088964e-13 
    7       1.121119672930e-10       9.389845991555e-16       1.996062813803e-13       2.098999015331e-18       1.652667516272e-09       1.287495406416e-10      -1.938769660180e-14 
    8       1.107488628982e-10       6.053813974142e-16       1.574352035717e-13       2.700098983726e-18       1.364878870140e-09       1.089868821742e-10       7.838330812497e-14 
    9       1.101187821231e-10       4.861872615127e-16       1.292201880836e-13       3.377031774524e-18       1.148526410497e-09       9.363269913654e-11       1.059320381838e-13 
   10       1.100418753092e-10       4.152618847818e-16       1.135575779485e-13       4.130014069753e-18       9.815903706687e-10       8.147133539388e-11       8.912439297605e-14 
   11       1.103325467613e-10       3.501570344163e-16       1.078125248500e-13       4.959272257936e-18       8.265056586941e-10       7.187197232944e-11       5.200723835306e-14 
   12       1.109736897185e-10       3.062017972912e-16       1.089767912930e-13       5.865038976656e-18       7.220106292932e-10       6.368715887497e-11       1.247512155737e-14 
   13       1.118449686211e-10       2.944530134859e-16       1.142983135597e-13       6.847549772175e-18       6.362475204254e-10       5.680723677367e-11      -1.797461660569e-14 
   14       1.128876352560e-10       3.069727875155e-16       1.217097311678e-13       7.907039961823e-18       5.648973840704e-10       5.095779362135e-11      -3.450465067525e-14 
   15       1.141159936258e-10       3.320449815415e-16       1.298871298726e-13       9.043741775426e-18       5.048525575044e-10       4.601055851101e-11      -3.750570581500e-14 
   16       1.154727395090e-10       3.671837925415e-16       1.382300362866e-13       1.025788184001e-17       4.538104634061e-10       4.176747971733e-11      -3.089177704044e-14 
   17       1.169513377592e-10       4.178036956105e-16       1.465982698047e-13       1.154967905816e-17       4.100315841543e-10       3.802930777034e-11      -1.997583216534e-14 
   18       1.185238987384e-10       4.893234378652e-16       1.550960617673e-13       1.291934274517e-17       3.720381154394e-10       3.475586438954e-11      -9.518422057813e-15 
   19       1.201926312131e-10       5.821955582876e-16       1.639457691950e-13       1.436707223190e-17       3.392274980838e-10       3.190627636851e-11      -2.104642000096e-15 
   20       1.219195682251e-10       6.945593092755e-16       1.733614253758e-13       1.589305418192e-17       3.103341710703e-10       2.935683595306e-11       5.011283565814e-16 
   21       1.237145038316e-10       8.256710461063e-16       1.832914889944e-13       1.749746487280e-17       2.849033840730e-10       2.710453607273e-11      -1.144934276446e-15 
   22       1.255717574004e-10       9.748702801296e-16       1.935246747398e-13       1.918046726159e-17       2.623256597665e-10       2.514325047996e-11      -5.285997983189e-15 
   23       1.274925806357e-10       1.142406098931e-15       2.037611833328e-13       2.094221465648e-17       2.422896542798e-10       2.342001839710e-11      -1.014543648918e-14 
   24       1.294588715894e-10       1.328625362620e-15       2.136227888360e-13       2.278284773032e-17       2.243312655924e-10       2.184448910519e-11      -1.384656132164e-14 
   25       1.314678757321e-10       1.533608740281e-15       2.227903208670e-13       2.470249983106e-17       2.082389694278e-10       2.038833113964e-11      -1.566755687431e-14 
   26       1.335088500814e-10       1.757574827311e-15       2.309719483929e-13       2.670129337737e-17       1.937213952456e-10       1.903506573762e-11      -1.539815667751e-14 
   27       1.355919012621e-10       2.002458510120e-15       2.380788147674e-13       2.877934498808e-17       1.806042869662e-10       1.780365571387e-11      -1.356167457957e-14 
   28       1.377226366080e-10       2.270729132595e-15       2.441077048126e-13       3.093676302310e-17       1.686613125749e-10       1.671204678302e-11      -1.101342845612e-14 
   29       1.399043428573e-10       2.563892602733e-15       2.490990567450e-13       3.317365605890e-17       1.578310664488e-10       1.574650464258e-11      -8.419217182082e-15 
   30       1.421255175087e-10       2.883163617851e-15       2.531368468357e-13       3.549012578115e-17       1.479966467462e-10       1.486871997071e-11      -6.514258140934e-15 
   31       1.443644959656e-10       3.229677265576e-15       2.563164433401e-13       3.788626698088e-17       1.389568011581e-10       1.403352824529e-11      -5.977956300133e-15 
   32       1.466267299779e-10       3.604255327217e-15       2.586278483727e-13       4.036217840627e-17       1.306647868737e-10       1.324329122790e-11      -6.600099493695e-15 
   33       1.489189445353e-10       4.007535875762e-15       2.600293526527e-13       4.291795573314e-17       1.230621062497e-10       1.251263519129e-11      -7.788065926964e-15 
   34       1.512404137542e-10       4.440138122830e-15       2.604583407781e-13       4.555369031208e-17       1.160424767292e-10       1.185107498255e-11      -8.896694475101e-15 
   35       1.535904021506e-10       4.903064733844e-15       2.597656410281e-13       4.826947478575e-17       1.095698584159e-10       1.125271960392e-11      -9.675127685490e-15 
   36       1.559615346305e-10       5.397435754472e-15       2.577551074806e-13       5.106539952616e-17       1.035921096514e-10       1.070199073406e-11      -9.968700088081e-15 
   37       1.583432151287e-10       5.924303096960e-15       2.542415674614e-13       5.394155091829e-17       9.803119708588e-11       1.018122673929e-11      -9.661741117571e-15 
   38       1.607435016143e-10       6.484376632801e-15       2.491982100191e-13       5.689801022912e-17       9.287267415558e-11       9.689685337972e-12      -8.889463212857e-15 
   39       1.631733737281e-10       7.078200530938e-15       2.426580563642e-13       5.993485449009e-17       8.810013292281e-11       9.230250464661e-12      -7.899732649407e-15 
   40       1.656403002486e-10       7.706218255919e-15       2.346762427428e-13       6.305215688171e-17       8.366799205177e-11       8.804125479001e-12      -7.001419963280e-15 
   41       1.681475185981e-10       8.368860376857e-15       2.253095024057e-13       6.624998416743e-17       7.951736283950e-11       8.410732264898e-12      -6.486553173001e-15 
   42       1.706926775387e-10       9.066857983299e-15       2.145433141173e-13       6.952838783976e-17       7.563597556151e-11       8.047781976696e-12      -6.356816365207e-15 
   43       1.732679920612e-10       9.801020366921e-15       2.023433235612e-13       7.288741019756e-17       7.201347862705e-11       7.710938186261e-12      -6.514656738625e-15 
   44       1.758600121029e-10       1.057214951440e-14       1.886750290037e-13       7.632708661039e-17       6.862345652582e-11       7.393584119224e-12      -6.835743938620e-15 
   45       1.784549480422e-10       1.138097337613e-14       1.735019323586e-13       7.984744196018e-17       6.543285419737e-11       7.088794403929e-12      -7.194255146863e-15 
   46       1.810576540178e-10       1.222792194587e-14       1.567796863788e-13       8.344847898104e-17       6.243662275357e-11       6.796346430213e-12      -7.551714410844e-15 
   47       1.836775198732e-10       1.311328419179e-14       1.384599427847e-13       8.713018622904e-17       5.963125669737e-11       6.517521299969e-12      -7.891847192923e-15 
   48       1.863230350920e-10       1.403726518071e-14       1.184916581473e-13       9.089254090771e-17       5.700434535571e-11       6.253104661220e-12      -8.195788472828e-15 
   49       1.890016522830e-10       1.499998220953e-14       9.682084617454e-14       9.473550854988e-17       5.453391077688e-11       6.003343026561e-12      -8.441951355018e-15 
   50       1.917187140543e-10       1.600151087724e-14       7.339756621695e-14       9.865904243850e-17       5.219502189975e-11       5.768040620006e-12      -8.613968713922e-15 
   51       1.944742069511e-10       1.704204701910e-14       4.819969980008e-14       1.026630824221e-16       4.998328967417e-11       5.546982249685e-12      -8.727364287025e-15 
   52       1.972648904366e-10       1.812178204053e-14       2.121519977582e-14       1.067475552278e-16       4.789660494028e-11       5.339549712917e-12      -8.809894028292e-15 
   53       2.000849801865e-10       1.924085533578e-14      -7.564491210236e-15       1.109123743714e-16       4.592810744769e-11       5.144555110974e-12      -8.894348432977e-15 
   54       2.029259674978e-10       2.039935276946e-14      -3.814434790383e-14       1.151574398271e-16       4.406586616561e-11       4.960203780632e-12      -9.018801052661e-15 
   55       2.057795856374e-10       2.159731434182e-14      -7.052701840939e-14       1.194826452780e-16       4.229651513719e-11       4.784594388571e-12      -9.215978285194e-15 
   56       2.086479855425e-10       2.283476289306e-14      -1.047171700946e-13       1.238879027362e-16       4.061795112612e-11       4.617449617059e-12      -9.477706994461e-15 
   57       2.115357716635e-10       2.411167987009e-14      -1.407180607294e-13       1.283731234595e-16       3.902923037605e-11       4.458750489442e-12      -9.782070209721e-15 
   58       2.144470197795e-10       2.542799563212e-14      -1.785302449044e-13       1.329382108725e-16       3.752672745884e-11       4.308221087221e-12      -1.010334053161e-14 
   59       2.173852190159e-10       2.678358829007e-14      -2.181515337661e-13       1.375830605309e-16       3.610396969680e-11       4.165312410021e-12      -1.041180480076e-14 
   60       2.203532138611e-10       2.817828254588e-14      -2.595769547524e-13       1.423075600864e-16       3.475147158484e-11       4.029186235562e-12      -1.067358876636e-14 
   61       2.233531760305e-10       2.961178606023e-14      -3.027994316237e-13       1.471116039612e-16       3.345936665123e-11       3.898958445854e-12      -1.085812060005e-14 
   62       2.263866438509e-10       3.108348449098e-14      -3.478120940200e-13       1.519951412979e-16       3.222636794972e-11       3.774529342549e-12      -1.096287573178e-14 
   63       2.294543888652e-10       3.259259817997e-14      -3.946064172177e-13       1.569581387592e-16       3.105253417861e-11       3.655911912189e-12      -1.099390040655e-14 
   64       2.325563308593e-10       3.413823748439e-14      -4.431715305116e-13       1.620005671913e-16       2.993657442556e-11       3.542981055169e-12      -1.095872867165e-14 
   65       2.356914808266e-10       3.571939963394e-14      -4.934941998048e-13       1.671224020553e-16       2.887577135040e-11       3.435465678368e-12      -1.086644942006e-14 
   66       2.388578839320e-10       3.733496558801e-14      -5.455588101983e-13       1.723236238594e-16       2.786590436794e-11       3.332940787788e-12      -1.072777343384e-14 
   67       2.420525624761e-10       3.898369689285e-14      -5.993473485804e-13       1.776042185899e-16       2.690117283078e-11       3.234819581189e-12      -1.055510042751e-14 
   68       2.452726422705e-10       4.066436011176e-14      -6.548397848578e-13       1.829641867662e-16       2.597574374776e-11       3.140510500872e-12      -1.036068169043e-14 
   69       2.485191242857e-10       4.237613641851e-14      -7.120153442674e-13       1.884035717701e-16       2.508893081734e-11       3.049943020905e-12      -1.015052583289e-14 
   70       2.517937782882e-10       4.411828973375e-14      -7.708514627759e-13       1.939224380585e-16       2.424093162667e-11       2.963134682607e-12      -9.929372949625e-15 
   71       2.550980007585e-10       4.589004661303e-14      -8.313234041633e-13       1.995208636887e-16       2.343126133043e-11       2.880031938558e-12      -9.702507770085e-15 
   72       2.584327881217e-10       4.769059636670e-14      -8.934042528077e-13       2.051989409704e-16       2.265871738195e-11       2.800506464165e-12      -9.475777995845e-15 
   73       2.617987099780e-10       4.951909117984e-14      -9.570649064705e-13       2.109567771180e-16       2.192134426416e-11       2.724351469231e-12      -9.255612638113e-15 
   74       2.651958823328e-10       5.137464623215e-14      -1.022274069081e-12       2.167944949025e-16       2.121639822066e-11       2.651278009516e-12      -9.049040355197e-15 
   75       2.686239408275e-10       5.325633981784e-14      -1.088998243523e-12       2.227122333040e-16       2.054031198676e-11       2.580911298309e-12      -8.863707789986e-15 
   76       2.720824469277e-10       5.516315248700e-14      -1.157202049750e-12       2.287101420792e-16       1.988957952083e-11       2.512887313817e-12      -8.706082821322e-15 
