# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.423348710839e-10       4.161681110381e-15       3.795391951967e-13       2.267834350320e-19       8.228572796372e-09       4.314092284061e-10      -1.840046583507e-12 
    3       1.347609841749e-10       5.343536602197e-15       4.238611450851e-13       4.536606648351e-19       5.062829052488e-09       3.069255597279e-10      -1.394935038833e-12 
    4       1.273999881128e-10       4.632096765893e-15       3.946405748909e-13       7.563076664051e-19       3.517810613566e-09       2.326793465578e-10      -9.149097548674e-13 
    5       1.217661509654e-10       3.097388999689e-15       3.343205524181e-13       1.134844336603e-18       2.624789821175e-09       1.838235436103e-10      -5.103203590126e-13 
    6       1.177983662245e-10       1.735253769435e-15       2.672950775004e-13       1.589416228823e-18       2.049910790890e-09       1.495243785038e-10      -2.117268412681e-13 
    7       1.151157071575e-10       9.376950247309e-16       2.077741297953e-13       2.120191867761e-18       1.653656397799e-09       1.243366353847e-10      -2.077396577078e-14 
    8       1.134383938389e-10       6.038566867910e-16       1.620315584064e-13       2.727359711394e-18       1.366737301996e-09       1.052358568341e-10       7.719090701909e-14 
    9       1.125161029422e-10       4.847191773509e-16       1.314370466986e-13       3.411124849686e-18       1.150901157326e-09       9.041368018143e-11       1.052083861328e-13 
   10       1.121223384920e-10       4.144072940148e-16       1.145441480681e-13       4.171705535863e-18       9.836186491998e-10       7.866955348314e-11       8.889708255015e-14 
   11       1.121924079970e-10       3.498917442053e-16       1.084356332853e-13       5.009329649118e-18       8.286080517321e-10       6.949583869768e-11       5.221591532373e-14 
   12       1.125779779517e-10       3.061907865002e-16       1.097550699830e-13       5.924231187164e-18       7.238954956198e-10       6.141191723872e-11       1.272328567155e-14 
   13       1.132260115809e-10       2.945453501717e-16       1.155141598809e-13       6.916646883266e-18       6.379462068807e-10       5.486317638108e-11      -1.755322079104e-14 
   14       1.140832998103e-10       3.073472334875e-16       1.234679639832e-13       7.986813035348e-18       5.664456887843e-10       4.914248490153e-11      -3.426904426779e-14 
   15       1.151390494862e-10       3.328414319382e-16       1.322176837874e-13       9.134962624865e-18       5.062679035240e-10       4.434411012053e-11      -3.749052769158e-14 
   16       1.163207276732e-10       3.683195410258e-16       1.410049853411e-13       1.036132279066e-17       4.551089884249e-10       4.021535755908e-11      -3.107681304241e-14 
   17       1.176479551735e-10       4.192809226273e-16       1.496163259891e-13       1.166611270856e-17       4.112286056195e-10       3.661562800843e-11      -2.016460177008e-14 
   18       1.190594093202e-10       4.912162180807e-16       1.583452847945e-13       1.304954173556e-17       3.731471649695e-10       3.347281390866e-11      -9.646376496750e-15 
   19       1.205660357219e-10       5.845031739218e-16       1.674254137108e-13       1.451180906785e-17       3.402599220334e-10       3.074411234936e-11      -2.158456386397e-15 
   20       1.221566723712e-10       6.971886118089e-16       1.770128482633e-13       1.605310102559e-17       3.112975428915e-10       2.832601634800e-11       5.403531193747e-16 
   21       1.238341852629e-10       8.286426319592e-16       1.871055227316e-13       1.767359346441e-17       2.858044437002e-10       2.617387883103e-11      -1.024389479223e-15 
   22       1.255742470779e-10       9.783797131007e-16       1.975664385784e-13       1.937344880041e-17       2.631703360246e-10       2.423018669529e-11      -5.144481312289e-15 
   23       1.273797023760e-10       1.146630761831e-15       2.080453327294e-13       2.115281982334e-17       2.430836524900e-10       2.248464979609e-11      -1.008702520424e-14 
   24       1.292407812871e-10       1.333654004439e-15       2.180825694657e-13       2.301184666953e-17       2.250795989458e-10       2.092063433333e-11      -1.399034556161e-14 
   25       1.311612704691e-10       1.539481197673e-15       2.273929380976e-13       2.495066228026e-17       2.089460837462e-10       1.952224005782e-11      -1.600142847767e-14 
   26       1.331324153908e-10       1.764306724245e-15       2.357456955700e-13       2.696938875155e-17       1.943907659068e-10       1.825926704134e-11      -1.575498657524e-14 
   27       1.351468781450e-10       2.010125740958e-15       2.430188960939e-13       2.906814258076e-17       1.812387680895e-10       1.711217637946e-11      -1.384768253300e-14 
   28       1.371891147923e-10       2.279484775135e-15       2.491557215499e-13       3.124703217317e-17       1.692630711213e-10       1.605789397646e-11      -1.126978426565e-14 
   29       1.392683751480e-10       2.573869595305e-15       2.542217433394e-13       3.350616640361e-17       1.584023854626e-10       1.509480143550e-11      -8.679473876774e-15 
   30       1.413903744101e-10       2.894433420605e-15       2.583604670637e-13       3.584564747375e-17       1.485399664765e-10       1.421974535227e-11      -6.750434885173e-15 
   31       1.435501055260e-10       3.242267476585e-15       2.617204879175e-13       3.826557088683e-17       1.394744757819e-10       1.342126002725e-11      -6.108109597040e-15 
   32       1.457503163278e-10       3.618294486631e-15       2.642589526918e-13       4.076603625074e-17       1.311589937353e-10       1.269077228091e-11      -6.584194672532e-15 
   33       1.479872204537e-10       4.023321902743e-15       2.658637098281e-13       4.334714031448e-17       1.235346075237e-10       1.201391315835e-11      -7.670198584837e-15 
   34       1.502500850004e-10       4.458104526658e-15       2.664048878829e-13       4.600897567217e-17       1.164944881484e-10       1.137323477019e-11      -8.795684570963e-15 
   35       1.525415385832e-10       4.923496453339e-15       2.657440386991e-13       4.875163611531e-17       1.100025299560e-10       1.077086995496e-11      -9.669724481085e-15 
   36       1.548626209076e-10       5.420343344138e-15       2.637254878674e-13       5.157521326726e-17       1.040065807627e-10       1.021309125607e-11      -1.005007625850e-14 
   37       1.572098993938e-10       5.949444034335e-15       2.602063854095e-13       5.447979478004e-17       9.842852408068e-11       9.703339568447e-12      -9.738985657109e-15 
   38       1.595869382053e-10       6.511570321255e-15       2.551733226497e-13       5.746546262258e-17       9.325391232268e-11       9.239645649339e-12      -8.886774670801e-15 
   39       1.619954496011e-10       7.107447250572e-15       2.486648604867e-13       6.053229435761e-17       8.846629936783e-11       8.815859093836e-12      -7.792223821746e-15 
   40       1.644314695947e-10       7.737743170910e-15       2.407420533330e-13       6.368036367949e-17       8.401997701968e-11       8.421935772302e-12      -6.827390991318e-15 
   41       1.668885181938e-10       8.403088610858e-15       2.314644244080e-13       6.690973763077e-17       7.985589139536e-11       8.046971176485e-12      -6.340137597557e-15 
   42       1.693697342214e-10       9.104149038732e-15       2.208052216594e-13       7.022046701555e-17       7.596175902204e-11       7.690243910700e-12      -6.312162523440e-15 
   43       1.718786987783e-10       9.841569670438e-15       2.087108600657e-13       7.361259296791e-17       7.232722473623e-11       7.353238007609e-12      -6.597616036339e-15 
   44       1.744157010166e-10       1.061595295259e-14       1.951235428607e-13       7.708614939463e-17       6.892582290415e-11       7.036522708076e-12      -7.013450186096e-15 
   45       1.769791302447e-10       1.142785011075e-14       1.799865746009e-13       8.064115930433e-17       6.572442539657e-11       6.739876948050e-12      -7.380342133692e-15 
   46       1.795709310982e-10       1.227773772365e-14       1.632631127125e-13       8.427762280878e-17       6.271797569566e-11       6.462905666604e-12      -7.665466122927e-15 
   47       1.821922143585e-10       1.316603057780e-14       1.449223591119e-13       8.799552530134e-17       5.990295754560e-11       6.204464486605e-12      -7.878497636580e-15 
   48       1.848414476014e-10       1.409308501442e-14       1.249342845443e-13       9.179484034773e-17       5.726691894877e-11       5.962396675589e-12      -8.032286010062e-15 
   49       1.875142224086e-10       1.505919646604e-14       1.032695673609e-13       9.567552934549e-17       5.478780776200e-11       5.733460944541e-12      -8.143046657994e-15 
   50       1.902055627619e-10       1.606459704902e-14       7.989914434907e-14       9.963754109640e-17       5.244060981055e-11       5.514259042362e-12      -8.229526706933e-15 
   51       1.929181289784e-10       1.710945328555e-14       5.479286152343e-14       1.036808111772e-16       5.022092884320e-11       5.304482876349e-12      -8.309788930428e-15 
   52       1.956558382520e-10       1.819386350526e-14       2.792035128040e-14       1.078052618095e-16       4.812665862684e-11       5.104423981628e-12      -8.403887124901e-15 
   53       1.984214075833e-10       1.931785533291e-14      -7.486892560377e-16       1.120108015950e-16       4.615092669189e-11       4.914026204637e-12      -8.534956907759e-15 
   54       2.012162405762e-10       2.048138322772e-14      -3.124457771313e-14       1.162973251715e-16       4.428177357650e-11       4.732860551108e-12      -8.729359633660e-15 
   55       2.040409082040e-10       2.168436393038e-14      -6.359297031043e-14       1.206647209438e-16       4.250579918817e-11       4.560341165624e-12      -9.007880474886e-15 
   56       2.068969903040e-10       2.292679875341e-14      -9.779929096690e-14       1.251128973183e-16       4.082089747107e-11       4.396493721647e-12      -9.356432404900e-15 
   57       2.097854932651e-10       2.420867736018e-14      -1.338605732632e-13       1.296417623820e-16       3.922612347442e-11       4.241333860340e-12      -9.748326536027e-15 
   58       2.127062080380e-10       2.552994155643e-14      -1.717697736734e-13       1.342512163681e-16       3.771784083163e-11       4.094627368826e-12      -1.015238015327e-14 
   59       2.156576200735e-10       2.689048430642e-14      -2.115156657591e-13       1.389411516258e-16       3.628955556748e-11       3.955874422914e-12      -1.053271209153e-14 
   60       2.186368192609e-10       2.829014874912e-14      -2.530827343639e-13       1.437114525904e-16       3.493174990529e-11       3.824293829819e-12      -1.084853811280e-14 
   61       2.216407989522e-10       2.972866290537e-14      -2.964537309186e-13       1.485620109076e-16       3.363452384570e-11       3.699040340616e-12      -1.106357221688e-14 
   62       2.246708975078e-10       3.120542889890e-14      -3.416182489639e-13       1.534927748408e-16       3.239658875327e-11       3.579949235205e-12      -1.117715940826e-14 
   63       2.277291984244e-10       3.271968446257e-14      -3.885658945018e-13       1.585037109507e-16       3.121800675192e-11       3.466931666469e-12      -1.119979970878e-14 
   64       2.308171841463e-10       3.427056010822e-14      -4.372837737912e-13       1.635947903621e-16       3.009748551068e-11       3.359748141897e-12      -1.114425704817e-14 
   65       2.339356900787e-10       3.585707610235e-14      -4.877564719771e-13       1.687659892147e-16       2.903230113937e-11       3.258000161430e-12      -1.102565943030e-14 
   66       2.370848586004e-10       3.747813944185e-14      -5.399660317199e-13       1.740172891135e-16       2.801822108419e-11       3.161121855311e-12      -1.086159909935e-14 
   67       2.402640930770e-10       3.913254082974e-14      -5.938919318250e-13       1.793486775802e-16       2.704942702344e-11       3.068371621931e-12      -1.067223270602e-14 
   68       2.434726490065e-10       4.081907075613e-14      -6.495121742018e-13       1.847601567524e-16       2.612006797693e-11       2.979022698922e-12      -1.047643798310e-14 
   69       2.467116493440e-10       4.253690181469e-14      -7.068068482686e-13       1.902517705224e-16       2.522945742296e-11       2.892998408547e-12      -1.027915555926e-14 
   70       2.499823967980e-10       4.428527877657e-14      -7.657552537174e-13       1.958235837324e-16       2.437779557896e-11       2.810351199026e-12      -1.008165042177e-14 
   71       2.532857436696e-10       4.606340636083e-14      -8.263348629373e-13       2.014756750626e-16       2.356459758703e-11       2.731071884518e-12      -9.885227789605e-15 
   72       2.566220621604e-10       4.787044925636e-14      -8.885213279901e-13       2.072081376930e-16       2.278865810296e-11       2.655086370771e-12      -9.691232423194e-15 
   73       2.599912146806e-10       4.970553214374e-14      -9.522884875855e-13       2.130210799649e-16       2.204801588539e-11       2.582252380781e-12      -9.501047934035e-15 
   74       2.633925241568e-10       5.156773971715e-14      -1.017608374056e-12       2.189146260432e-16       2.133991838486e-11       2.512356180445e-12      -9.316096094402e-15 
   75       2.668247443404e-10       5.345611670620e-14      -1.084451220335e-12       2.248889165777e-16       2.066078633292e-11       2.445109304214e-12      -9.137836147012e-15 
   76       2.702866531027e-10       5.536961344084e-14      -1.152784903041e-12       2.309441025281e-16       2.000710178612e-11       2.380224735893e-12      -8.967680170098e-15 
   77       2.737790228620e-10       5.730691103730e-14      -1.222573139095e-12       2.370803238751e-16       1.937833749141e-11       2.317668727099e-12      -8.806722880737e-15 
   78       2.773029571986e-10       5.926656422564e-14      -1.293776971394e-12       2.432977282115e-16       1.877449985200e-11       2.257449163634e-12      -8.655961076754e-15 
   79       2.808592830999e-10       6.124705190158e-14      -1.366355299010e-12       2.495964777478e-16       1.819523665384e-11       2.199538565677e-12      -8.516370837587e-15 
