# Matter power spectrum P(k) at redshift z=0
# for k=1.04191e-05 to 528.706 h/Mpc,
# number of wavenumbers equal to 629
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.041908238681e-05       4.843235558205e+01 
       2.329572772725e-05       1.053693039241e+02 
       3.621755309602e-05       1.613773109632e+02 
       4.921930226242e-05       2.170322734954e+02 
       6.233629263574e-05       2.726659154429e+02 
       7.560472997094e-05       3.285293402683e+02 
       8.906203312220e-05       3.848389481180e+02 
       1.027471731613e-04       4.417952354542e+02 
       1.167010312109e-04       4.995925219643e+02 
       1.309667793763e-04       5.584248534365e+02 
       1.455902891651e-04       6.184901233337e+02 
       1.606205717266e-04       6.799933592251e+02 
       1.761102540636e-04       7.431494726543e+02 
       1.921160950017e-04       8.081858644975e+02 
       2.086995440477e-04       8.753448772713e+02 
       2.259273451923e-04       9.448862501969e+02 
       2.438721860586e-04       1.017089636948e+03 
       2.626133903290e-04       1.092257046884e+03 
       2.822376478497e-04       1.170715399603e+03 
       3.028397718653e-04       1.252818955067e+03 
       3.245234661137e-04       1.338951708074e+03 
       3.474020756007e-04       1.429529524772e+03 
       3.715992834022e-04       1.525001894950e+03 
       3.972497015584e-04       1.625853021862e+03 
       4.244992870343e-04       1.732602125314e+03 
       4.535054943711e-04       1.845802412121e+03 
       4.844370563661e-04       1.966038438956e+03 
       5.174732654477e-04       2.093921277496e+03 
       5.528026154277e-04       2.230081180515e+03 
       5.906206618648e-04       2.375156844778e+03 
       6.311269767112e-04       2.529781645941e+03 
       6.745211171686e-04       2.694565817866e+03 
       7.209976061859e-04       2.870075444254e+03 
       7.707400346226e-04       3.056808537666e+03 
       8.239145361946e-04       3.255169659313e+03 
       8.806630379131e-04       3.465444546873e+03 
       9.410968211426e-04       3.687777230286e+03 
       1.005291004947e-03       3.922151935284e+03 
       1.073280550461e-03       4.168381700246e+03 
       1.145058265224e-03       4.426106588485e+03 
       1.220575069444e-03       4.694800324889e+03 
       1.299742510642e-03       4.973786876994e+03 
       1.382437237505e-03       5.262263909939e+03 
       1.468506926931e-03       5.559331866276e+03 
       1.557777041207e-03       5.864025221154e+03 
       1.650057785971e-03       6.175342439440e+03 
       1.745150726538e-03       6.492274672012e+03 
       1.842854664634e-03       6.813829378117e+03 
       1.942970540075e-03       7.139050443540e+03 
       2.045305270580e-03       7.467031840908e+03 
       2.149674558595e-03       7.796929115715e+03 
       2.255904770646e-03       8.127964021883e+03 
       2.363834035121e-03       8.459427938195e+03 
       2.473312716562e-03       8.790681678278e+03 
       2.584203417559e-03       9.121151379839e+03 
       2.696380641413e-03       9.450328902267e+03 
       2.809730226204e-03       9.777763205047e+03 
       2.924148637824e-03       1.010305782865e+04 
       3.039542188446e-03       1.042586547559e+04 
       3.155826228933e-03       1.074588265322e+04 
       3.272924349076e-03       1.106284592653e+04 
       3.390767608199e-03       1.137652766264e+04 
       3.509293810097e-03       1.168672892983e+04 
       3.628446830034e-03       1.199328198843e+04 
       3.748175997093e-03       1.229604527818e+04 
       3.868435532151e-03       1.259489472471e+04 
       3.989184039765e-03       1.288973086960e+04 
       4.110384051039e-03       1.318047044277e+04 
       4.232001613859e-03       1.346704444054e+04 
       4.354005926563e-03       1.374940285852e+04 
       4.476369011084e-03       1.402750082141e+04 
       4.599065421665e-03       1.430131205052e+04 
       4.722071985506e-03       1.457080051437e+04 
       4.845367571907e-03       1.483595719028e+04 
       4.968932886810e-03       1.509679495097e+04 
       5.092750289881e-03       1.535334391399e+04 
       5.216803631616e-03       1.560552562144e+04 
       5.341078108168e-03       1.585336198655e+04 
       5.465560131882e-03       1.609696164933e+04 
       5.590237215731e-03       1.633619439683e+04 
       5.715097870066e-03       1.657124350025e+04 
       5.840131510269e-03       1.680202696580e+04 
       5.965328374062e-03       1.702858217066e+04 
       6.090679447390e-03       1.725090698977e+04 
       6.216176397895e-03       1.746912426342e+04 
       6.341811515147e-03       1.768318181211e+04 
       6.467577656866e-03       1.789316019071e+04 
       6.593468200488e-03       1.809905743741e+04 
       6.719476999478e-03       1.830095826880e+04 
       6.845598343888e-03       1.849887116402e+04 
       6.971826924693e-03       1.869282423364e+04 
       7.098157801509e-03       1.888284742037e+04 
       7.224586373341e-03       1.906902239009e+04 
       7.351108352038e-03       1.925134856847e+04 
       7.477719738173e-03       1.942987948881e+04 
       7.604416799119e-03       1.960464818342e+04 
       7.731196049072e-03       1.977569723452e+04 
       7.858054230856e-03       1.994307228785e+04 
       7.984988299302e-03       2.010679811439e+04 
       8.111995406080e-03       2.026692451750e+04 
       8.239072885820e-03       2.042348781079e+04 
       8.366218243406e-03       2.057652215563e+04 
       8.493429142333e-03       2.072609731990e+04 
       8.620703394033e-03       2.087222024499e+04 
       8.748038948066e-03       2.101493375308e+04 
       8.875433883113e-03       2.115427661011e+04 
       9.002886398686e-03       2.129032322758e+04 
       9.130394807496e-03       2.142306771485e+04 
       9.257957528427e-03       2.155255781132e+04 
       9.385573080049e-03       2.167883837525e+04 
       9.513240074636e-03       2.180194111204e+04 
       9.640957212639e-03       2.192190941410e+04 
       9.768723277579e-03       2.203876648211e+04 
       9.896537131319e-03       2.215255703862e+04 
       1.002439770970e-02       2.226329886561e+04 
       1.015230401847e-02       2.237107309216e+04 
       1.028025512958e-02       2.247586801007e+04 
       1.040825017763e-02       2.257774467338e+04 
       1.053628835671e-02       2.267671805920e+04 
       1.066436891737e-02       2.277283614522e+04 
       1.079249116385e-02       2.286612561747e+04 
       1.092065445147e-02       2.295662605690e+04 
       1.104885818428e-02       2.304435850378e+04 
       1.117710181278e-02       2.312937843362e+04 
       1.130538483186e-02       2.321169435883e+04 
       1.143370677887e-02       2.329135269495e+04 
       1.156206723185e-02       2.336837491977e+04 
       1.169046580782e-02       2.344279753568e+04 
       1.181890216123e-02       2.351465223439e+04 
       1.194737598255e-02       2.358397450715e+04 
       1.207588699691e-02       2.365077784142e+04 
       1.220443496283e-02       2.371511402634e+04 
       1.233301967107e-02       2.377700350068e+04 
       1.246164094358e-02       2.383647644482e+04 
       1.259029863244e-02       2.389356436208e+04 
       1.271899261899e-02       2.394830599360e+04 
       1.284772281293e-02       2.400071363139e+04 
       1.297648915152e-02       2.405082214024e+04 
       1.310529159887e-02       2.409866616533e+04 
       1.323413014521e-02       2.414425559656e+04 
       1.336300480631e-02       2.418764056445e+04 
       1.349191562286e-02       2.422882687744e+04 
       1.362086265994e-02       2.426786519221e+04 
       1.374984600656e-02       2.430476121209e+04 
       1.387886577518e-02       2.433955218347e+04 
       1.400792210131e-02       2.437227124267e+04 
       1.413701514312e-02       2.440292047003e+04 
       1.426614508117e-02       2.443155447548e+04 
       1.439531211802e-02       2.445818994815e+04 
       1.452451647803e-02       2.448284994168e+04 
       1.465375840709e-02       2.450555791385e+04 
       1.478303817241e-02       2.452633604582e+04 
       1.491235606235e-02       2.454523030238e+04 
       1.504171238629e-02       2.456223624432e+04 
       1.517110747444e-02       2.457739606307e+04 
       1.530054167781e-02       2.459072951895e+04 
       1.543001536806e-02       2.460226179474e+04 
       1.555952893753e-02       2.461202794601e+04 
       1.568908279911e-02       2.462003116285e+04 
       1.581867738633e-02       2.462631053929e+04 
       1.594831315329e-02       2.463088089155e+04 
       1.607799057472e-02       2.463377464589e+04 
       1.620771014605e-02       2.463500230042e+04 
       1.633747238344e-02       2.463459982629e+04 
       1.646727782392e-02       2.463257928399e+04 
       1.659712702546e-02       2.462896333110e+04 
       1.672702056708e-02       2.462378723161e+04 
       1.685695904906e-02       2.461707587266e+04 
       1.698694309302e-02       2.460882699086e+04 
       1.711697334219e-02       2.459908177323e+04 
       1.724705046151e-02       2.458785155101e+04 
       1.737717513792e-02       2.457515733151e+04 
       1.750734808053e-02       2.456102751638e+04 
       1.763757002094e-02       2.454550896146e+04 
       1.776784171341e-02       2.452856848086e+04 
       1.789816393524e-02       2.451026092447e+04 
       1.802853748697e-02       2.449059965772e+04 
       1.815896319278e-02       2.446959657485e+04 
       1.828944190075e-02       2.444731129429e+04 
       1.841997448325e-02       2.442371127335e+04 
       1.855056183730e-02       2.439882086890e+04 
       1.868120488492e-02       2.437269487454e+04 
       1.881190457357e-02       2.434534859892e+04 
       1.894266187652e-02       2.431678616855e+04 
       1.907347779332e-02       2.428704910897e+04 
       1.920435335022e-02       2.425608737376e+04 
       1.933528960068e-02       2.422403304192e+04 
       1.946628762578e-02       2.419078946997e+04 
       1.959734853482e-02       2.415649346494e+04 
       1.972847346575e-02       2.412104466292e+04 
       1.985966358577e-02       2.408453559306e+04 
       1.999092009188e-02       2.404695370813e+04 
       2.012224421145e-02       2.400836970294e+04 
       2.025363720280e-02       2.396873618961e+04 
       2.038510035587e-02       2.392803915902e+04 
       2.051663499283e-02       2.388642953373e+04 
       2.064824246873e-02       2.384381510434e+04 
       2.077992417222e-02       2.380028346067e+04 
       2.091168152623e-02       2.375581414967e+04 
       2.104351598871e-02       2.371038521865e+04 
