# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       8.980856820338e+13       9.372928398380e-26       5.162291927263e-09       1.739885157276e+22       1.406029682881e+04       1.565585234247e-10       1.262735126710e+18       2.980139283777e-09       1.789935636409e+44       1.802864089058e+33       9.864914595099e+33       4.117293312247e+43       1.372431104082e+43       3.430164207620e-08       8.255353927589e+43       3.027200360510e+44       3.027200360510e+44       1.009066786798e+44      -7.819567153431e+52       6.508495795022e-06       1.646118170433e+00 
       8.884838741853e+13       9.576608763369e-26       5.216861609370e-09       1.702880364390e+22       1.406029682881e+04       1.582504448007e-10       1.249234699866e+18       3.012345523746e-09       1.714606728540e+44       1.745654611176e+33       9.551875682869e+33       3.944018250127e+43       1.314672750042e+43       3.430164207620e-08       7.907929817586e+43       2.899801535424e+44       2.899801535424e+44       9.666005117705e+43      -7.410399128346e+52       6.623657714803e-06       1.617498012609e+00 
       8.789847232612e+13       9.784715248456e-26       5.273250280879e-09       1.666662608907e+22       1.406029682881e+04       1.599606506999e-10       1.235878611704e+18       3.044899815212e-09       1.642448015311e+44       1.690260536007e+33       9.248770294100e+33       3.778035417361e+43       1.259345139120e+43       3.430164207620e-08       7.575126947723e+43       2.777764251929e+44       2.777764251929e+44       9.259214172730e+43      -7.022641300201e+52       6.738819634578e-06       1.589856053481e+00 
       8.695871317136e+13       9.997344034293e-26       5.331457941793e-09       1.631215151702e+22       1.406029682881e+04       1.616893387222e-10       1.222665319041e+18       3.077805919537e-09       1.573326080025e+44       1.636624256192e+33       8.955283212746e+33       3.619037922651e+43       1.206345974217e+43       3.430164207620e-08       7.256329987465e+43       2.660862871142e+44       2.660862871142e+44       8.869542903455e+43      -6.655173355326e+52       6.853981554349e-06       1.563142985411e+00 
       8.602900137289e+13       1.021459339078e-25       5.387846613303e-09       1.596521609666e+22       1.406029682881e+04       1.634367086033e-10       1.209593295189e+18       3.111067638721e-09       1.507113120788e+44       1.584689992398e+33       8.671109225368e+33       3.466731790125e+43       1.155577263375e+43       3.430164207620e-08       6.950949502280e+43       2.548881250131e+44       2.548881250131e+44       8.496270833427e+43      -6.306933601773e+52       6.969143474116e-06       1.537312759906e+00 
       8.510922951025e+13       1.043656372587e-25       5.446054274216e-09       1.562565948135e+22       1.406029682881e+04       1.652029622371e-10       1.196661029786e+18       3.144688815873e-09       1.443686714209e+44       1.534403735314e+33       8.395952803732e+33       3.320835415801e+43       1.106945138600e+43       3.430164207620e-08       6.658420863813e+43       2.441612342270e+44       2.441612342270e+44       8.138707807234e+43      -5.976915901874e+52       7.084305393877e-06       1.512322322708e+00 
       8.419929131143e+13       1.066335763339e-25       5.506080924533e-09       1.529332473477e+22       1.406029682881e+04       1.669883036997e-10       1.183867028614e+18       3.178673335672e-09       1.382929589050e+44       1.485713189482e+33       8.129527797466e+33       3.181079046913e+43       1.060359682304e+43       3.430164207620e-08       6.378203205924e+43       2.338857814430e+44       2.338857814430e+44       7.796192714447e+43      -5.664166765293e+52       7.199467313631e-06       1.488131374309e+00 
       8.329908164066e+13       1.089507992632e-25       5.564288585447e-09       1.496805825842e+22       1.406029682881e+04       1.687929392723e-10       1.171209813435e+18       3.213025124683e-09       1.324729409399e+44       1.438567718911e+33       7.871557136481e+33       3.047204283164e+43       1.015734761055e+43       3.430164207620e-08       6.109778424665e+43       2.240427680275e+44       2.240427680275e+44       7.468092267272e+43      -5.367782594195e+52       7.314629233379e-06       1.464702153154e+00 
       8.240849648618e+13       1.113183770571e-25       5.626134225167e-09       1.464970972062e+22       1.406029682881e+04       1.706170774657e-10       1.158687921812e+18       3.247748152008e-09       1.268978566965e+44       1.392918294423e+33       7.621772542828e+33       2.918963598953e+43       9.729878663178e+42       3.430164207620e-08       5.852650220336e+43       2.146139948984e+44       2.146139948984e+44       7.153799829646e+43      -5.086907072563e+52       7.429791153126e-06       1.441999238857e+00 
       8.152743294829e+13       1.137374039737e-25       5.686160875484e-09       1.433813198700e+22       1.406029682881e+04       1.724609290437e-10       1.146299906944e+18       3.282846429607e-09       1.215573982121e+44       1.348717442656e+33       7.379914251703e+33       2.796119885723e+43       9.320399619077e+42       3.430164207620e-08       5.606343179863e+43       2.055820288767e+44       2.055820288767e+44       6.852734295599e+43      -4.820728692119e+52       7.544953072872e-06       1.419989373603e+00 
       8.065578922741e+13       1.162089980541e-25       5.748006515205e-09       1.403318105255e+22       1.406029682881e+04       1.743247070482e-10       1.134044337499e+18       3.318324012822e-09       1.164416913316e+44       1.305919196702e+33       7.145730741300e+33       2.678446013557e+43       8.928153378525e+42       3.430164207620e-08       5.370401897791e+43       1.969301704536e+44       1.969301704536e+44       6.564339014838e+43      -4.568478407708e+52       7.660114992618e-06       1.398641299539e+00 
       7.979346461238e+13       1.187343016293e-25       5.809852154925e-09       1.373471597500e+22       1.406029682881e+04       1.762086268232e-10       1.121919797449e+18       3.354185000793e-09       1.115412774508e+44       1.264479048300e+33       6.918978471245e+33       2.565724411236e+43       8.552414704119e+42       3.430164207620e-08       5.144390134267e+43       1.886424229140e+44       1.886424229140e+44       6.288080763527e+43      -4.329427415364e+52       7.775276912366e-06       1.377925610716e+00 
       7.894035946874e+13       1.213144818458e-25       5.871697794646e-09       1.344259880975e+22       1.406029682881e+04       1.781129060399e-10       1.109924885903e+18       3.390433536965e-09       1.068470960278e+44       1.224353901549e+33       6.699421629318e+33       2.457746663958e+43       8.192488879858e+42       3.430164207620e-08       4.927890008460e+43       1.807034627599e+44       1.807034627599e+44       6.023448758400e+43      -4.102885046645e+52       7.890438832114e-06       1.357814617910e+00 
       7.809637522728e+13       1.239507311978e-25       5.935362423770e-09       1.315669454605e+22       1.406029682881e+04       1.800377647220e-10       1.098058216950e+18       3.427073809542e-09       1.023504678312e+44       1.185502028090e+33       6.486831886225e+33       2.354313127997e+43       7.847710426656e+42       3.430164207620e-08       4.720501225932e+43       1.730986113782e+44       1.730986113782e+44       5.769953712350e+43      -3.888196773145e+52       8.005600751863e-06       1.338282225163e+00 
       7.726141437266e+13       1.266442681188e-25       6.000846042298e-09       1.287687104465e+22       1.406029682881e+04       1.819834252709e-10       1.086318419493e+18       3.464110052008e-09       9.804307889229e+43       1.147883023715e+33       6.280988158141e+33       2.255232561575e+43       7.517441871915e+42       3.430164207620e-08       4.521840338516e+43       1.658138079006e+44       1.658138079006e+44       5.527126929773e+43      -3.684742315424e+52       8.120762671613e-06       1.319303816798e+00 
       7.643538043208e+13       1.293963374863e-25       6.064510671422e-09       1.260299897670e+22       1.406029682881e+04       1.839501124915e-10       1.074704137098e+18       3.501546543578e-09       9.391696513329e+43       1.111457766340e+33       6.081676376798e+33       2.160321771265e+43       7.201072570883e+42       3.430164207620e-08       4.331540035348e+43       1.588355832066e+44       1.588355832066e+44       5.294519439981e+43      -3.491933850893e+52       8.235924591363e-06       1.300856153933e+00 
       7.561817796419e+13       1.322082112625e-25       6.129994289950e-09       1.233495176397e+22       1.406029682881e+04       1.859380536181e-10       1.063214027830e+18       3.539387609735e-09       8.996449764228e+43       1.076188375327e+33       5.888689266856e+33       2.069405273283e+43       6.898017577609e+42       3.430164207620e-08       4.149248463730e+43       1.521510350194e+44       1.521510350194e+44       5.071701167080e+43      -3.309214315468e+52       8.351086511112e-06       1.282917279540e+00 
       7.480971254804e+13       1.350811890713e-25       6.197296897881e-09       1.207260552038e+22       1.406029682881e+04       1.879474783409e-10       1.051846764103e+18       3.577637622710e-09       8.617836856782e+43       1.042038172087e+33       5.701826130355e+33       1.982314969025e+43       6.607716563418e+42       3.430164207620e-08       3.974628578582e+43       1.457478040506e+44       1.457478040506e+44       4.858260134796e+43      -3.136055794098e+52       8.466248430862e-06       1.265466431285e+00 
       7.400989077217e+13       1.380165987224e-25       6.262780516408e-09       1.181583899472e+22       1.406029682881e+04       1.899786188321e-10       1.040601032525e+18       3.616301001968e-09       8.255157760722e+43       1.008971641936e+33       5.520892637991e+33       1.898889834271e+43       6.329632780902e+42       3.430164207620e-08       3.807357519265e+43       1.396140511491e+44       1.396140511491e+44       4.653801704752e+43      -2.971957995505e+52       8.581410350613e-06       1.248483961328e+00 
       7.321862022383e+13       1.410157969228e-25       6.331902113743e-09       1.156453351461e+22       1.406029682881e+04       1.920317097731e-10       1.029475533743e+18       3.655382214751e-09       7.907741906343e+43       9.769543971625e+32       5.345700627024e+33       1.818975621452e+43       6.063252071506e+42       3.430164207620e-08       3.647126012634e+43       1.337384354106e+44       1.337384354106e+44       4.457947846810e+43      -2.816446806740e+52       8.696572270366e-06       1.231951262567e+00 
       7.243580947828e+13       1.440801698466e-25       6.399204721674e-09       1.131857293167e+22       1.406029682881e+04       1.941069883816e-10       1.018468982300e+18       3.694885776569e-09       7.574946944669e+43       9.459531412634e+32       5.176067905599e+33       1.742424574465e+43       5.808081914885e+42       3.430164207620e-08       3.493637801211e+43       1.281100932096e+44       1.281100932096e+44       4.270336440115e+43      -2.669072923370e+52       8.811734190118e-06       1.215850700615e+00 
       7.166136808825e+13       1.472111337405e-25       6.468326319009e-09       1.107784356781e+22       1.406029682881e+04       1.962046944387e-10       1.007580106479e+18       3.734816251713e-09       7.256157559786e+43       9.159356343193e+32       5.011818063274e+33       1.669095155480e+43       5.563650518266e+42       3.430164207620e-08       3.346609095428e+43       1.227186181129e+44       1.227186181129e+44       4.090620603564e+43      -2.529410551344e+52       8.926896109869e-06       1.200165551047e+00 
       7.089520657347e+13       1.504101357394e-25       6.539266905747e-09       1.084223416271e+22       1.406029682881e+04       1.983250703168e-10       9.968076481629e+17       3.775178253844e-09       6.950784331169e+43       8.868706594657e+32       4.852780287559e+33       1.598851783241e+43       5.329505944135e+42       3.430164207620e-08       3.205768048914e+43       1.175540416390e+44       1.175540416390e+44       3.918468054441e+43      -2.397056176784e+52       9.042058029622e-06       1.184879941484e+00 
       7.013723641037e+13       1.536786542550e-25       6.610207492486e-09       1.061163582239e+22       1.406029682881e+04       2.004683610079e-10       9.861503626822e+17       3.815976446412e-09       6.658262643878e+43       8.587279904288e+32       4.698789186282e+33       1.531564582390e+43       5.105215274633e+42       3.430164207620e-08       3.070854255873e+43       1.126068148270e+44       1.126068148270e+44       3.753560494047e+43      -2.271627400149e+52       9.157219949376e-06       1.169978797974e+00 
       6.938737002177e+13       1.570182000424e-25       6.681148079224e-09       1.038594196889e+22       1.406029682881e+04       2.026348141513e-10       9.756070186766e+17       3.857215543355e-09       6.378051644628e+43       8.314783600915e+32       4.549684615585e+33       1.467109143336e+43       4.890363811120e+42       3.430164207620e-08       2.941618269608e+43       1.078677905811e+44       1.078677905811e+44       3.595593019191e+43      -2.152761831402e+52       9.272381869131e-06       1.155447795457e+00 
       6.864552076686e+13       1.604303164492e-25       6.753907655366e-09       1.016504829100e+22       1.406029682881e+04       2.048246800627e-10       9.651763979503e+17       3.898900309454e-09       6.109633241781e+43       8.050934300573e+32       4.405311513383e+33       1.405366292227e+43       4.684554307425e+42       3.430164207620e-08       2.817821141314e+43       1.033282067584e+44       1.033282067584e+44       3.444273558441e+43      -2.040116042990e+52       9.387543788889e-06       1.141273311780e+00 
       6.791160293113e+13       1.639165806157e-25       6.826667231508e-09       9.948852696074e+21       1.406029682881e+04       2.070382117629e-10       9.548572953319e+17       3.941035561090e-09       5.852511147430e+43       7.795457611790e+32       4.265519738108e+33       1.346221870609e+43       4.487406235363e+42       3.430164207620e-08       2.699233978274e+43       9.897966996817e+43       9.897966996817e+43       3.299322332104e+43      -1.933364577612e+52       9.502705708648e-06       1.127442385156e+00 
       6.718553171646e+13       1.674786037081e-25       6.899426807649e-09       9.737255262798e+21       1.406029682881e+04       2.092756650070e-10       9.446485185349e+17       3.983626166595e-09       5.606209959800e+43       7.548087850237e+32       4.130163912567e+33       1.289566524349e+43       4.298555081164e+42       3.430164207620e-08       2.585637520652e+43       9.481414005289e+43       9.481414005289e+43       3.160471334934e+43      -1.832199007898e+52       9.617867628409e-06       1.113942674577e+00 
       6.646722323137e+13       1.711180321199e-25       6.974005373195e-09       9.530158195056e+21       1.406029682881e+04       2.115372983142e-10       9.345488880199e+17       4.026677046998e-09       5.370274284254e+43       7.308567762427e+32       3.999103272755e+33       1.235295501454e+43       4.117651671514e+42       3.430164207620e-08       2.476821736098e+43       9.082391522279e+43       9.082391522279e+43       3.027463840602e+43      -1.736327045306e+52       9.733029548172e-06       1.100762423135e+00 
       6.575659448129e+13       1.748365478613e-25       7.050402928144e-09       9.327465776705e+21       1.406029682881e+04       2.138233729974e-10       9.245572368587e+17       4.070193176445e-09       5.144267891307e+43       7.076648258183e+32       3.872201521470e+33       1.183308458385e+43       3.944361527951e+42       3.430164207620e-08       2.372585431410e+43       8.700161781561e+43       8.700161781561e+43       2.900053927034e+43      -1.645471695631e+52       9.848191467936e-06       1.087890423833e+00 
       6.505356335897e+13       1.786358695770e-25       7.126800483093e-09       9.129084327345e+21       1.406029682881e+04       2.161341531935e-10       9.146724105989e+17       4.114179582874e-09       4.927772910059e+43       6.852088151593e+32       3.749326686566e+33       1.133509274532e+43       3.778364248440e+42       3.430164207620e-08       2.272735880544e+43       8.334018065578e+43       8.334018065578e+43       2.778006021712e+43      -1.559370458718e+52       9.963353387701e-06       1.075315987830e+00 
       6.435804863501e+13       1.825177532573e-25       7.203198038042e-09       8.934922159020e+21       1.406029682881e+04       2.184699058940e-10       9.048932671312e+17       4.158641348555e-09       4.720389055582e+43       6.634653910192e+32       3.630350983711e+33       1.085805874492e+43       3.619352914972e+42       3.430164207620e-08       2.177088468271e+43       7.983283398774e+43       7.983283398774e+43       2.661094466115e+43      -1.477774570039e+52       1.007851530747e-05       1.063028914828e+00 
       6.366996994847e+13       1.864839929775e-25       7.281414582394e-09       8.744889533840e+21       1.406029682881e+04       2.208309009756e-10       8.952186765569e+17       4.203583610654e-09       4.521732888822e+43       6.424119412093e+32       3.515150683496e+33       1.040110057826e+43       3.467033526088e+42       3.430164207620e-08       2.085466348842e+43       7.647309295906e+43       7.647309295906e+43       2.549103098497e+43      -1.400448281962e+52       1.019367722724e-05       1.051019465467e+00 
       6.298924779757e+13       1.905364219422e-25       7.359631126747e-09       8.558898622509e+21       1.406029682881e+04       2.232174112318e-10       8.856475210573e+17       4.249011561910e-09       4.331437107642e+43       6.220265710836e+32       3.403605982761e+33       9.963373359887e+42       3.321124453296e+42       3.430164207620e-08       1.997700119006e+43       7.325474563039e+43       7.325474563039e+43       2.441824854212e+43      -1.327168182626e+52       1.030883914701e-05       1.039278335603e+00 
       6.231580353053e+13       1.946769129837e-25       7.439666660503e-09       8.376863463732e+21       1.406029682881e+04       2.256297124039e-10       8.761786947651e+17       4.294930451099e-09       4.149149867706e+43       6.022880807690e+32       3.295600880007e+33       9.544067761054e+42       3.181355920351e+42       3.430164207620e-08       1.913627504799e+43       7.017184149000e+43       7.017184149000e+43       2.339061382870e+43      -1.257722550460e+52       1.042400106679e-05       1.027796632232e+00 
       6.164955933647e+13       1.989073798967e-25       7.519702194259e-09       8.198699924480e+21       1.406029682881e+04       2.280680832132e-10       8.668111036361e+17       4.341345583820e-09       3.974534131943e+43       5.831759431184e+32       3.191023054759e+33       9.142408513398e+42       3.047469504466e+42       3.430164207620e-08       1.833093061507e+43       6.721868045167e+43       6.721868045167e+43       2.240622681597e+43      -1.191910742468e+52       1.053916298656e-05       1.016565851072e+00 
       6.099043823641e+13       2.032297777572e-25       7.601556717418e-09       8.024325661114e+21       1.406029682881e+04       2.305328053933e-10       8.575436653231e+17       4.388262322897e-09       3.807267047384e+43       5.646702823636e+32       3.089763750754e+33       8.757652975488e+42       2.919217658496e+42       3.430164207620e-08       1.755947886263e+43       6.438980231562e+43       6.438980231562e+43       2.146326743732e+43      -1.129542614539e+52       1.065432490634e-05       1.005577855502e+00 
       6.033836407438e+13       2.076461044644e-25       7.683411240578e-09       7.853660081321e+21       1.406029682881e+04       2.330241637224e-10       8.483753090506e+17       4.435686089230e-09       3.647039348235e+43       5.467518534451e+32       2.991717662848e+33       8.389089759737e+42       2.796363253246e+42       3.430164207620e-08       1.682049342730e+43       6.167997667293e+43       6.167997667293e+43       2.055999222313e+43      -1.070437972074e+52       1.076948682612e-05       9.948248569612e-01 
       5.969326150864e+13       2.121584010018e-25       7.765265763737e-09       7.686624306866e+21       1.406029682881e+04       2.355424460561e-10       8.393049754913e+17       4.483622362186e-09       3.493554784058e+43       5.294020219983e+32       2.896782827493e+33       8.036037417091e+42       2.678679139030e+42       3.430164207620e-08       1.611260797381e+43       5.908419323491e+43       5.908419323491e+43       1.969473107716e+43      -1.014426049366e+52       1.088464874590e-05       9.842993964795e-01 
       5.905505600295e+13       2.167687529706e-25       7.848939276300e-09       7.523141137141e+21       1.406029682881e+04       2.380879433610e-10       8.303316166435e+17       4.532076680442e-09       3.346529572027e+43       5.126027449745e+32       2.804860516707e+33       7.697843177077e+42       2.565947725692e+42       3.430164207620e-08       1.543451366868e+43       5.659765256934e+43       5.659765256934e+43       1.886588418868e+43      -9.613450162253e+51       1.099981066567e-05       9.739943274739e-01 
       5.842367381797e+13       2.214792911309e-25       7.934431778267e-09       7.363135013479e+21       1.406029682881e+04       2.406609497481e-10       8.214541957102e+17       4.581054642472e-09       3.205691872231e+43       4.963365518772e+32       2.715855135399e+33       7.373881740876e+42       2.457960580292e+42       3.430164207620e-08       1.478495676032e+43       5.421575722672e+43       5.421575722672e+43       1.807191907450e+43      -9.110415104179e+51       1.111497258545e-05       9.639027995303e-01 
       5.779904200274e+13       2.262921925931e-25       8.019924280234e-09       7.206531984235e+21       1.406029682881e+04       2.432617625071e-10       8.126716869793e+17       4.630561907271e-09       3.070781285063e+43       4.805865265930e+32       2.629674121954e+33       7.063554125178e+42       2.354518041726e+42       3.430164207620e-08       1.416273626088e+43       5.193410323980e+43       5.193410323980e+43       1.731136774556e+43      -8.633701945671e+51       1.123013450523e-05       9.540182432345e-01 
       5.718108838624e+13       2.312096818442e-25       8.107235771604e-09       7.053259670606e+21       1.406029682881e+04       2.458906821401e-10       8.039830757049e+17       4.680604195012e-09       2.941548369753e+43       4.653362898001e+32       2.546227851972e+33       6.766286554712e+42       2.255428851571e+42       3.430164207620e-08       1.356670172574e+43       4.974847198100e+43       4.974847198100e+43       1.658282399266e+43      -8.181933362453e+51       1.134529642502e-05       9.443343559127e-01 
       5.656974156908e+13       2.362340315458e-25       8.194547262974e-09       6.903247233181e+21       1.406029682881e+04       2.485480123970e-10       7.953873579902e+17       4.731187287630e-09       2.817754183174e+43       4.505699819344e+32       2.465429545064e+33       6.481529401365e+42       2.160509800455e+42       3.430164207620e-08       1.299575112640e+43       4.765482236242e+43       4.765482236242e+43       1.588494078650e+43      -7.753804100359e+51       1.146045834480e-05       9.348450882114e-01 
       5.596493091520e+13       2.413675639941e-25       8.283677743748e-09       6.756425339197e+21       1.406029682881e+04       2.512340603102e-10       7.868835406716e+17       4.782317029628e-09       2.699169838047e+43       4.362722466962e+32       2.387195174607e+33       6.208756167961e+42       2.069585389320e+42       3.430164207620e-08       1.244882881289e+43       4.564928336414e+43       4.564928336414e+43       1.521642778711e+43      -7.348077204179e+51       1.157562026459e-05       9.255446315271e-01 
       5.536658654378e+13       2.466126516336e-25       8.372808224522e-09       6.612726130498e+21       1.406029682881e+04       2.539491362302e-10       7.784706412035e+17       4.833999328566e-09       2.585576079747e+43       4.224282150804e+32       2.311443380353e+33       5.947462514800e+42       1.982487504933e+42       3.430164207620e-08       1.192492356197e+43       4.372814687697e+43       4.372814687697e+43       1.457604895808e+43      -6.963580443833e+51       1.169078218438e-05       9.164274061085e-01 
       5.477463932109e+13       2.519717188347e-25       8.463757694699e-09       6.472083192171e+21       1.406029682881e+04       2.566935538614e-10       7.701476875454e+17       4.886240155967e-09       2.476762880915e+43       4.090234899133e+32       2.238095383825e+33       5.697165327168e+42       1.899055109056e+42       3.430164207620e-08       1.142306670741e+43       4.188786084638e+43       4.188786084638e+43       1.396262028124e+43      -6.599202927556e+51       1.180594410417e-05       9.074880499415e-01 
       5.418902085255e+13       2.574472422427e-25       8.554707164876e-09       6.334431521848e+21       1.406029682881e+04       2.594676302985e-10       7.619137180493e+17       4.939045547759e-09       2.372529053131e+43       3.960441308804e+32       2.167074906388e+33       5.457401822091e+42       1.819133940697e+42       3.430164207620e-08       1.094233034902e+43       4.012502270499e+43       4.012502270499e+43       1.337500756747e+43      -6.253891892301e+51       1.192110602396e-05       8.987214081812e-01 
       5.360966347481e+13       2.630417527540e-25       8.647475624457e-09       6.199707499670e+21       1.406029682881e+04       2.622716860630e-10       7.537677813484e+17       4.992421605232e-09       2.272681874927e+43       3.834766400288e+32       2.098308089922e+33       5.227728692678e+42       1.742576230893e+42       3.430164207620e-08       1.048182563703e+43       3.843637308146e+43       3.843637308146e+43       1.281212435966e+43      -5.926649662078e+51       1.203626794376e-05       8.901225232936e-01 
       5.303650024796e+13       2.687578358663e-25       8.740244084038e-09       6.067848858874e+21       1.406029682881e+04       2.651060451401e-10       7.457089362474e+17       5.046374495494e-09       2.177036735465e+43       3.713079477302e+32       2.031723420013e+33       5.007721288474e+42       1.669240429491e+42       3.430164207620e-08       1.004070112860e+43       3.681878977413e+43       3.681878977413e+43       1.227292992391e+43      -5.616530765467e+51       1.215142986356e-05       8.816866256559e-01 
       5.246946494773e+13       2.745981335173e-25       8.834831533022e-09       5.938794657021e+21       1.406029682881e+04       2.679710350165e-10       7.377362516139e+17       5.100910452376e-09       2.085416793195e+43       3.595253990888e+32       1.967251651584e+33       4.796972830316e+42       1.598990943439e+42       3.430164207620e-08       9.618141213669e+42       3.526928197827e+43       3.526928197827e+43       1.175642732531e+43      -5.322639203947e+51       1.226659178336e-05       8.734091247739e-01 
       5.190849205793e+13       2.805653449826e-25       8.931237971410e-09       5.812485247830e+21       1.406029682881e+04       2.708669867180e-10       7.298488062704e+17       5.156035777056e-09       1.997652648894e+43       3.481167407812e+32       1.904825736878e+33       4.595093658218e+42       1.531697886073e+42       3.430164207620e-08       9.213364606833e+42       3.378498475624e+43       3.378498475624e+43       1.126166158466e+43      -5.044125863172e+51       1.238175370316e-05       8.652856009333e-01 
