# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.390794545443e-10       4.174473067070e-15       3.503931724079e-13       0.000000000000e+00       8.174136768188e-09       4.589214905331e-10      -1.840211442198e-12 
    3       1.313559974515e-10       5.336204137619e-15       3.944409354580e-13       0.000000000000e+00       5.027610722994e-09       3.249027746413e-10      -1.391816958076e-12 
    4       1.241314579251e-10       4.599878101801e-15       3.690096610107e-13       0.000000000000e+00       3.494297461873e-09       2.457983573839e-10      -9.088446863658e-13 
    5       1.187535621090e-10       3.057127353381e-15       3.141705970803e-13       0.000000000000e+00       2.607981890802e-09       1.939931544552e-10      -5.029620163046e-13 
    6       1.150438987304e-10       1.704016935087e-15       2.528682715576e-13       0.000000000000e+00       2.037209562544e-09       1.576817020754e-10      -2.047841433812e-13 
    7       1.126276429663e-10       9.202668669270e-16       1.984143242029e-13       0.000000000000e+00       1.643689210533e-09       1.310809792461e-10      -1.549769997249e-14 
    8       1.112298496694e-10       5.950298538940e-16       1.565983092329e-13       0.000000000000e+00       1.358610070133e-09       1.109724695844e-10       8.019545237106e-14 
    9       1.105497818580e-10       4.777298363885e-16       1.287132011552e-13       0.000000000000e+00       1.144059718086e-09       9.536621362759e-11       1.059990187176e-13 
   10       1.103981550896e-10       4.062920171821e-16       1.134084572244e-13       0.000000000000e+00       9.777376242818e-10       8.296706890711e-11       8.804429295187e-14 
   11       1.106711863365e-10       3.411709434745e-16       1.079334695087e-13       0.000000000000e+00       8.243438704501e-10       7.332761177117e-11       5.061097231168e-14 
   12       1.112851025459e-10       2.979698356508e-16       1.092267372357e-13       0.000000000000e+00       7.202403821467e-10       6.481119607056e-11       1.099791842238e-14 
   13       1.121070946726e-10       2.867537869283e-16       1.146380820570e-13       0.000000000000e+00       6.347717750677e-10       5.787213442257e-11      -1.886913803660e-14 
   14       1.131609559434e-10       2.991430608358e-16       1.221523570426e-13       0.000000000000e+00       5.636692083987e-10       5.197092278722e-11      -3.463812121370e-14 
   15       1.143737993803e-10       3.238036598687e-16       1.304385361081e-13       0.000000000000e+00       5.038213528138e-10       4.681074545350e-11      -3.716690351260e-14 
   16       1.157065041613e-10       3.588068747674e-16       1.388517994966e-13       0.000000000000e+00       4.529364252405e-10       4.243380176423e-11      -3.026458471261e-14 
   17       1.171633569457e-10       4.097360805521e-16       1.472938405197e-13       0.000000000000e+00       4.092867793936e-10       3.869032005205e-11      -1.919005520213e-14 
   18       1.187189554266e-10       4.817440508924e-16       1.558743313982e-13       0.000000000000e+00       3.714029524369e-10       3.539689847141e-11      -8.834132825045e-15 
   19       1.203758566431e-10       5.750618274963e-16       1.648200815555e-13       0.000000000000e+00       3.386837879398e-10       3.249717592742e-11      -1.723614580114e-15 
   20       1.220938982096e-10       6.876714000232e-16       1.743524035376e-13       0.000000000000e+00       3.098681031631e-10       2.990365998589e-11       5.365820806158e-16 
   21       1.238801625328e-10       8.189517755787e-16       1.844025958890e-13       0.000000000000e+00       2.845030579272e-10       2.761526424152e-11      -1.399726095257e-15 
   22       1.257260992030e-10       9.684591832230e-16       1.947322192692e-13       0.000000000000e+00       2.619815113999e-10       2.561426315401e-11      -5.704550964641e-15 
   23       1.276335002164e-10       1.136445841969e-15       2.050269140257e-13       0.000000000000e+00       2.419936719838e-10       2.383598796593e-11      -1.061744063203e-14 
   24       1.295867137222e-10       1.323200049304e-15       2.149004808382e-13       0.000000000000e+00       2.240773245664e-10       2.218649427420e-11      -1.429795676675e-14 
   25       1.315881125622e-10       1.528828320910e-15       2.240407090035e-13       0.000000000000e+00       2.080214667987e-10       2.068096253422e-11      -1.596946492799e-14 
   26       1.336309891113e-10       1.753614073414e-15       2.321710134792e-13       0.000000000000e+00       1.935352308192e-10       1.934863083949e-11      -1.538145797255e-14 
   27       1.357170794861e-10       1.999580539482e-15       2.392214864733e-13       0.000000000000e+00       1.804449336157e-10       1.815770632148e-11      -1.325952138324e-14 
   28       1.378406492843e-10       2.269283276949e-15       2.452092176916e-13       0.000000000000e+00       1.685250769287e-10       1.705208195030e-11      -1.070641490870e-14 
   29       1.400058579762e-10       2.564221980659e-15       2.501823451882e-13       0.000000000000e+00       1.577147189063e-10       1.602850353874e-11      -8.321045064661e-15 
   30       1.422069066085e-10       2.885564191632e-15       2.542286594861e-13       0.000000000000e+00       1.478975945067e-10       1.509304604804e-11      -6.637558234793e-15 
   31       1.444278691598e-10       3.234388723898e-15       2.574411193764e-13       0.000000000000e+00       1.388732677429e-10       1.424365071002e-11      -6.138029938399e-15 
   32       1.466737259511e-10       3.611490566764e-15       2.597802076948e-13       0.000000000000e+00       1.305951761725e-10       1.347354668147e-11      -6.646042878529e-15 
