# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.412241956251e-10       4.149100526894e-15       3.804255434415e-13       0.000000000000e+00       8.262458239805e-09       4.244889734820e-10      -1.839554207837e-12 
    3       1.339095630422e-10       5.339259079989e-15       4.243823493872e-13       0.000000000000e+00       5.085472985945e-09       3.024170688728e-10      -1.396224716713e-12 
    4       1.267280837645e-10       4.641181208752e-15       3.950536180534e-13       0.000000000000e+00       3.533183580625e-09       2.294277440731e-10      -9.178333637961e-13 
    5       1.212151905760e-10       3.112277060091e-15       3.347460860183e-13       0.000000000000e+00       2.635850983393e-09       1.812740680563e-10      -5.139940999092e-13 
    6       1.173227983912e-10       1.746796861608e-15       2.677570912613e-13       0.000000000000e+00       2.058354612532e-09       1.474530706075e-10      -2.152397195473e-13 
    7       1.147357709140e-10       9.424134598970e-16       2.082081657231e-13       0.000000000000e+00       1.660317942550e-09       1.226902556855e-10      -2.348504397809e-14 
    8       1.131109799369e-10       6.035974675146e-16       1.623732399470e-13       0.000000000000e+00       1.372182671242e-09       1.039323072171e-10       7.558644140195e-14 
    9       1.122154772273e-10       4.825707248982e-16       1.316694830922e-13       0.000000000000e+00       1.155497205430e-09       8.929147671756e-11       1.047008883857e-13 
   10       1.118595372202e-10       4.117685947353e-16       1.146310164256e-13       0.000000000000e+00       9.875785412145e-10       7.762834166800e-11       8.924247203435e-14 
   11       1.119280566914e-10       3.464063013929e-16       1.083803128054e-13       0.000000000000e+00       8.315654882311e-10       6.853654760036e-11       5.298819050483e-14 
   12       1.123590578672e-10       3.011547712130e-16       1.096262222807e-13       0.000000000000e+00       7.264490114788e-10       6.068495194110e-11       1.362803129310e-14 
   13       1.130368876284e-10       2.878214669216e-16       1.153464719381e-13       0.000000000000e+00       6.401762361282e-10       5.420422912168e-11      -1.696664744025e-14 
   14       1.138833114309e-10       2.991611113098e-16       1.232724632855e-13       0.000000000000e+00       5.684057349600e-10       4.853069026765e-11      -3.408065384256e-14 
   15       1.149214167845e-10       3.233160609662e-16       1.319819449274e-13       0.000000000000e+00       5.080052380969e-10       4.376172065173e-11      -3.770423808475e-14 
