# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.417546008384e-10       4.120181695834e-15       3.780615578118e-13       2.294470532617e-19       8.158823036718e-09       4.282035586053e-10      -1.833376261722e-12 
    3       1.343146797166e-10       5.299217507020e-15       4.224297152972e-13       4.589887956474e-19       5.077407821118e-09       3.052155242451e-10      -1.390036569887e-12 
    4       1.270500747888e-10       4.600345326649e-15       3.933169062648e-13       7.651898375613e-19       3.537966574016e-09       2.314749286864e-10      -9.127008295231e-13 
    5       1.215042072747e-10       3.081463243225e-15       3.333184357692e-13       1.148171174308e-18       2.641764613512e-09       1.828971724516e-10      -5.101891703732e-13 
    6       1.175762505481e-10       1.728963652245e-15       2.666308240929e-13       1.608079654936e-18       2.062160822908e-09       1.487363739641e-10      -2.127199536689e-13 
    7       1.149279894175e-10       9.346793421728e-16       2.074018864459e-13       2.145085250477e-18       1.662146254440e-09       1.236675322294e-10      -2.214668776204e-14 
    8       1.132976570363e-10       6.012610774725e-16       1.618455745868e-13       2.759377964874e-18       1.373338358233e-09       1.047156852073e-10       7.596537391464e-14 
    9       1.123843477103e-10       4.824039725511e-16       1.313828237138e-13       3.451164480342e-18       1.156894912360e-09       9.000828128356e-11       1.044217170389e-13 
   10       1.120140399149e-10       4.128320190532e-16       1.145789748302e-13       4.220664635370e-18       9.893687578966e-10       7.832105385224e-11       8.862061739414e-14 
   11       1.120806476003e-10       3.490231687038e-16       1.084851869135e-13       5.068107836540e-18       8.320263450913e-10       6.919749295473e-11       5.239118889788e-14 
   12       1.124938834683e-10       3.056619127639e-16       1.097802258015e-13       5.993729504825e-18       7.269398808030e-10       6.115814772856e-11       1.304686827192e-14 
   13       1.131353885517e-10       2.941563399250e-16       1.155339651803e-13       6.997767652984e-18       6.406697227305e-10       5.459420782063e-11      -1.733517715339e-14 
   14       1.140104320773e-10       3.071687062613e-16       1.235431034912e-13       8.080459683378e-18       5.689046893167e-10       4.902061712572e-11      -3.401038718665e-14 
   15       1.150618308938e-10       3.330208123780e-16       1.323199913340e-13       9.242039485209e-18       5.085028805241e-10       4.412540043117e-11      -3.750958386429e-14 
   16       1.162386970856e-10       3.688954249761e-16       1.411364852377e-13       1.048273489728e-17       4.571491213736e-10       3.998209265544e-11      -3.131114150684e-14 
   17       1.175496252477e-10       4.200400065868e-16       1.498511621040e-13       1.180276558741e-17       4.130988874798e-10       3.644232330478e-11      -2.049273607212e-14 
   18       1.189680630270e-10       4.920409469751e-16       1.586240762277e-13       1.320234120178e-17       3.748678141349e-10       3.332755462081e-11      -9.938568083164e-15 
   19       1.204950887179e-10       5.854660203234e-16       1.677044755250e-13       1.468166107144e-17       3.418511376129e-10       3.058558519987e-11      -2.331000799209e-15 
   20       1.220889684711e-10       6.985155952268e-16       1.773299385960e-13       1.624091146688e-17       3.127737031943e-10       2.813481744126e-11       4.788161153157e-16 
   21       1.237584930831e-10       8.303497145881e-16       1.874724195729e-13       1.788026812612e-17       2.871783159846e-10       2.597519944897e-11      -1.028823737159e-15 
   22       1.254965751814e-10       9.801940415522e-16       1.979407459053e-13       1.959989324208e-17       2.644527418884e-10       2.409022874095e-11      -5.167682847709e-15 
   23       1.273027336147e-10       1.148473112800e-15       2.084180177023e-13       2.139993940320e-17       2.442842321026e-10       2.241520634620e-11      -1.017185778335e-14 
   24       1.291577080608e-10       1.335786853071e-15       2.184967005902e-13       2.328054652862e-17       2.262060240344e-10       2.085741650782e-11      -1.412355127637e-14 
   25       1.310655007422e-10       1.542192303846e-15       2.278510794803e-13       2.524184746080e-17       2.100051334005e-10       1.943496747737e-11      -1.613532343610e-14 
   26       1.330217606277e-10       1.767786680051e-15       2.361953526816e-13       2.728396427238e-17       1.953880611713e-10       1.818073129724e-11      -1.582775046167e-14 
   27       1.350259433771e-10       2.014437602780e-15       2.434689785134e-13       2.940701361984e-17       1.821795493837e-10       1.706094993110e-11      -1.386146834247e-14 
   28       1.370686865712e-10       2.284557031803e-15       2.496994333655e-13       3.161110421806e-17       1.701520418645e-10       1.601680446219e-11      -1.130438279568e-14 
   29       1.391545998085e-10       2.579604108967e-15       2.549146209445e-13       3.389634548354e-17       1.592440282826e-10       1.504667526986e-11      -8.786403287034e-15 
   30       1.412796858470e-10       2.900743259007e-15       2.591668877947e-13       3.626284035604e-17       1.493381582777e-10       1.416080554145e-11      -6.907214520571e-15 
   31       1.434295514745e-10       3.249089882512e-15       2.625216789811e-13       3.871068525443e-17       1.402321412478e-10       1.336155338668e-11      -6.222060466777e-15 
   32       1.456087151369e-10       3.625617832475e-15       2.649795325186e-13       4.123998084361e-17       1.318790022746e-10       1.264123625164e-11      -6.584391822489e-15 
   33       1.478196584419e-10       4.031206005641e-15       2.665259440965e-13       4.385082512480e-17       1.242198217840e-10       1.198178877619e-11      -7.545357648188e-15 
   34       1.500582170369e-10       4.466682888170e-15       2.671239227640e-13       4.654331210081e-17       1.171475340215e-10       1.136114389227e-11      -8.595137751744e-15 
   35       1.523285362832e-10       4.932923632517e-15       2.666178903303e-13       4.931753689758e-17       1.106258302139e-10       1.077697494066e-11      -9.450999800247e-15 
   36       1.546316454985e-10       5.430778260522e-15       2.647928506879e-13       5.217359257070e-17       1.046021714620e-10       1.023042559002e-11      -9.861337243613e-15 
   37       1.569640914768e-10       5.961040234060e-15       2.614443421303e-13       5.511156822446e-17       9.899794612612e-11       9.720466070275e-12      -9.615634972294e-15 
   38       1.593298171679e-10       6.524441373741e-15       2.565406744883e-13       5.813154678570e-17       9.379868483498e-11       9.247074955118e-12      -8.849425768979e-15 
   39       1.617310296850e-10       7.121647714465e-15       2.501142870260e-13       6.123360663019e-17       8.898797722260e-11       8.808657251866e-12      -7.843293361589e-15 
   40       1.641642639853e-10       7.753255129308e-15       2.422200913619e-13       6.441782225626e-17       8.452003925990e-11       8.400887779894e-12      -6.946991381079e-15 
   41       1.666228944041e-10       8.419830466887e-15       2.329166677842e-13       6.768426130744e-17       8.033566970081e-11       8.018249424125e-12      -6.489093510495e-15 
   42       1.691070745282e-10       9.122061833020e-15       2.221991585415e-13       7.103297433199e-17       7.642252715658e-11       7.659822719422e-12      -6.459808383818e-15 
   43       1.716160374685e-10       9.860649694455e-15       2.100468632131e-13       7.446400178961e-17       7.277016182982e-11       7.324980073371e-12      -6.732445538164e-15 
   44       1.741449007823e-10       1.063626416922e-14       1.964415424502e-13       7.797737665371e-17       6.935192389778e-11       7.011658055627e-12      -7.147325295888e-15 
   45       1.766877791684e-10       1.144952589152e-14       1.813599043227e-13       8.157312063851e-17       6.613447408387e-11       6.717108639192e-12      -7.545944181777e-15 
   46       1.792491236300e-10       1.230094496635e-14       1.647484001494e-13       8.525123189346e-17       6.311274431682e-11       6.440694263811e-12      -7.890477592808e-15 
   47       1.818351288327e-10       1.319096146800e-14       1.465408824622e-13       8.901169337140e-17       6.028323568771e-11       6.181730948083e-12      -8.176519895775e-15 
   48       1.844503638316e-10       1.411995932782e-14       1.266650304349e-13       9.285447577905e-17       5.763347585562e-11       5.938629119627e-12      -8.400009129906e-15 
   49       1.870975948545e-10       1.508826395977e-14       1.050419109858e-13       9.677953721647e-17       5.514135167184e-11       5.708827495182e-12      -8.557264523636e-15 
   50       1.897779403675e-10       1.609611805859e-14       8.160140527997e-14       1.007868228838e-16       5.278177057648e-11       5.489569449879e-12      -8.649476624897e-15 
   51       1.924917970299e-10       1.714360675836e-14       5.633444296075e-14       1.048762649437e-16       5.055032474698e-11       5.280633961416e-12      -8.697527494768e-15 
   52       1.952378587508e-10       1.823070805478e-14       2.925418764845e-14       1.090477819987e-16       4.844489671529e-11       5.082231657503e-12      -8.731258137904e-15 
   53       1.980126486296e-10       1.935730953607e-14       3.817111513006e-16       1.133012786714e-16       4.645857716071e-11       4.894201270136e-12      -8.785608672893e-15 
   54       2.008103573770e-10       2.052320498144e-14      -3.025369882515e-14       1.176366452475e-16       4.457934241758e-11       4.715983162249e-12      -8.900865383775e-15 
   55       2.036251532363e-10       2.172817446253e-14      -6.262499093611e-14       1.220537658397e-16       4.279372097335e-11       4.546837535059e-12      -9.110800885265e-15 
   56       2.064591538862e-10       2.297225574300e-14      -9.674245256301e-14       1.265525460734e-16       4.109959838107e-11       4.386623176662e-12      -9.403078512053e-15 
   57       2.093161519115e-10       2.425553434224e-14      -1.326267886520e-13       1.311328916527e-16       3.949602849139e-11       4.235165801155e-12      -9.749444259920e-15 
   58       2.121992529463e-10       2.557806579436e-14      -1.702992348386e-13       1.357947004172e-16       3.797935972253e-11       4.092013745895e-12      -1.011675211072e-14 
   59       2.151108103872e-10       2.693987549996e-14      -2.097816689578e-13       1.405378623162e-16       3.654306798319e-11       3.956421031168e-12      -1.046673938703e-14 
   60       2.180523601065e-10       2.834095857790e-14      -2.510967225542e-13       1.453622593839e-16       3.517758959535e-11       3.827330419844e-12      -1.075580210682e-14 
   61       2.210249055699e-10       2.978118018299e-14      -2.942619765668e-13       1.502677812766e-16       3.387297670982e-11       3.703660023947e-12      -1.094516649953e-14 
