# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       7.480971254804e+13       1.350811890713e-25       6.197296897881e-09       1.207260552037e+22       1.415138110617e+04       1.891650244890e-10       1.058660752710e+18       3.577637622711e-09       8.617836856782e+43       1.042038172087e+33       5.592347333602e+33       1.982314969025e+43       6.607716563418e+42       3.456313266176e-08       3.974628578582e+43       1.457478040505e+44       1.457478040505e+44       4.858260134796e+43      -3.136055794097e+52       8.633470010869e-06       1.265466431285e+00 
       7.400989077217e+13       1.380165987224e-25       6.262780516408e-09       1.181583899471e+22       1.415138110617e+04       1.912093229502e-10       1.047342169943e+18       3.616301001969e-09       8.255157760722e+43       1.008971641936e+33       5.414887882813e+33       1.898889834271e+43       6.329632780902e+42       3.456313266176e-08       3.807357519265e+43       1.396140511490e+44       1.396140511490e+44       4.653801704752e+43      -2.971957995504e+52       8.750906557727e-06       1.248483961328e+00 
       7.321862022383e+13       1.410157969228e-25       6.331902113743e-09       1.156453351461e+22       1.415138110617e+04       1.932757140589e-10       1.036144598855e+18       3.655382214752e-09       7.907741906343e+43       9.769543971625e+32       5.243059673218e+33       1.818975621452e+43       6.063252071506e+42       3.456313266176e-08       3.647126012634e+43       1.337384354105e+44       1.337384354105e+44       4.457947846810e+43      -2.816446806739e+52       8.868343104587e-06       1.231951262567e+00 
       7.243580947828e+13       1.440801698467e-25       6.399204721674e-09       1.131857293167e+22       1.415138110617e+04       1.953644365693e-10       1.025066745661e+18       3.694885776569e-09       7.574946944669e+43       9.459531412634e+32       5.076684011165e+33       1.742424574465e+43       5.808081914885e+42       3.456313266176e-08       3.493637801211e+43       1.281100932095e+44       1.281100932095e+44       4.270336440115e+43      -2.669072923369e+52       8.985779651446e-06       1.215850700615e+00 
       7.166136808825e+13       1.472111337406e-25       6.468326319009e-09       1.107784356781e+22       1.415138110617e+04       1.974757318161e-10       1.014107330406e+18       3.734816251714e-09       7.256157559786e+43       9.159356343193e+32       4.915587873407e+33       1.669095155480e+43       5.563650518266e+42       3.456313266176e-08       3.346609095428e+43       1.227186181128e+44       1.227186181128e+44       4.090620603564e+43      -2.529410551343e+52       9.103216198305e-06       1.200165551047e+00 
       7.089520657347e+13       1.504101357394e-25       6.539266905747e-09       1.084223416270e+22       1.415138110617e+04       1.996098437417e-10       1.003265086822e+18       3.775178253845e-09       6.950784331169e+43       8.868706594657e+32       4.759603727165e+33       1.598851783241e+43       5.329505944135e+42       3.456313266176e-08       3.205768048914e+43       1.175540416389e+44       1.175540416389e+44       3.918468054441e+43      -2.397056176783e+52       9.220652745165e-06       1.184879941484e+00 
       7.013723641037e+13       1.536786542551e-25       6.610207492486e-09       1.061163582238e+22       1.415138110617e+04       2.017670189251e-10       9.925387621764e+17       3.815976446413e-09       6.658262643878e+43       8.587279904288e+32       4.608569355906e+33       1.531564582390e+43       5.105215274633e+42       3.456313266176e-08       3.070854255873e+43       1.126068148269e+44       1.126068148269e+44       3.753560494047e+43      -2.271627400148e+52       9.338089292026e-06       1.169978797974e+00 
       6.938737002177e+13       1.570182000425e-25       6.681148079224e-09       1.038594196888e+22       1.415138110617e+04       2.039475066100e-10       9.819271171327e+17       3.857215543356e-09       6.378051644628e+43       8.314783600915e+32       4.462327690639e+33       1.467109143336e+43       4.890363811120e+42       3.456313266176e-08       2.941618269608e+43       1.078677905810e+44       1.078677905810e+44       3.595593019191e+43      -2.152761831401e+52       9.455525838889e-06       1.155447795457e+00 
       6.864552076686e+13       1.604303164493e-25       6.753907655366e-09       1.016504829100e+22       1.415138110617e+04       2.061515587336e-10       9.714289256032e+17       3.898900309455e-09       6.109633241781e+43       8.050934300573e+32       4.320726646573e+33       1.405366292227e+43       4.684554307425e+42       3.456313266176e-08       2.817821141314e+43       1.033282067583e+44       1.033282067583e+44       3.444273558441e+43      -2.040116042990e+52       9.572962385754e-06       1.141273311780e+00 
       6.791160293113e+13       1.639165806157e-25       6.826667231508e-09       9.948852696070e+21       1.415138110617e+04       2.083794299557e-10       9.610429746091e+17       3.941035561091e-09       5.852511147430e+43       7.795457611790e+32       4.183618964955e+33       1.346221870609e+43       4.487406235363e+42       3.456313266176e-08       2.699233978274e+43       9.897966996809e+43       9.897966996809e+43       3.299322332104e+43      -1.933364577611e+52       9.690398932620e-06       1.127442385157e+00 
       6.718553171646e+13       1.674786037082e-25       6.899426807649e-09       9.737255262794e+21       1.415138110617e+04       2.106313776884e-10       9.507680641401e+17       3.983626166596e-09       5.606209959800e+43       7.548087850237e+32       4.050862059931e+33       1.289566524349e+43       4.298555081164e+42       3.456313266176e-08       2.585637520652e+43       9.481414005281e+43       9.481414005281e+43       3.160471334934e+43      -1.832199007897e+52       9.807835479489e-06       1.113942674577e+00 
       6.646722323137e+13       1.711180321200e-25       6.974005373195e-09       9.530158195052e+21       1.415138110617e+04       2.129076621255e-10       9.406030070158e+17       4.026677046999e-09       5.370274284254e+43       7.308567762427e+32       3.922317870257e+33       1.235295501454e+43       4.117651671514e+42       3.456313266176e-08       2.476821736098e+43       9.082391522272e+43       9.082391522272e+43       3.027463840602e+43      -1.736327045305e+52       9.925272026359e-06       1.100762423135e+00 
       6.575659448129e+13       1.748365478613e-25       7.050402928144e-09       9.327465776701e+21       1.415138110617e+04       2.152085462728e-10       9.305466287484e+17       4.070193176447e-09       5.144267891307e+43       7.076648258183e+32       3.797852715725e+33       1.183308458385e+43       3.944361527951e+42       3.456313266176e-08       2.372585431410e+43       8.700161781553e+43       8.700161781553e+43       2.900053927034e+43      -1.645471695630e+52       1.004270857323e-05       1.087890423833e+00 
       6.505356335897e+13       1.786358695770e-25       7.126800483093e-09       9.129084327341e+21       1.415138110617e+04       2.175342959782e-10       9.205977674070e+17       4.114179582875e-09       4.927772910059e+43       6.852088151593e+32       3.677337158142e+33       1.133509274532e+43       3.778364248440e+42       3.456313266176e-08       2.272735880544e+43       8.334018065571e+43       8.334018065571e+43       2.778006021712e+43      -1.559370458717e+52       1.016014512010e-05       1.075315987830e+00 
       6.435804863501e+13       1.825177532574e-25       7.203198038042e-09       8.934922159016e+21       1.415138110617e+04       2.198851799628e-10       9.107552734833e+17       4.158641348556e-09       4.720389055582e+43       6.634653910192e+32       3.560645866718e+33       1.085805874492e+43       3.619352914972e+42       3.456313266176e-08       2.177088468271e+43       7.983283398767e+43       7.983283398767e+43       2.661094466115e+43      -1.477774570038e+52       1.027758166698e-05       1.063028914828e+00 
       6.366996994847e+13       1.864839929776e-25       7.281414582394e-09       8.744889533836e+21       1.415138110617e+04       2.222614698518e-10       9.010180097589e+17       4.203583610655e-09       4.521732888822e+43       6.424119412093e+32       3.447657487730e+33       1.040110057826e+43       3.467033526088e+42       3.456313266176e-08       2.085466348842e+43       7.647309295899e+43       7.647309295899e+43       2.549103098497e+43      -1.400448281961e+52       1.039501821385e-05       1.051019465467e+00 
       6.298924779757e+13       1.905364219423e-25       7.359631126747e-09       8.558898622505e+21       1.415138110617e+04       2.246634402056e-10       8.913848511742e+17       4.249011561911e-09       4.331437107642e+43       6.220265710836e+32       3.338254518318e+33       9.963373359887e+42       3.321124453296e+42       3.456313266176e-08       1.997700119006e+43       7.325474563033e+43       7.325474563033e+43       2.441824854212e+43      -1.327168182626e+52       1.051245476073e-05       1.039278335603e+00 
       6.231580353053e+13       1.946769129837e-25       7.439666660503e-09       8.376863463728e+21       1.415138110617e+04       2.270913685520e-10       8.818546846976e+17       4.294930451100e-09       4.149149867706e+43       6.022880807690e+32       3.232323184288e+33       9.544067761054e+42       3.181355920351e+42       3.456313266176e-08       1.913627504799e+43       7.017184148994e+43       7.017184148994e+43       2.339061382870e+43      -1.257722550459e+52       1.062989130762e-05       1.027796632232e+00 
       6.164955933647e+13       1.989073798967e-25       7.519702194259e-09       8.198699924476e+21       1.415138110617e+04       2.295455354179e-10       8.724264091976e+17       4.341345583821e-09       3.974534131943e+43       5.831759431184e+32       3.129753321788e+33       9.142408513398e+42       3.047469504466e+42       3.456313266176e-08       1.833093061507e+43       6.721868045161e+43       6.721868045161e+43       2.240622681597e+43      -1.191910742468e+52       1.074732785450e-05       1.016565851072e+00 
       6.099043823641e+13       2.032297777572e-25       7.601556717418e-09       8.024325661111e+21       1.415138110617e+04       2.320262243618e-10       8.630989353155e+17       4.388262322898e-09       3.807267047384e+43       5.646702823636e+32       3.030438262752e+33       8.757652975488e+42       2.919217658496e+42       3.456313266176e-08       1.755947886263e+43       6.438980231556e+43       6.438980231556e+43       2.146326743732e+43      -1.129542614539e+52       1.086476440139e-05       1.005577855502e+00 
       6.033836407438e+13       2.076461044645e-25       7.683411240578e-09       7.853660081317e+21       1.415138110617e+04       2.345337220068e-10       8.538711853392e+17       4.435686089231e-09       3.647039348235e+43       5.467518534451e+32       2.934274723960e+33       8.389089759737e+42       2.796363253246e+42       3.456313266176e-08       1.682049342730e+43       6.167997667287e+43       6.167997667287e+43       2.055999222313e+43      -1.070437972073e+52       1.098220094827e-05       9.948248569611e-01 
       5.969326150864e+13       2.121584010018e-25       7.765265763737e-09       7.686624306863e+21       1.415138110617e+04       2.370683180733e-10       8.447420930788e+17       4.483622362188e-09       3.493554784058e+43       5.294020219983e+32       2.841162699632e+33       8.036037417091e+42       2.678679139030e+42       3.456313266176e-08       1.611260797381e+43       5.908419323485e+43       5.908419323485e+43       1.969473107716e+43      -1.014426049365e+52       1.109963749516e-05       9.842993964794e-01 
       5.905505600295e+13       2.167687529706e-25       7.848939276300e-09       7.523141137137e+21       1.415138110617e+04       2.396303054129e-10       8.357106037438e+17       4.532076680443e-09       3.346529572027e+43       5.126027449745e+32       2.751005357428e+33       7.697843177077e+42       2.565947725692e+42       3.456313266176e-08       1.543451366868e+43       5.659765256929e+43       5.659765256929e+43       1.886588418868e+43      -9.613450162248e+51       1.121707404205e-05       9.739943274738e-01 
       5.842367381797e+13       2.214792911309e-25       7.934431778267e-09       7.363135013475e+21       1.415138110617e+04       2.422199800419e-10       8.267756738204e+17       4.581054642474e-09       3.205691872231e+43       4.963365518772e+32       2.663708937746e+33       7.373881740876e+42       2.457960580292e+42       3.456313266176e-08       1.478495676032e+43       5.421575722667e+43       5.421575722667e+43       1.807191907450e+43      -9.110415104175e+51       1.133451058893e-05       9.639027995302e-01 
       5.779904200274e+13       2.262921925931e-25       8.019924280234e-09       7.206531984231e+21       1.415138110617e+04       2.448376411757e-10       8.179362709521e+17       4.630561907273e-09       3.070781285063e+43       4.805865265930e+32       2.579182656212e+33       7.063554125178e+42       2.354518041726e+42       3.456313266176e-08       1.416273626088e+43       5.193410323975e+43       5.193410323975e+43       1.731136774556e+43      -8.633701945666e+51       1.145194713582e-05       9.540182432344e-01 
       5.718108838624e+13       2.312096818442e-25       8.107235771604e-09       7.053259670602e+21       1.415138110617e+04       2.474835912632e-10       8.091913738191e+17       4.680604195013e-09       2.941548369753e+43       4.653362898001e+32       2.497338609276e+33       6.766286554712e+42       2.255428851571e+42       3.456313266176e-08       1.356670172574e+43       4.974847198095e+43       4.974847198095e+43       1.658282399266e+43      -8.181933362449e+51       1.156938368271e-05       9.443343559126e-01 
       5.656974156908e+13       2.362340315459e-25       8.194547262974e-09       6.903247233177e+21       1.415138110617e+04       2.501581360220e-10       8.005399720213e+17       4.731187287631e-09       2.817754183174e+43       4.505699819344e+32       2.418091682789e+33       6.481529401365e+42       2.160509800455e+42       3.456313266176e-08       1.299575112640e+43       4.765482236237e+43       4.765482236237e+43       1.588494078650e+43      -7.753804100355e+51       1.168682022960e-05       9.348450882113e-01 
       5.596493091520e+13       2.413675639942e-25       8.283677743748e-09       6.756425339193e+21       1.415138110617e+04       2.528615844734e-10       7.919810659613e+17       4.782317029629e-09       2.699169838047e+43       4.362722466962e+32       2.341359463493e+33       6.208756167961e+42       2.069585389320e+42       3.456313266176e-08       1.244882881289e+43       4.564928336410e+43       4.564928336410e+43       1.521642778711e+43      -7.348077204175e+51       1.180425677650e-05       9.255446315269e-01 
       5.536658654378e+13       2.466126516337e-25       8.372808224522e-09       6.612726130495e+21       1.415138110617e+04       2.555942489786e-10       7.835136667285e+17       4.833999328568e-09       2.585576079747e+43       4.224282150804e+32       2.267062153311e+33       5.947462514800e+42       1.982487504933e+42       3.456313266176e-08       1.192492356197e+43       4.372814687693e+43       4.372814687693e+43       1.457604895808e+43      -6.963580443829e+51       1.192169332340e-05       9.164274061083e-01 
       5.477463932109e+13       2.519717188348e-25       8.463757694699e-09       6.472083192167e+21       1.415138110617e+04       2.583564452741e-10       7.751367959855e+17       4.886240155969e-09       2.476762880915e+43       4.090234899133e+32       2.195122486364e+33       5.697165327168e+42       1.899055109056e+42       3.456313266176e-08       1.142306670741e+43       4.188786084633e+43       4.188786084633e+43       1.396262028124e+43      -6.599202927553e+51       1.203912987029e-05       9.074880499413e-01 
       5.418902085255e+13       2.574472422428e-25       8.554707164876e-09       6.334431521845e+21       1.415138110617e+04       2.611484925087e-10       7.668494858543e+17       4.939045547760e-09       2.372529053131e+43       3.960441308804e+32       2.125465648617e+33       5.457401822091e+42       1.819133940697e+42       3.456313266176e-08       1.094233034902e+43       4.012502270494e+43       4.012502270494e+43       1.337500756747e+43      -6.253891892298e+51       1.215656641719e-05       8.987214081810e-01 
       5.360966347481e+13       2.630417527541e-25       8.647475624457e-09       6.199707499666e+21       1.415138110617e+04       2.639707132803e-10       7.586507788053e+17       4.992421605234e-09       2.272681874927e+43       3.834766400288e+32       2.058019200073e+33       5.227728692678e+42       1.742576230893e+42       3.456313266176e-08       1.048182563703e+43       3.843637308142e+43       3.843637308142e+43       1.281212435966e+43      -5.926649662075e+51       1.227400296410e-05       8.901225232935e-01 
       5.303650024796e+13       2.687578358663e-25       8.740244084038e-09       6.067848858870e+21       1.415138110617e+04       2.668234336731e-10       7.505397275461e+17       5.046374495496e-09       2.177036735465e+43       3.713079477302e+32       1.992712999444e+33       5.007721288474e+42       1.669240429491e+42       3.456313266176e-08       1.004070112860e+43       3.681878977409e+43       3.681878977409e+43       1.227292992391e+43      -5.616530765464e+51       1.239143951101e-05       8.816866256558e-01 
       5.246946494773e+13       2.745981335174e-25       8.834831533022e-09       5.938794657018e+21       1.415138110616e+04       2.697069832952e-10       7.425153949120e+17       5.100910452377e-09       2.085416793195e+43       3.595253990888e+32       1.929479131201e+33       4.796972830316e+42       1.598990943439e+42       3.456313266176e-08       9.618141213669e+42       3.526928197823e+43       3.526928197823e+43       1.175642732531e+43      -5.322639203944e+51       1.250887605792e-05       8.734091247737e-01 
       5.190849205793e+13       2.805653449827e-25       8.931237971410e-09       5.812485247827e+21       1.415138110616e+04       2.726216953167e-10       7.345768537581e+17       5.156035777057e-09       1.997652648894e+43       3.481167407812e+32       1.868251834951e+33       4.595093658218e+42       1.531697886073e+42       3.456313266176e-08       9.213364606833e+42       3.378498475621e+43       3.378498475621e+43       1.126166158466e+43      -5.044125863169e+51       1.262631260483e-05       8.652856009331e-01 
