# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.429118947551e-10       4.204521453912e-15       3.809063170471e-13       2.238523754205e-19       8.077197446589e-09       4.345658068433e-10      -1.846469790933e-12 
    3       1.351859718630e-10       5.388358579548e-15       4.250015021232e-13       4.477975645789e-19       5.024380248249e-09       3.097812038653e-10      -1.399962294431e-12 
    4       1.277014235928e-10       4.663551465208e-15       3.956596203263e-13       7.465336901093e-19       3.503650600013e-09       2.346117270661e-10      -9.170135928255e-13 
    5       1.219903977903e-10       3.113385251111e-15       3.351010962942e-13       1.120179443687e-18       2.617646132961e-09       1.851486970743e-10      -5.104341730453e-13 
    6       1.179647946843e-10       1.741529450475e-15       2.678081528567e-13       1.568878956882e-18       2.045473894210e-09       1.505323313161e-10      -2.106565464739e-13 
    7       1.152922862840e-10       9.407064982412e-16       2.080374714066e-13       2.092799166815e-18       1.649596823974e-09       1.251546683270e-10      -1.931874343802e-14 
    8       1.135704604414e-10       6.064696450392e-16       1.621321557503e-13       2.692126833954e-18       1.362306257378e-09       1.059032992935e-10       7.846255977608e-14 
    9       1.126182960819e-10       4.870550646239e-16       1.314777406899e-13       3.367065299129e-18       1.146353203242e-09       9.094405689051e-11       1.060085507586e-13 
   10       1.122501295531e-10       4.159936488881e-16       1.145219056952e-13       4.117831073022e-18       9.797118944334e-10       7.909608202883e-11       8.918866538662e-14 
   11       1.122765693510e-10       3.507545385070e-16       1.083604264864e-13       4.944650354444e-18       8.250459881875e-10       6.975246384616e-11       5.205349718721e-14 
   12       1.126763847268e-10       3.067018433848e-16       1.096785566463e-13       5.847755573386e-18       7.207261029817e-10       6.177593717392e-11       1.250379591729e-14 
   13       1.133266865597e-10       2.949188878901e-16       1.154463669560e-13       6.827382051265e-18       6.351074634781e-10       5.507081708316e-11      -1.796023101502e-14 
   14       1.141672495030e-10       3.074530139063e-16       1.233869145280e-13       7.883764864106e-18       5.638781122568e-10       4.937043829375e-11      -3.449988159600e-14 
   15       1.152102318585e-10       3.325623162467e-16       1.320466214345e-13       9.017135984893e-18       5.039354328466e-10       4.455296989807e-11      -3.750581460699e-14 
