# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.412004962544e-10       4.084719394999e-15       3.777792810968e-13       0.000000000000e+00       8.293409634857e-09       4.245495147723e-10      -1.823952797620e-12 
    3       1.339106796427e-10       5.255238546907e-15       4.211924896366e-13       0.000000000000e+00       5.090714228857e-09       3.027395155206e-10      -1.384935093506e-12 
    4       1.267434329615e-10       4.568596616909e-15       3.921589580653e-13       0.000000000000e+00       3.542049818561e-09       2.298216726530e-10      -9.104831347409e-13 
    5       1.212606777255e-10       3.064705544094e-15       3.324590254777e-13       0.000000000000e+00       2.645421817455e-09       1.816962792672e-10      -5.099172555292e-13 
    6       1.173857129575e-10       1.721141325594e-15       2.660752591522e-13       0.000000000000e+00       2.067281012079e-09       1.478373200284e-10      -2.136319499211e-13 
    7       1.147717695623e-10       9.295575366513e-16       2.070903773770e-13       0.000000000000e+00       1.668313238612e-09       1.229694379776e-10      -2.348299298735e-14 
    8       1.131596573529e-10       5.959409793032e-16       1.617289354667e-13       0.000000000000e+00       1.378869814131e-09       1.041479568461e-10       7.473740183531e-14 
    9       1.122546048302e-10       4.766599417223e-16       1.313985501973e-13       0.000000000000e+00       1.160783476258e-09       8.955090790798e-11       1.035871960337e-13 
   10       1.119237148630e-10       4.070433697414e-16       1.146368322721e-13       0.000000000000e+00       9.917631719038e-10       7.795190901862e-11       8.824883303346e-14 
   11       1.119954461731e-10       3.430634423755e-16       1.085161605220e-13       0.000000000000e+00       8.354946111997e-10       6.878522653238e-11       5.229979642020e-14 
   12       1.123607661589e-10       2.990823706715e-16       1.097902331138e-13       0.000000000000e+00       7.300256760980e-10       6.086809554902e-11       1.332381837105e-14 
   13       1.130178822005e-10       2.867217147575e-16       1.155849174629e-13       0.000000000000e+00       6.434363796143e-10       5.424283506178e-11      -1.711144245982e-14 
   14       1.139160788332e-10       2.988801984213e-16       1.236368705301e-13       0.000000000000e+00       5.713977818368e-10       4.879212886017e-11      -3.382402832120e-14 
   15       1.149380591438e-10       3.238794089803e-16       1.324350385241e-13       0.000000000000e+00       5.107699403688e-10       4.405955752931e-11      -3.734866488900e-14 
   16       1.161127497872e-10       3.588305722688e-16       1.413013905577e-13       0.000000000000e+00       4.592208151769e-10       3.987967372532e-11      -3.136499247437e-14 
   17       1.174337089834e-10       4.089285098933e-16       1.500407303166e-13       0.000000000000e+00       4.149998774123e-10       3.626350142708e-11      -2.073670886841e-14 
   18       1.188506122195e-10       4.797057313536e-16       1.588753916043e-13       0.000000000000e+00       3.766191257021e-10       3.313341182047e-11      -1.030183326923e-14 
   19       1.203682502191e-10       5.717460426518e-16       1.680224132902e-13       0.000000000000e+00       3.434704967732e-10       3.043015021961e-11      -2.726519832873e-15 
   20       1.219543837160e-10       6.833141843727e-16       1.776483386310e-13       0.000000000000e+00       3.142760762703e-10       2.803595383490e-11       1.623654011086e-16 
   21       1.236147475078e-10       8.136829316877e-16       1.877684832070e-13       0.000000000000e+00       2.885771138404e-10       2.590651508200e-11      -1.189238490701e-15 
   22       1.253356240768e-10       9.621857669601e-16       1.982676880109e-13       0.000000000000e+00       2.657585090820e-10       2.399019664771e-11      -5.157080962119e-15 
   23       1.271183092956e-10       1.129154110310e-15       2.088069643504e-13       0.000000000000e+00       2.455063938451e-10       2.228067906174e-11      -1.001603955111e-14 
   24       1.289493197039e-10       1.315034638011e-15       2.189301251479e-13       0.000000000000e+00       2.273523881270e-10       2.076276823020e-11      -1.388379477144e-14 
   25       1.308403021350e-10       1.519887656977e-15       2.283308119346e-13       0.000000000000e+00       2.110826039018e-10       1.941056707032e-11      -1.589220730740e-14 
   26       1.327924648322e-10       1.743863998435e-15       2.367536198567e-13       0.000000000000e+00       1.964023003430e-10       1.818026784123e-11      -1.566377329229e-14 
   27       1.347932962078e-10       1.988847997758e-15       2.440926418810e-13       0.000000000000e+00       1.831360812843e-10       1.704782973084e-11      -1.380436081160e-14 
   28       1.368179179790e-10       2.257264267733e-15       2.503183611461e-13       0.000000000000e+00       1.710561426972e-10       1.599003477175e-11      -1.131376371871e-14 
   29       1.388754953321e-10       2.550612434134e-15       2.554985942712e-13       0.000000000000e+00       1.601006284731e-10       1.501137360277e-11      -8.823965766885e-15 
   30       1.409750805263e-10       2.870114422746e-15       2.597698999355e-13       0.000000000000e+00       1.501512628653e-10       1.411877599956e-11      -6.963781979979e-15 
   31       1.431150255570e-10       3.216932124302e-15       2.632700304972e-13       0.000000000000e+00       1.410044649389e-10       1.331148802679e-11      -6.316158043451e-15 
   32       1.452979228145e-10       3.591991050586e-15       2.659371048090e-13       0.000000000000e+00       1.326131571199e-10       1.258355632052e-11      -6.722779551561e-15 
   33       1.475185121106e-10       3.996077206546e-15       2.676338624214e-13       0.000000000000e+00       1.249184617650e-10       1.192063244535e-11      -7.706970100131e-15 
   34       1.497642711591e-10       4.429915509827e-15       2.682118663718e-13       0.000000000000e+00       1.178131497624e-10       1.130378573739e-11      -8.735613904457e-15 
   35       1.520361513197e-10       4.894315716909e-15       2.675619081654e-13       0.000000000000e+00       1.112608319965e-10       1.072828007593e-11      -9.546279888515e-15 
   36       1.543333081179e-10       5.390067547404e-15       2.655794017643e-13       0.000000000000e+00       1.052087421704e-10       1.019045418741e-11      -9.926452032997e-15 
   37       1.566509060864e-10       5.917932476955e-15       2.621680228871e-13       0.000000000000e+00       9.957791541467e-11       9.684714980651e-12      -9.701004169300e-15 
   38       1.589944084391e-10       6.478763972244e-15       2.573002115343e-13       0.000000000000e+00       9.435381524737e-11       9.211560549862e-12      -8.993126896141e-15 
   39       1.613688812239e-10       7.073422134063e-15       2.509771020643e-13       0.000000000000e+00       8.951994704822e-11       8.771751769339e-12      -8.052668539248e-15 
   40       1.637744760797e-10       7.702739180677e-15       2.432133235701e-13       0.000000000000e+00       8.503029899083e-11       8.363909167023e-12      -7.191449171311e-15 
   41       1.662080837358e-10       8.367492877613e-15       2.340270496492e-13       0.000000000000e+00       8.082538117692e-11       7.985162673891e-12      -6.704767114184e-15 
   42       1.686702431337e-10       9.068320840884e-15       2.234043801662e-13       0.000000000000e+00       7.689281340347e-11       7.633835257753e-12      -6.595528867066e-15 
   43       1.711595703595e-10       9.805775244259e-15       2.113246751795e-13       0.000000000000e+00       7.322212616166e-11       7.307296822786e-12      -6.767076467745e-15 
   44       1.736703746592e-10       1.058034167136e-14       1.977703234288e-13       0.000000000000e+00       6.978657655017e-11       7.001051485023e-12      -7.096322937236e-15 
   45       1.761958879792e-10       1.139245600721e-14       1.827212779333e-13       0.000000000000e+00       6.655269933368e-11       6.710119115102e-12      -7.458670225969e-15 
   46       1.787400253782e-10       1.224256949833e-14       1.661366254572e-13       0.000000000000e+00       6.351541771914e-11       6.434005351440e-12      -7.815561263084e-15 
   47       1.813084760945e-10       1.313109710580e-14       1.479675714567e-13       0.000000000000e+00       6.067122580835e-11       6.172977152844e-12      -8.150276613173e-15 
   48       1.839052112612e-10       1.405839644280e-14       1.281621922247e-13       0.000000000000e+00       5.800760010842e-11       5.926616838503e-12      -8.443500448687e-15 
   49       1.865323017972e-10       1.502476540269e-14       1.066651558778e-13       0.000000000000e+00       5.550232879982e-11       5.693768536931e-12      -8.673189993044e-15 
   50       1.891903728108e-10       1.603043137018e-14       8.342437271906e-14       0.000000000000e+00       5.313020518315e-11       5.472980501479e-12      -8.822667068039e-15 
   51       1.918805347129e-10       1.707552090559e-14       5.841372175213e-14       0.000000000000e+00       5.088680602036e-11       5.264097836282e-12      -8.907784923280e-15 
   52       1.946026614958e-10       1.816007773167e-14       3.161601073174e-14       0.000000000000e+00       4.877000815423e-11       5.067009531487e-12      -8.956909859902e-15 
