# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.375446911594e-10       4.196321250884e-15       3.539565714009e-13       0.000000000000e+00       8.085081753539e-09       4.487262696048e-10      -1.846112406789e-12 
    3       1.301703926099e-10       5.377607337850e-15       3.970677828272e-13       0.000000000000e+00       5.032222421782e-09       3.189909783373e-10      -1.399712006124e-12 
    4       1.231833034520e-10       4.653880639740e-15       3.712220484256e-13       0.000000000000e+00       3.509779305302e-09       2.413354364854e-10      -9.168976666558e-13 
    5       1.179611603119e-10       3.106341827806e-15       3.160558503633e-13       0.000000000000e+00       2.622403949714e-09       1.904022195322e-10      -5.104185394645e-13 
    6       1.143807581006e-10       1.736691498864e-15       2.544342035614e-13       0.000000000000e+00       2.049234731693e-09       1.548147894545e-10      -2.106975088964e-13 
    7       1.121077160693e-10       9.368855533655e-16       1.996066807970e-13       0.000000000000e+00       1.652667516272e-09       1.287495406416e-10      -1.938769660180e-14 
    8       1.107434300881e-10       6.026812018124e-16       1.574358608860e-13       0.000000000000e+00       1.364878870140e-09       1.089868821742e-10       7.838330812497e-14 
    9       1.101120362210e-10       4.828100477443e-16       1.292212082821e-13       0.000000000000e+00       1.148526410497e-09       9.363269913654e-11       1.059320381838e-13 
   10       1.100336895790e-10       4.111315524976e-16       1.135590891589e-13       0.000000000000e+00       9.815903706687e-10       8.147133539388e-11       8.912439297605e-14 
   11       1.103227993042e-10       3.451972391430e-16       1.078146796467e-13       0.000000000000e+00       8.265056586941e-10       7.187197232944e-11       5.200723835306e-14 
   12       1.109622634376e-10       3.003359428071e-16       1.089797676977e-13       0.000000000000e+00       7.220106292932e-10       6.368715887497e-11       1.247512155737e-14 
   13       1.118317510889e-10       2.876042491413e-16       1.143023157462e-13       0.000000000000e+00       6.362475204254e-10       5.680723677367e-11      -1.797461660569e-14 
   14       1.128725184978e-10       2.990640108798e-16       1.217149898846e-13       0.000000000000e+00       5.648973840704e-10       5.095779362135e-11      -3.450465067525e-14 
   15       1.140988738302e-10       3.229988466757e-16       1.298939026026e-13       0.000000000000e+00       5.048525575044e-10       4.601055851101e-11      -3.750570581500e-14 
   16       1.154535166822e-10       3.569227240933e-16       1.382386071670e-13       0.000000000000e+00       4.538104634061e-10       4.176747971733e-11      -3.089177704044e-14 
   17       1.169299153392e-10       4.062499088112e-16       1.466089493317e-13       0.000000000000e+00       4.100315841543e-10       3.802930777034e-11      -1.997583216534e-14 
   18       1.185001831799e-10       4.763989642402e-16       1.551091862991e-13       0.000000000000e+00       3.720381154394e-10       3.475586438954e-11      -9.518422057813e-15 
   19       1.201665316077e-10       5.678222776777e-16       1.639617003404e-13       0.000000000000e+00       3.392274980838e-10       3.190627636851e-11      -2.104642000096e-15 
   20       1.218909958477e-10       6.786589858679e-16       1.733805491218e-13       0.000000000000e+00       3.103341710703e-10       2.935683595306e-11       5.011283565814e-16 
   21       1.236833718352e-10       8.081653704659e-16       1.833142148577e-13       0.000000000000e+00       2.849033840730e-10       2.710453607273e-11      -1.144934276446e-15 
   22       1.255379804260e-10       9.556809151566e-16       1.935514346379e-13       0.000000000000e+00       2.623256597665e-10       2.514325047996e-11      -5.285997983189e-15 
   23       1.274560746147e-10       1.121454728675e-15       2.037924305091e-13       0.000000000000e+00       2.422896542798e-10       2.342001839710e-11      -1.014543648918e-14 
   24       1.294195534597e-10       1.305833745256e-15       2.136589964963e-13       0.000000000000e+00       2.243312655924e-10       2.184448910519e-11      -1.384656132164e-14 
   25       1.314256633962e-10       1.508898759800e-15       2.228319808714e-13       0.000000000000e+00       2.082389694278e-10       2.038833113964e-11      -1.566755687431e-14 
   26       1.334636622589e-10       1.730868550710e-15       2.310195696494e-13       0.000000000000e+00       1.937213952456e-10       1.903506573762e-11      -1.539815667751e-14 
   27       1.355436575637e-10       1.973678240918e-15       2.381329216125e-13       0.000000000000e+00       1.806042869662e-10       1.780365571387e-11      -1.356167457957e-14 
   28       1.376712575436e-10       2.239797468028e-15       2.441688351049e-13       0.000000000000e+00       1.686613125749e-10       1.671204678302e-11      -1.101342845612e-14 
   29       1.398497501466e-10       2.530732475962e-15       2.491677598260e-13       0.000000000000e+00       1.578310664488e-10       1.574650464258e-11      -8.419217182082e-15 
   30       1.420676341918e-10       2.847698356001e-15       2.532136812594e-13       0.000000000000e+00       1.479966467462e-10       1.486871997071e-11      -6.514258140934e-15 
   31       1.443032465226e-10       3.191830646951e-15       2.564019743213e-13       0.000000000000e+00       1.389568011581e-10       1.403352824529e-11      -5.977956300133e-15 
   32       1.465620407567e-10       3.563951609033e-15       2.587226447705e-13       0.000000000000e+00       1.306647868737e-10       1.324329122790e-11      -6.600099493695e-15 
   33       1.488507440284e-10       3.964699844215e-15       2.601339839529e-13       0.000000000000e+00       1.230621062497e-10       1.251263519129e-11      -7.788065926964e-15 
   34       1.511686328386e-10       4.394695144711e-15       2.605733737651e-13       0.000000000000e+00       1.160424767292e-10       1.185107498255e-11      -8.896694475101e-15 
   35       1.535149743819e-10       4.854940779773e-15       2.598916355754e-13       0.000000000000e+00       1.095698584159e-10       1.125271960392e-11      -9.675127685490e-15 
   36       1.558823965482e-10       5.346557443060e-15       2.578926125890e-13       0.000000000000e+00       1.035921096514e-10       1.070199073406e-11      -9.968700088081e-15 
   37       1.582603064837e-10       5.870597742134e-15       2.543911169667e-13       0.000000000000e+00       9.803119708588e-11       1.018122673929e-11      -9.661741117571e-15 
   38       1.606567652815e-10       6.427772272043e-15       2.493603170403e-13       0.000000000000e+00       9.287267415558e-11       9.689685337972e-12      -8.889463212857e-15 
   39       1.630827558683e-10       7.018625967889e-15       2.428332082292e-13       0.000000000000e+00       8.810013292281e-11       9.230250464661e-12      -7.899732649407e-15 
   40       1.655457505791e-10       7.643603109072e-15       2.348648959607e-13       0.000000000000e+00       8.366799205177e-11       8.804125479001e-12      -7.001419963280e-15 
   41       1.680489904834e-10       8.303135131833e-15       2.255120771866e-13       0.000000000000e+00       7.951736283950e-11       8.410732264898e-12      -6.486553173001e-15 
   42       1.705901274192e-10       8.997954055414e-15       2.147601879005e-13       0.000000000000e+00       7.563597556151e-11       8.047781976696e-12      -6.356816365207e-15 
   43       1.731613793616e-10       9.728870158111e-15       2.025748248297e-13       0.000000000000e+00       7.201347862705e-11       7.710938186261e-12      -6.514656738625e-15 
   44       1.757492993282e-10       1.049668646858e-14       1.889214310578e-13       0.000000000000e+00       6.862345652582e-11       7.393584119224e-12      -6.835743938620e-15 
   45       1.783401006661e-10       1.130213205334e-14       1.737634473002e-13       0.000000000000e+00       6.543285419737e-11       7.088794403929e-12      -7.194255146863e-15 
   46       1.809386396590e-10       1.214563815737e-14       1.570564603741e-13       0.000000000000e+00       6.243662275357e-11       6.796346430213e-12      -7.551714410844e-15 
   47       1.835543079807e-10       1.302749509402e-14       1.387520500161e-13       0.000000000000e+00       5.963125669737e-11       6.517521299969e-12      -7.891847192923e-15 
   48       1.861955968199e-10       1.394790935506e-14       1.187990941316e-13       0.000000000000e+00       5.700434535571e-11       6.253104661220e-12      -8.195788472828e-15 
   49       1.888699603580e-10       1.490699974406e-14       9.714352086453e-14       0.000000000000e+00       5.453391077688e-11       6.003343026561e-12      -8.441951355018e-15 
   50       1.915827425781e-10       1.590484346944e-14       7.373529837256e-14       0.000000000000e+00       5.219502189975e-11       5.768040620006e-12      -8.613968713922e-15 
   51       1.943339309973e-10       1.694163814386e-14       4.855221608248e-14       0.000000000000e+00       4.998328967417e-11       5.546982249685e-12      -8.727364287025e-15 
   52       1.971202857858e-10       1.801757707410e-14       2.158213002431e-14       0.000000000000e+00       4.789660494028e-11       5.339549712917e-12      -8.809894028292e-15 
   53       1.999360231073e-10       1.913280166502e-14      -7.183620221510e-15       0.000000000000e+00       4.592810744769e-11       5.144555110974e-12      -8.894348432977e-15 
   54       2.027726345188e-10       2.028739990405e-14      -3.775011885690e-14       0.000000000000e+00       4.406586616561e-11       4.960203780632e-12      -9.018801052661e-15 
   55       2.056218535557e-10       2.148141401045e-14      -7.012012754531e-14       0.000000000000e+00       4.229651513719e-11       4.784594388571e-12      -9.215978285194e-15 
   56       2.084858322336e-10       2.271486908048e-14      -1.042984234477e-13       0.000000000000e+00       4.061795112612e-11       4.617449617059e-12      -9.477706994461e-15 
   57       2.113691762726e-10       2.398774890372e-14      -1.402883765338e-13       0.000000000000e+00       3.902923037605e-11       4.458750489442e-12      -9.782070209721e-15 
   58       2.142759626849e-10       2.529998628835e-14      -1.780906583177e-13       0.000000000000e+00       3.752672745884e-11       4.308221087221e-12      -1.010334053161e-14 
   59       2.172096817921e-10       2.665146190271e-14      -2.177032016449e-13       0.000000000000e+00       3.610396969680e-11       4.165312410021e-12      -1.041180480076e-14 
   60       2.201731792430e-10       2.804200311676e-14      -2.591211604810e-13       0.000000000000e+00       3.475147158484e-11       4.029186235562e-12      -1.067358876636e-14 
   61       2.231686282515e-10       2.947132026706e-14      -3.023375877644e-13       0.000000000000e+00       3.345936665123e-11       3.898958445854e-12      -1.085812060005e-14 
   62       2.261975702039e-10       3.093880135492e-14      -3.473457377366e-13       0.000000000000e+00       3.222636794972e-11       3.774529342549e-12      -1.096287573178e-14 
   63       2.292607803169e-10       3.244366900052e-14      -3.941372113894e-13       0.000000000000e+00       3.105253417861e-11       3.655911912189e-12      -1.099390040655e-14 
   64       2.323581823270e-10       3.398503587147e-14      -4.427012669185e-13       0.000000000000e+00       2.993657442556e-11       3.542981055169e-12      -1.095872867165e-14 
   65       2.354887914667e-10       3.556190153872e-14      -4.930248022944e-13       0.000000000000e+00       2.887577135040e-11       3.435465678368e-12      -1.086644942006e-14 
   66       2.386506574410e-10       3.717314933265e-14      -5.450923378347e-13       0.000000000000e+00       2.786590436794e-11       3.332940787788e-12      -1.072777343384e-14 
   67       2.418408074036e-10       3.881754319902e-14      -5.988859987754e-13       0.000000000000e+00       2.690117283078e-11       3.234819581189e-12      -1.055510042751e-14 
   68       2.450563722167e-10       4.049385198946e-14      -6.543858961547e-13       0.000000000000e+00       2.597574374776e-11       3.140510500872e-12      -1.036068169043e-14 
   69       2.482983576962e-10       4.220125860558e-14      -7.115713980425e-13       0.000000000000e+00       2.508893081734e-11       3.049943020905e-12      -1.015052583289e-14 
   70       2.515685385912e-10       4.393902849111e-14      -7.704200857697e-13       0.000000000000e+00       2.424093162667e-11       2.963134682607e-12      -9.929372949625e-15 
   71       2.548683166319e-10       4.570638964583e-14      -8.309073712955e-13       0.000000000000e+00       2.343126133043e-11       2.880031938558e-12      -9.702507770085e-15 
   72       2.581986937690e-10       4.750253274073e-14      -8.930064899660e-13       0.000000000000e+00       2.265871738195e-11       2.800506464165e-12      -9.475777995845e-15 
   73       2.615602454135e-10       4.932661123326e-14      -9.566884932724e-13       0.000000000000e+00       2.192134426416e-11       2.724351469231e-12      -9.255612638113e-15 
   74       2.649530936751e-10       5.117774148249e-14      -1.021922241610e-12       0.000000000000e+00       2.121639822066e-11       2.651278009516e-12      -9.049040355197e-15 
   75       2.683768806026e-10       5.305500286431e-14      -1.088674397036e-12       0.000000000000e+00       2.054031198676e-11       2.580911298309e-12      -8.863707789986e-15 
   76       2.718311737694e-10       5.495737690678e-14      -1.156909740659e-12       0.000000000000e+00       1.988957952083e-11       2.512887313817e-12      -8.706082821322e-15 
   77       2.753168275743e-10       5.688355162793e-14      -1.226592207627e-12       0.000000000000e+00       1.926367442064e-11       2.447171113123e-12      -8.575645519806e-15 
   78       2.788348227154e-10       5.883208156152e-14      -1.297684028592e-12       0.000000000000e+00       1.866260209029e-11       2.383790132863e-12      -8.469666278711e-15 
   79       2.823858382598e-10       6.080144445471e-14      -1.370145421254e-12       0.000000000000e+00       1.808601081405e-11       2.322737437497e-12      -8.384908347896e-15 
   80       2.859702337489e-10       6.279004013285e-14      -1.443934589771e-12       0.000000000000e+00       1.753317535271e-11       2.263970087530e-12      -8.317608951470e-15 
   81       2.895880313031e-10       6.479618936419e-14      -1.519007724180e-12       0.000000000000e+00       1.700298054004e-11       2.207407507723e-12      -8.263460405456e-15 
   82       2.932388977270e-10       6.681813272466e-14      -1.595318999808e-12       0.000000000000e+00       1.649390487909e-11       2.152929855303e-12      -8.217591235461e-15 
   83       2.969221266142e-10       6.885402946262e-14      -1.672820576688e-12       0.000000000000e+00       1.600400413865e-11       2.100376388182e-12      -8.174547294339e-15 
   84       3.006369755515e-10       7.090202649991e-14      -1.751463014841e-12       0.000000000000e+00       1.553138345538e-11       2.049586402186e-12      -8.129369472742e-15 
   85       3.043837811594e-10       7.296048106471e-14      -1.831196600495e-12       0.000000000000e+00       1.507573949646e-11       2.000533414724e-12      -8.081073470274e-15 
   86       3.081629969513e-10       7.502777305669e-14      -1.911970239675e-12       0.000000000000e+00       1.463704506826e-11       1.953210337556e-12      -8.029714959022e-15 
   87       3.119748429187e-10       7.710223823512e-14      -1.993731068195e-12       0.000000000000e+00       1.421507526889e-11       1.907587982757e-12      -7.975343835680e-15 
   88       3.158192936044e-10       7.918216826235e-14      -2.076424458065e-12       0.000000000000e+00       1.380939929467e-11       1.863614146374e-12      -7.918003769339e-15 
