# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       4.683352558272e+11       3.446649749177e-21       9.898249118123e-07       4.731498907956e+17       1.410655745455e+04       3.012063960380e-08       6.606598194332e+15       5.714753231965e-07       1.323712693326e+35       2.556702683397e+26       1.385261521069e+27       3.044865585502e+34       1.014955195167e+34       3.443516008292e-08       6.105089233134e+34       2.238708191599e+35       2.238708191599e+35       7.462360583965e+34      -3.015630407014e+41       6.345058307041e-05       1.705395985082e-01 
       4.633280886658e+11       3.521547881944e-21       1.000520569505e-06       4.630866900101e+17       1.410655745454e+04       3.044615208875e-08       6.535964303081e+15       5.776512329572e-07       1.268004639085e+35       2.475571983360e+26       1.341303638258e+27       2.916723324686e+34       9.722411082286e+33       3.443516008292e-08       5.848158372033e+34       2.144492824645e+35       2.144492824645e+35       7.148309362522e+34      -2.857834008194e+41       6.356689603153e-05       1.702275499474e-01 
       4.583744552128e+11       3.598073604636e-21       1.011334461509e-06       4.532375186730e+17       1.410655745453e+04       3.077518237344e-08       6.466085588163e+15       5.838938855163e-07       1.214641041706e+35       2.397015767455e+26       1.298740651235e+27       2.793973892730e+34       9.313246309101e+33       3.443516008292e-08       5.602040369658e+34       2.054242483329e+35       2.054242483329e+35       6.847474893149e+34      -2.708294491061e+41       6.368320899273e-05       1.699166412584e-01 
       4.534737831170e+11       3.676262284301e-21       1.022262949846e-06       4.435978246935e+17       1.410655745452e+04       3.110776847457e-08       6.396953975672e+15       5.902040021559e-07       1.163523235420e+35       2.320952340731e+26       1.257528296398e+27       2.676390334040e+34       8.921301113467e+33       3.443516008292e-08       5.366280170072e+34       1.967790300728e+35       1.967790300728e+35       6.559300952772e+34      -2.566579804595e+41       6.379952195401e-05       1.696068662056e-01 
       4.486255061464e+11       3.756150060467e-21       1.033311491483e-06       4.341631527968e+17       1.410655745451e+04       3.144394881970e-08       6.328561478026e+15       5.965823119635e-07       1.114556706780e+35       2.247302600627e+26       1.217623714741e+27       2.563755244379e+34       8.545850814595e+33       3.443516008292e-08       5.140441868230e+34       1.884976432464e+35       1.884976432464e+35       6.283254726802e+34      -2.432280505351e+41       6.391583491537e-05       1.692982186019e-01 
       4.438290641229e+11       3.837773852885e-21       1.044478267431e-06       4.249291424654e+17       1.410655745450e+04       3.178376225167e-08       6.260900193040e+15       6.030295518927e-07       1.067650919905e+35       2.175989954707e+26       1.178985407283e+27       2.455860368901e+34       8.186201229669e+33       3.443516008292e-08       4.924107904022e+34       1.805647761164e+35       1.805647761164e+35       6.018825823992e+34      -2.305008574493e+41       6.403214787681e-05       1.689906923012e-01 
       4.390839028577e+11       3.921171389634e-21       1.055765096680e-06       4.158915259236e+17       1.410655745449e+04       3.212724803311e-08       6.193962303016e+15       6.095464668765e-07       1.022719149094e+35       2.106940241009e+26       1.141573191914e+27       2.352506217105e+34       7.841687390351e+33       3.443516008292e-08       4.716878290233e+34       1.729657613350e+35       1.729657613350e+35       5.765525332759e+34      -2.184396296727e+41       6.414846083833e-05       1.686842812065e-01 
       4.343894740866e+11       4.006381212098e-21       1.067175617209e-06       4.070461261650e+17       1.410655745447e+04       3.247444585094e-08       6.127740073836e+15       6.161338098818e-07       9.796783184678e+34       2.040081650920e+26       1.105348161603e+27       2.253501693990e+34       7.511672313299e+33       3.443516008292e-08       4.518369872986e+34       1.656865488259e+35       1.656865488259e+35       5.522884917218e+34      -2.070095197892e+41       6.426477379994e-05       1.683789792602e-01 
       4.297452354076e+11       4.093442705708e-21       1.078708010027e-06       3.983888550218e+17       1.410655745446e+04       3.282539582097e-08       6.062225854073e+15       6.227923420293e-07       9.384488483727e+34       1.975344654496e+26       1.070272643938e+27       2.158663746726e+34       7.195545822421e+33       3.443516008292e-08       4.328215623325e+34       1.587136798056e+35       1.587136798056e+35       5.290455951260e+34      -1.961775038145e+41       6.438108676163e-05       1.680747804531e-01 
       4.251506502174e+11       4.182396106224e-21       1.090365913115e-06       3.899157112758e+17       1.410655745445e+04       3.318013849257e-08       5.997412074103e+15       6.295228326513e-07       8.989545082404e+34       1.912661928157e+26       1.036310161950e+27       2.067817026213e+34       6.892723420709e+33       3.443516008292e-08       4.146063958597e+34       1.520342618997e+35       1.520342618997e+35       5.067808689071e+34      -1.859122857833e+41       6.449739972341e-05       1.677716788155e-01 
       4.206051876499e+11       4.273282527006e-21       1.102149326471e-06       3.816227788086e+17       1.410655745444e+04       3.353871485329e-08       5.933291245233e+15       6.363260594020e-07       8.611222756435e+34       1.851968284671e+26       1.003425396177e+27       1.980793562860e+34       6.602645209534e+33       3.443516008292e-08       3.971578092399e+34       1.456359453056e+35       1.456359453056e+35       4.854531470565e+34      -1.761842073282e+41       6.461371268527e-05       1.674696684228e-01 
       4.161083225148e+11       4.366143974355e-21       1.114060069085e-06       3.735062247918e+17       1.410655745443e+04       3.390116633366e-08       5.869855958834e+15       6.432028083387e-07       8.248822012817e+34       1.793200605364e+26       9.715841479338e+26       1.897432456030e+34       6.324774853435e+33       3.443516008292e-08       3.804435411884e+34       1.395068999582e+35       1.395068999582e+35       4.650229960244e+34      -1.669651619908e+41       6.473002564722e-05       1.671687433927e-01 
       4.116595352366e+11       4.461023365508e-21       1.126099959947e-06       3.655622979158e+17       1.410655745442e+04       3.426753481193e-08       5.807098885487e+15       6.501538740091e-07       7.901672796501e+34       1.736297774478e+26       9.407533037458e+26       1.817579576540e+34       6.058598588468e+33       3.443516008292e-08       3.644326881271e+34       1.336357936575e+35       1.336357936575e+35       4.454526418104e+34      -1.582285140160e+41       6.484633860926e-05       1.668688978840e-01 
       4.072583117950e+11       4.557964554210e-21       1.138268999057e-06       3.577873266558e+17       1.410655745440e+04       3.463786261892e-08       5.745012774133e+15       6.571800595566e-07       7.569133251506e+34       1.681200615614e+26       9.109008009145e+26       1.741087281688e+34       5.803624272294e+33       3.443516008292e-08       3.490956470457e+34       1.280117711155e+35       1.280117711155e+35       4.267059001217e+34      -1.499490213958e+41       6.496265157140e-05       1.665701260998e-01 
       4.029041436651e+11       4.657012341651e-21       1.150570824393e-06       3.501777175749e+17       1.410655745439e+04       3.501219254295e-08       5.683590451239e+15       6.642821767913e-07       7.250588534167e+34       1.627851830191e+26       8.819955941721e+26       1.667814142271e+34       5.559380474236e+33       3.443516008292e-08       3.344040607680e+34       1.226244338860e+35       1.226244338860e+35       4.087481094706e+34      -1.421027629401e+41       6.507896453362e-05       1.662724222809e-01 
       3.985965277592e+11       4.758212509417e-21       1.163005435956e-06       3.427299536631e+17       1.410655745438e+04       3.539056783472e-08       5.622824819965e+15       6.714610463123e-07       6.945449676333e+34       1.576195937858e+26       8.540076233966e+26       1.597624681091e+34       5.325415603636e+33       3.443516008292e-08       3.203307655207e+34       1.174638211379e+35       1.174638211379e+35       3.915460670877e+34      -1.346670691629e+41       6.519527749593e-05       1.659757807137e-01 
       3.943349663679e+11       4.861611826129e-21       1.175572833745e-06       3.354405927124e+17       1.410655745437e+04       3.577303221234e-08       5.562708859348e+15       6.787174975688e-07       6.653152496402e+34       1.526179218799e+26       8.269077823501e+26       1.530389122468e+34       5.101297074895e+33       3.443516008292e-08       3.068497407102e+34       1.125203912393e+35       1.125203912393e+35       3.750679675324e+34      -1.276204567858e+41       6.531159045834e-05       1.656801957205e-01 
       3.901189671033e+11       4.967258085261e-21       1.188276655739e-06       3.283062657252e+17       1.410655745435e+04       3.615962986640e-08       5.503235623490e+15       6.860523689934e-07       6.373156556186e+34       1.477749657862e+26       8.006678884103e+26       1.465983152295e+34       4.886610507650e+33       3.443516008292e-08       2.939360608116e+34       1.077850041144e+35       1.077850041144e+35       3.592833438866e+34      -1.209425666680e+41       6.542790342085e-05       1.653856616691e-01 
       3.859480428417e+11       5.075200110775e-21       1.201118720928e-06       3.213236753575e+17       1.410655745434e+04       3.655040546505e-08       5.444398240751e+15       6.934665080613e-07       6.104944161677e+34       1.430856890470e+26       7.752606532610e+26       1.404287688184e+34       4.680958960613e+33       3.443516008292e-08       2.815658492833e+34       1.032489043453e+35       1.032489043453e+35       3.441630114231e+34      -1.146141049848e+41       6.554421638345e-05       1.650921729623e-01 
       3.818217116675e+11       5.185487793244e-21       1.214099029312e-06       3.144895943953e+17       1.410655745433e+04       3.694540415914e-08       5.386189912961e+15       7.009607714189e-07       5.848019405865e+34       1.385452150244e+26       7.506596545142e+26       1.345188659295e+34       4.483962197650e+33       3.443516008292e-08       2.697162344209e+34       9.890370498290e+34       9.890370498290e+34       3.296790136456e+34      -1.086167874833e+41       6.566052934614e-05       1.647997240460e-01 
       3.777394968174e+11       5.298172105115e-21       1.227221218869e-06       3.078008642622e+17       1.410655745431e+04       3.734467158751e-08       5.328603914633e+15       7.085360249653e-07       5.601907251839e+34       1.341488218283e+26       7.268393082316e+26       1.288576795426e+34       4.295255984752e+33       3.443516008292e-08       2.583653070690e+34       9.474137204054e+34       9.474137204054e+34       3.158045705985e+34      -1.029332866559e+41       6.577684230894e-05       1.645083094041e-01 
       3.737009266255e+11       5.413305125719e-21       1.240483470610e-06       3.012543935604e+17       1.410655745430e+04       3.774825388217e-08       5.271633592183e+15       7.161931439556e-07       5.366152654477e+34       1.298919374065e+26       7.037748423184e+26       1.234347424977e+34       4.114491416591e+33       3.443516008292e-08       2.474920801121e+34       9.075420963942e+34       9.075420963942e+34       3.025140293525e+34      -9.754718167682e+40       6.589315527184e-05       1.642179235590e-01 
       3.697055344686e+11       5.530940069590e-21       1.253889422514e-06       2.948471566414e+17       1.410655745429e+04       3.815619767372e-08       5.215272363163e+15       7.239330131112e-07       5.140319719090e+34       1.257701347896e+26       6.814422707619e+26       1.182400281424e+34       3.941334271415e+33       3.443516008292e-08       2.370764496716e+34       8.693484577952e+34       8.693484577952e+34       2.897828165743e+34      -9.244291095947e+40       6.600946823483e-05       1.639285610736e-01 
       3.657528587122e+11       5.651131301919e-21       1.267439074581e-06       2.885761922080e+17       1.410655745427e+04       3.856855009665e-08       5.159513715503e+15       7.317565267026e-07       4.923990895493e+34       1.217791274874e+26       6.598183686865e+26       1.132639317928e+34       3.775464393094e+33       3.443516008292e-08       2.270991579343e+34       8.327621870924e+34       8.327621870924e+34       2.775873930921e+34      -8.760572719545e+40       6.612578119793e-05       1.636402165459e-01 
       3.618424426577e+11       5.773934376848e-21       1.281136064790e-06       2.824386019451e+17       1.410655745426e+04       3.898535879487e-08       5.104351206754e+15       7.396645886805e-07       4.716766205973e+34       1.179147650305e+26       6.388806482013e+26       1.084972529752e+34       3.616575099173e+33       3.443516008292e-08       2.175417575467e+34       7.977156386871e+34       7.977156386871e+34       2.659052103730e+34      -8.302165474660e+40       6.624209416113e-05       1.633528846159e-01 
       3.579738344888e+11       5.899406046764e-21       1.294982212130e-06       2.764315491808e+17       1.410655745425e+04       3.940667192716e-08       5.049778463348e+15       7.476581127458e-07       4.518262505759e+34       1.141730286551e+26       6.186073350135e+26       1.039311784152e+34       3.464372613840e+33       3.443516008292e-08       2.083865775063e+34       7.641440138252e+34       7.641440138252e+34       2.547146688325e+34      -7.867744926641e+40       6.635840712444e-05       1.630665599565e-01 
       3.541465872202e+11       6.027604307367e-21       1.308977516601e-06       2.705522575749e+17       1.410655745423e+04       3.983253817274e-08       4.995789179856e+15       7.557380224943e-07       4.328112774616e+34       1.105500271226e+26       5.989773457842e+26       9.955726574238e+33       3.318575524746e+33       3.443516008292e-08       1.996166904898e+34       7.319852407890e+34       7.319852407890e+34       2.439950778979e+34      -7.456055943436e+40       6.647472008785e-05       1.627812372830e-01 
       3.503602586452e+11       6.158588404677e-21       1.323121978203e-06       2.647980098359e+17       1.410655745422e+04       4.026300673692e-08       4.942377118267e+15       7.639052514829e-07       4.145965438245e+34       1.070419926735e+26       5.799702662026e+26       9.536742788101e+33       3.178914262700e+33       3.443516008292e-08       1.912158815549e+34       7.011798601305e+34       7.011798601305e+34       2.337266177535e+34      -7.065909069247e+40       6.659103305137e-05       1.624969113427e-01 
       3.466144112850e+11       6.292418880143e-21       1.337421053904e-06       2.591661464650e+17       1.410655745420e+04       4.069812735676e-08       4.889536107261e+15       7.721607433736e-07       3.971483718246e+34       1.036452771088e+26       5.615663297562e+26       9.135391809749e+33       3.045130603250e+33       3.443516008292e-08       1.831686181607e+34       6.716709147350e+34       6.716709147350e+34       2.238903026943e+34      -6.696177087948e+40       6.670734601500e-05       1.622135769234e-01 
       3.429086123381e+11       6.429157586050e-21       1.351874743705e-06       2.536540645270e+17       1.410655745419e+04       4.113795030683e-08       4.837260041498e+15       7.805054520166e-07       3.804345009439e+34       1.003563479963e+26       5.437463971742e+26       8.750931567721e+33       2.916977189240e+33       3.443516008292e-08       1.754600214485e+34       6.434038445106e+34       6.434038445106e+34       2.144679460232e+34      -6.345791766319e+40       6.682365897874e-05       1.619312288468e-01 
       3.392424336303e+11       6.568867719875e-21       1.366484866594e-06       2.482592164475e+17       1.410655745418e+04       4.158252640502e-08       4.785542880914e+15       7.889403415730e-07       3.644240283386e+34       9.717178499689e+25       5.264919365239e+26       8.382651220412e+33       2.794217073471e+33       3.443516008292e-08       1.680758387317e+34       6.163263855111e+34       6.163263855111e+34       2.054421264248e+34      -6.013740767696e+40       6.693997194259e-05       1.616498619713e-01 
       3.356154515651e+11       6.711613854953e-21       1.381251422572e-06       2.429791088350e+17       1.410655745416e+04       4.203190701839e-08       4.734378650021e+15       7.974663866280e-07       3.490873517019e+34       9.408827630742e+25       5.097850039378e+26       8.029869841775e+33       2.676623280592e+33       3.443516008292e-08       1.610024171442e+34       5.903884733025e+34       5.903884733025e+34       1.967961557546e+34      -5.699064727119e+40       6.705628490655e-05       1.613694711920e-01 
       3.320272470748e+11       6.857461962251e-21       1.396179868607e-06       2.378113013290e+17       1.410655745415e+04       4.248614406915e-08       4.683761437216e+15       8.060845722887e-07       3.343961145312e+34       9.110261521680e+25       4.936082249536e+26       7.691935162331e+33       2.563978387444e+33       3.443516008292e-08       1.542266783963e+34       5.655421503979e+34       5.655421503979e+34       1.885140481836e+34      -5.400854479525e+40       6.717259787063e-05       1.610900514369e-01 
       3.284774055723e+11       7.006479454442e-21       1.411268385709e-06       2.327534054717e+17       1.410655745413e+04       4.294529004061e-08       4.633685394103e+15       8.147958943235e-07       3.203231536990e+34       8.821169677105e+25       4.779447764445e+26       7.368222363170e+33       2.456074121057e+33       3.443516008292e-08       1.477360945945e+34       5.417414775867e+34       5.417414775867e+34       1.805804906417e+34      -5.118248432979e+40       6.728891083483e-05       1.608115976725e-01 
       3.249655169029e+11       7.158735198998e-21       1.426518792869e-06       2.278030836043e+17       1.410655745412e+04       4.340939798326e-08       4.584144734811e+15       8.236013592428e-07       3.068424492297e+34       8.541251454429e+25       4.627783691247e+26       7.058132920696e+33       2.352710973565e+33       3.443516008292e-08       1.415186650778e+34       5.189424489964e+34       5.189424489964e+34       1.729808145048e+34      -4.850430079355e+40       6.740522379914e-05       1.605341048960e-01 
       3.214911752970e+11       7.314299571600e-21       1.441936547053e-06       2.229580477867e+17       1.410655745410e+04       4.387852152092e-08       4.535133735328e+15       8.325019844564e-07       2.939290761909e+34       8.270215751220e+25       4.480932306090e+26       6.761093500005e+33       2.253697833335e+33       3.443516008292e-08       1.355628942297e+34       4.971029107285e+34       4.971029107285e+34       1.657009684735e+34      -4.596625635272e+40       6.752153676356e-05       1.602575681436e-01 
       3.180539793235e+11       7.473244465045e-21       1.457518010284e-06       2.182160587397e+17       1.410655745408e+04       4.435271485691e-08       4.486646732841e+15       8.414987983464e-07       2.815591586083e+34       8.007780702472e+25       4.338740890103e+26       6.476554894818e+33       2.158851631606e+33       3.443516008292e-08       1.298577702228e+34       4.761824829188e+34       4.761824829188e+34       1.587274925931e+34      -4.356101806474e+40       6.763784972811e-05       1.599819824809e-01 
       3.146535318428e+11       7.635643345554e-21       1.473270458519e-06       2.135749248104e+17       1.410655745407e+04       4.483203278033e-08       4.438678125080e+15       8.505928404291e-07       2.697098253210e+34       7.753673387471e+25       4.201061570572e+26       6.203991012039e+33       2.067997004013e+33       3.443516008292e-08       1.243927446597e+34       4.561424850775e+34       4.561424850775e+34       1.520474933670e+34      -4.128163669186e+40       6.775416269278e-05       1.597073430117e-01 
       3.112894399615e+11       7.801571267359e-21       1.489192072768e-06       2.090325009591e+17       1.410655745405e+04       4.531653067239e-08       4.391222369671e+15       8.597851614396e-07       2.583591676940e+34       7.507629545976e+25       4.067751167164e+26       5.942897899045e+33       1.980965966348e+33       3.443516008292e-08       1.191577130689e+34       4.369458645720e+34       4.369458645720e+34       1.456486199178e+34      -3.912152662335e+40       6.787047565758e-05       1.594336448703e-01 
       3.079613149868e+11       7.971104919774e-21       1.505284672021e-06       2.045866877679e+17       1.410655745404e+04       4.580626451278e-08       4.344273983497e+15       8.690768234752e-07       2.474861991109e+34       7.269393303397e+25       3.938671043021e+26       5.692792811908e+33       1.897597603969e+33       3.443516008292e-08       1.141429962226e+34       4.185571281183e+34       4.185571281183e+34       1.395190411509e+34      -3.707444684828e+40       6.798678862249e-05       1.591608832254e-01 
       3.046687723816e+11       8.144322659378e-21       1.521551894257e-06       2.002354304705e+17       1.410655745402e+04       4.630129088618e-08       4.297827542061e+15       8.784689001130e-07       2.370708161706e+34       7.038716904699e+25       3.813686960589e+26       5.453213322833e+33       1.817737774278e+33       3.443516008292e-08       1.093393222405e+34       4.009422761569e+34       4.009422761569e+34       1.336474238798e+34      -3.513448292395e+40       6.810310158754e-05       1.588890532796e-01 
       3.014114317198e+11       8.321304540604e-21       1.537995558465e-06       1.959767180024e+17       1.410655745400e+04       4.680166698877e-08       4.251877678863e+15       8.879624765233e-07       2.270937615176e+34       6.815360456744e+25       3.692668942013e+26       5.223716465162e+33       1.741238821721e+33       3.443516008292e-08       1.047378094463e+34       3.840687399897e+34       3.840687399897e+34       1.280229118718e+34      -3.329602988780e+40       6.821941455271e-05       1.586181502658e-01 
       2.981889166429e+11       8.502132365871e-21       1.554617483635e-06       1.918085820714e+17       1.410655745399e+04       4.730745063484e-08       4.206419084779e+15       8.975586496187e-07       2.175365882365e+34       6.599091678817e+25       3.575491133965e+26       5.003877914358e+33       1.667959304786e+33       3.443516008292e-08       1.003299499470e+34       3.679053215624e+34       3.679053215624e+34       1.226351057757e+34      -3.155377606352e+40       6.833572751801e-05       1.583481694528e-01 
       2.950008548160e+11       8.686889704061e-21       1.571417669766e-06       1.877290962482e+17       1.410655745397e+04       4.781870026350e-08       4.161446507446e+15       9.072585281464e-07       2.083816257450e+34       6.389685661063e+25       3.462031676767e+26       4.793291203454e+33       1.597763734485e+33       3.443516008292e-08       9.610759390110e+33       3.524221357817e+34       3.524221357817e+34       1.174740438936e+34      -2.990268771450e+40       6.845204048344e-05       1.580791061376e-01 
       2.918468778851e+11       8.875661953435e-21       1.588399754837e-06       1.837363750756e+17       1.410655745395e+04       4.833547494539e-08       4.116954750657e+15       9.170632328590e-07       1.996119471219e+34       6.186924630591e+25       3.352172577658e+26       4.591566971526e+33       1.530522323842e+33       3.443516008292e-08       9.206293445119e+33       3.375905552592e+34       3.375905552592e+34       1.125301837628e+34      -2.833799450029e+40       6.856835344901e-05       1.578109556533e-01 
       2.887266214344e+11       9.068536353180e-21       1.605565557838e-06       1.798285731973e+17       1.410655745394e+04       4.885783438952e-08       4.072938673759e+15       9.269738965955e-07       1.912113378103e+34       5.990597724996e+25       3.245799588090e+26       4.398332243785e+33       1.466110747928e+33       3.443516008292e-08       8.818849328894e+33       3.233831573819e+34       3.233831573819e+34       1.077943845123e+34      -2.685517569412e+40       6.868466641471e-05       1.575437133602e-01 
       2.856397249442e+11       9.265602053682e-21       1.622916897759e-06       1.760038845052e+17       1.410655745392e+04       4.938583895018e-08       4.029393191061e+15       9.369916644638e-07       1.831642656382e+34       5.800500773081e+25       3.142802084911e+26       4.213229741979e+33       1.404409913993e+33       3.443516008292e-08       8.447710682846e+33       3.097736736093e+34       3.097736736093e+34       1.032578899622e+34      -2.544994712152e+40       6.880097938054e-05       1.572773746545e-01 
       2.825858317493e+11       9.466950128795e-21       1.640455593588e-06       1.722605413043e+17       1.410655745390e+04       4.991954963392e-08       3.986313271244e+15       9.471176939235e-07       1.754558521005e+34       5.616436082516e+25       3.043072955325e+26       4.035917223802e+33       1.345305741267e+33       3.443516008292e-08       8.092191296119e+33       2.967369409045e+34       2.967369409045e+34       9.891231243325e+33      -2.411824878250e+40       6.891729234651e-05       1.570119349595e-01 
       2.795645889977e+11       9.672673640173e-21       1.658183464315e-06       1.685968134958e+17       1.410655745388e+04       5.045902810656e-08       3.943693936781e+15       9.573531549574e-07       1.680718448496e+34       5.438212234258e+25       2.946508485497e+26       3.866066850114e+33       1.288688950038e+33       3.443516008292e-08       7.751633836841e+33       2.842488552094e+34       2.842488552094e+34       9.474961723970e+33      -2.285623312134e+40       6.903360531262e-05       1.567473897318e-01 
       2.765756476099e+11       9.882867669530e-21       1.676104147919e-06       1.650110077778e+17       1.410655745387e+04       5.100433670036e-08       3.901530263363e+15       9.676992301886e-07       1.609985913433e+34       5.265643883475e+25       2.853008252699e+26       3.703364578789e+33       1.234454859596e+33       3.443516008292e-08       7.425408636752e+33       2.722863268783e+34       2.722863268783e+34       9.076210783292e+33      -2.166025391016e+40       6.914991827888e-05       1.564837344580e-01 
       2.736186622386e+11       1.009762936145e-20       1.694217644399e-06       1.615014668621e+17       1.410655745385e+04       5.155553842119e-08       3.859817379328e+15       9.781571150153e-07       1.542230136032e+34       5.098551566803e+25       2.762475020870e+26       3.547509584069e+33       1.182503194690e+33       3.443516008292e-08       7.112912526996e+33       2.608272379861e+34       2.608272379861e+34       8.694241157127e+33      -2.052685571424e+40       6.926623124527e-05       1.562209646540e-01 
       2.706932912288e+11       1.031705797955e-20       1.712527591735e-06       1.580665687089e+17       1.410655745383e+04       5.211269695582e-08       3.818550465099e+15       9.887280177672e-07       1.477325840331e+34       4.936761515705e+25       2.674814639500e+26       3.398213700357e+33       1.132737900119e+33       3.443516008292e-08       6.813567722898e+33       2.498504014341e+34       2.498504014341e+34       8.328346608855e+33      -1.945276390855e+40       6.938254421181e-05       1.559590758679e-01 
       2.677991965780e+11       1.054125493263e-20       1.731033989927e-06       1.547047257767e+17       1.410655745381e+04       5.267587667929e-08       3.777724752626e+15       9.994131598136e-07       1.415153022574e+34       4.780105475765e+25       2.589935945711e+26       3.255200889423e+33       1.085066963141e+33       3.443516008292e-08       6.526820755677e+33       2.393355217763e+34       2.393355217763e+34       7.977850623612e+33      -1.843487521665e+40       6.949885717850e-05       1.556980636747e-01 
       2.649360438979e+11       1.077032384817e-20       1.749742295942e-06       1.514143842885e+17       1.410655745379e+04       5.324514266234e-08       3.737335524840e+15       1.010213775746e-06       1.355596729325e+34       4.628420531709e+25       2.507750669461e+26       3.118206730019e+33       1.039402243340e+33       3.443516008292e-08       6.252141449123e+33       2.292631576945e+34       2.292631576945e+34       7.642105157464e+33      -1.747024874466e+40       6.961517014533e-05       1.554379236826e-01 
       2.621035023748e+11       1.100437058814e-20       1.768650690792e-06       1.481940235140e+17       1.410655745377e+04       5.382056067892e-08       3.697378115099e+15       1.021131113473e-06       1.298546844930e+34       4.481548937979e+25       2.428173341736e+26       2.986977928991e+33       9.956593096637e+32       3.443516008292e-08       5.989021939333e+33       2.196146860526e+34       2.196146860526e+34       7.320489439208e+33      -1.655609748446e+40       6.973148311231e-05       1.551786515248e-01 
       2.593012447321e+11       1.124350333412e-20       1.787764631445e-06       1.450421550666e+17       1.410655745375e+04       5.440219721379e-08       3.657847906658e+15       1.032166434415e-06       1.243897887919e+34       4.339337954689e+25       2.351121205676e+26       2.861271852949e+33       9.537572843163e+32       3.443516008292e-08       5.736975735705e+33       2.103722674635e+34       2.103722674635e+34       7.012408822616e+33      -1.568978026136e+40       6.984779607945e-05       1.549202428684e-01 
       2.565289471924e+11       1.148783260011e-20       1.807084117900e-06       1.419573222154e+17       1.410655745373e+04       5.499011947023e-08       3.618740332129e+15       1.043321013601e-06       1.191548815979e+34       4.201639688775e+25       2.276514130506e+26       2.740856079657e+33       9.136186932191e+32       3.443516008292e-08       5.495536821448e+33       2.015188133057e+34       2.015188133057e+34       6.717293686966e+33      -1.486879410326e+40       6.996410904674e-05       1.546626934046e-01 
       2.537862894395e+11       1.173747131512e-20       1.826614607126e-06       1.389380992122e+17       1.410655745372e+04       5.558439537775e-08       3.580050872958e+15       1.054596139856e-06       1.141402839133e+34       4.068310940201e+25       2.204274528204e+26       2.625507968302e+33       8.751693227672e+32       3.443516008292e-08       5.264258791950e+33       1.930379541269e+34       1.930379541269e+34       6.434598383859e+33      -1.409076700901e+40       7.008042201419e-05       1.544059988567e-01 
       2.510729545824e+11       1.199253485578e-20       1.846354280133e-06       1.359830906321e+17       1.410655745370e+04       5.618509360000e-08       3.541775058899e+15       1.065993115925e-06       1.093367240778e+34       3.939213053031e+25       2.134327272816e+26       2.515014247839e+33       8.383380826131e+32       3.443516008292e-08       5.042714029405e+33       1.849140093785e+34       1.849140093785e+34       6.163800228341e+33      -1.335345109519e+40       7.019673498179e-05       1.541501549747e-01 
       2.483886291176e+11       1.225314110542e-20       1.866308593890e-06       1.330909307290e+17       1.410655745368e+04       5.679228354267e-08       3.503908467501e+15       1.077513258632e-06       1.047353206266e+34       3.814211771239e+25       2.066599622325e+26       2.409170622676e+33       8.030568742255e+32       3.443516008292e-08       4.830492912172e+33       1.771319584231e+34       1.771319584231e+34       5.904398532503e+33      -1.265471610153e+40       7.031304794955e-05       1.538951575366e-01 
       2.457330028936e+11       1.251941051591e-20       1.886477548396e-06       1.302602828042e+17       1.410655745366e+04       5.740603536149e-08       3.466446723592e+15       1.089157899039e-06       1.003275658684e+34       3.693177099081e+25       2.001021143003e+26       2.307781394938e+33       7.692604649792e+32       3.443516008292e-08       4.627203057418e+33       1.696774127623e+34       1.696774127623e+34       5.655913679733e+33      -1.199254323611e+40       7.042936091747e-05       1.536410023499e-01 
       2.431057690751e+11       1.279146614447e-20       1.906864781631e-06       1.274898385886e+17       1.410655745364e+04       5.802641997040e-08       3.429385498781e+15       1.100928382578e-06       9.610531015581e+33       3.575983165913e+25       1.937523636165e+26       2.210659102635e+33       7.368863675450e+32       3.443516008292e-08       4.432468595622e+33       1.625365894335e+34       1.625365894335e+34       5.417886237946e+33      -1.136501934269e+40       7.054567388556e-05       1.533876852470e-01 
       2.405066241068e+11       1.306943373892e-20       1.927472112584e-06       1.247783176380e+17       1.410655745361e+04       5.865350904968e-08       3.392720510951e+15       1.112826069244e-06       9.206074681664e+33       3.462508095286e+25       1.876041067245e+26       2.117624173062e+33       7.058747243541e+32       3.443516008292e-08       4.245929475621e+33       1.556962855258e+34       1.556962855258e+34       5.189876110116e+33      -1.077033137316e+40       7.066198685381e-05       1.531352020913e-01 
       2.379352676793e+11       1.335344175978e-20       1.948301360244e-06       1.221244667415e+17       1.410655745359e+04       5.928737505425e-08       3.356447523768e+15       1.124852333700e-06       8.818639772035e+33       3.352633878202e+25       1.816509497121e+26       2.028504590777e+33       6.761681969256e+32       3.443516008292e-08       4.067240798898e+33       1.491438537689e+34       1.491438537689e+34       4.971461720570e+33      -1.020676114927e+40       7.077829982224e-05       1.528835487692e-01 
