# Matter power spectrum P(k) at redshift z=0
# for k=1.05578e-05 to 538.247 h/Mpc,
# number of wavenumbers equal to 629
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055778761616e-05       4.663756074702e+01 
       2.359456721317e-05       1.014177102053e+02 
       3.667825601467e-05       1.553093943456e+02 
       4.984491558622e-05       2.088698635939e+02 
       6.313121788535e-05       2.624217324779e+02 
       7.657478018321e-05       3.162102431594e+02 
       9.021451093809e-05       3.704474720056e+02 
       1.040909713241e-04       4.253304902553e+02 
       1.182467571538e-04       4.810507859532e+02 
       1.327269059673e-04       5.378000158475e+02 
       1.475793340623e-04       5.957740772333e+02 
       1.628553081626e-04       6.551763223712e+02 
       1.786099562084e-04       7.162203430642e+02 
       1.949028213130e-04       7.791325648523e+02 
       2.117984621573e-04       8.441547286122e+02 
       2.293671018311e-04       9.115463879091e+02 
       2.476853251847e-04       9.815874401553e+02 
       2.668368218663e-04       1.054580618029e+03 
       2.869131680795e-04       1.130854089602e+03 
       3.080146343153e-04       1.210763916430e+03 
       3.302509984637e-04       1.294696412576e+03 
       3.537423333407e-04       1.383070276652e+03 
       3.786197243649e-04       1.476338245210e+03 
       4.050258566619e-04       1.574988052005e+03 
       4.331153913867e-04       1.679542425375e+03 
       4.630550293291e-04       1.790557709380e+03 
       4.950231377306e-04       1.908620631807e+03 
       5.292087969840e-04       2.034342761563e+03 
       5.658101126741e-04       2.168352140058e+03 
       6.050316423657e-04       2.311281505362e+03 
       6.470808143044e-04       2.463753100669e+03 
       6.921632754294e-04       2.626359488847e+03 
       7.404772047474e-04       2.799641316043e+03 
       7.922067644373e-04       2.984062489011e+03 
       8.475150233238e-04       3.179984183787e+03 
       9.065368502720e-04       3.387640072212e+03 
       9.693724013153e-04       3.607114826435e+03 
       1.036081872442e-03       3.838328355393e+03 
       1.106682127778e-03       4.081028272949e+03 
       1.181145632469e-03       4.334791728435e+03 
       1.259401846137e-03       4.599036172889e+03 
       1.341340921542e-03       4.873040076238e+03 
       1.426819272827e-03       5.155968910855e+03 
       1.515666387591e-03       5.446906230423e+03 
       1.607692188025e-03       5.744883363076e+03 
       1.702694294302e-03       6.048912117021e+03 
       1.800464676543e-03       6.358008119260e+03 
       1.900795355918e-03       6.671213364764e+03 
       2.003482989486e-03       6.987614107792e+03 
       2.108332318748e-03       7.306352612608e+03 
       2.215158565365e-03       7.626633996793e+03 
       2.323788918283e-03       7.947732886076e+03 
       2.434063281745e-03       8.268990013526e+03 
       2.545834453423e-03       8.589814650471e+03 
       2.658967885987e-03       8.909680901359e+03 
       2.773341161940e-03       9.228121200702e+03 
       2.888843285942e-03       9.544725517667e+03 
       3.005373874702e-03       9.859132251794e+03 
       3.122842303400e-03       1.017102654243e+04 
       3.241166850347e-03       1.048013328999e+04 
       3.360273867925e-03       1.078621573001e+04 
       3.480096997556e-03       1.108906676295e+04 
       3.600576438852e-03       1.138851045813e+04 
       3.721658277691e-03       1.168439540939e+04 
       3.843293874289e-03       1.197659377151e+04 
       3.965439309830e-03       1.226499730137e+04 
       4.088054888759e-03       1.254951740788e+04 
       4.211104692908e-03       1.283008010531e+04 
       4.334556183232e-03       1.310662732332e+04 
       4.458379844837e-03       1.337911115416e+04 
       4.582548871028e-03       1.364750042905e+04 
       4.707038882345e-03       1.391176627122e+04 
       4.831827676837e-03       1.417186876296e+04 
       4.956895008108e-03       1.442784634725e+04 
       5.082222388023e-03       1.467967102375e+04 
       5.207792911252e-03       1.492730603739e+04 
       5.333591099149e-03       1.517088415648e+04 
       5.459602760718e-03       1.541023111385e+04 
       5.585814868700e-03       1.564553357035e+04 
       5.712215449015e-03       1.587665995374e+04 
       5.838793482026e-03       1.610375853859e+04 
       5.965538814248e-03       1.632677139285e+04 
       6.092442079324e-03       1.654575474524e+04 
       6.219494627186e-03       1.676068836371e+04 
       6.346688460499e-03       1.697168449730e+04 
       6.474016177546e-03       1.717869762457e+04 
       6.601470920856e-03       1.738179930717e+04 
       6.729046330923e-03       1.758102344571e+04 
       6.856736504468e-03       1.777641102990e+04 
       6.984535956750e-03       1.796798012810e+04 
       7.112439587485e-03       1.815575496573e+04 
       7.240442649999e-03       1.833978315166e+04 
       7.368540723260e-03       1.852010973048e+04 
       7.496729686508e-03       1.869675512395e+04 
       7.625005696193e-03       1.886978298631e+04 
       7.753365165011e-03       1.903919171882e+04 
       7.881804742794e-03       1.920504571295e+04 
       8.010321299109e-03       1.936736962784e+04 
       8.138911907357e-03       1.952622323377e+04 
       8.267573830254e-03       1.968162010273e+04 
       8.396304506551e-03       1.983359538324e+04 
       8.525101538871e-03       1.998220809077e+04 
       8.653962682563e-03       2.012749016686e+04 
       8.782885835476e-03       2.026946317239e+04 
       8.911869028569e-03       2.040817562487e+04 
       9.040910417278e-03       2.054368065871e+04 
       9.170008273579e-03       2.067598568330e+04 
       9.299160978673e-03       2.080513836395e+04 
       9.428367016249e-03       2.093117736185e+04 
       9.557624966272e-03       2.105412690416e+04 
       9.686933499241e-03       2.117404102426e+04 
       9.816291370896e-03       2.129093840272e+04 
       9.945697417317e-03       2.140485724703e+04 
       1.007515055040e-02       2.151583611262e+04 
       1.020464975364e-02       2.162388370712e+04 
       1.033419407829e-02       2.172909389702e+04 
       1.046378263972e-02       2.183142657528e+04 
       1.059341461409e-02       2.193096094857e+04 
       1.072308923528e-02       2.202771643840e+04 
       1.085280579197e-02       2.212171789576e+04 
       1.098256362502e-02       2.221301400040e+04 
       1.111236212495e-02       2.230162258816e+04 
       1.124220072967e-02       2.238758561974e+04 
       1.137207892232e-02       2.247092574968e+04 
       1.150199622926e-02       2.255167127308e+04 
       1.163195221829e-02       2.262985676797e+04 
       1.176194649685e-02       2.270551925983e+04 
       1.189197871045e-02       2.277867912885e+04 
       1.202204854122e-02       2.284936524317e+04 
       1.215215570645e-02       2.291761973180e+04 
       1.228229995736e-02       2.298346018006e+04 
       1.241248107791e-02       2.304691313291e+04 
       1.254269888363e-02       2.310801319298e+04 
       1.267295322066e-02       2.316679595582e+04 
       1.280324396474e-02       2.322327731250e+04 
       1.293357102035e-02       2.327749083714e+04 
       1.306393431988e-02       2.332946836589e+04 
       1.319433382285e-02       2.337923153849e+04 
       1.332476951524e-02       2.342680911369e+04 
       1.345524140882e-02       2.347223033889e+04 
       1.358574954056e-02       2.351551513176e+04 
       1.371629397205e-02       2.355668140807e+04 
       1.384687478905e-02       2.359577540558e+04 
       1.397749210098e-02       2.363280601777e+04 
       1.410814604050e-02       2.366781594483e+04 
       1.423883676317e-02       2.370081821782e+04 
       1.436956444705e-02       2.373183716330e+04 
       1.450032929243e-02       2.376090586274e+04 
       1.463113152150e-02       2.378804737017e+04 
       1.476197137819e-02       2.381327424573e+04 
       1.489284912785e-02       2.383662842534e+04 
       1.502376505714e-02       2.385812262485e+04 
       1.515471947383e-02       2.387778438791e+04 
       1.528571270666e-02       2.389563965097e+04 
       1.541674510529e-02       2.391170261130e+04 
       1.554781704012e-02       2.392601515439e+04 
       1.567892890232e-02       2.393857492372e+04 
       1.581008110375e-02       2.394943032729e+04 
       1.594127407693e-02       2.395859365674e+04 
       1.607250827507e-02       2.396607986140e+04 
       1.620378417211e-02       2.397192115973e+04 
       1.633510226271e-02       2.397613850784e+04 
       1.646646306239e-02       2.397874488611e+04 
       1.659786710756e-02       2.397975896075e+04 
       1.672931495563e-02       2.397925418411e+04 
       1.686080718517e-02       2.397717956879e+04 
       1.699234439600e-02       2.397359362996e+04 
       1.712392720938e-02       2.396851453758e+04 
       1.725555626821e-02       2.396195797048e+04 
       1.738723223714e-02       2.395395171217e+04 
       1.751895580286e-02       2.394452048072e+04 
       1.765072767431e-02       2.393365800082e+04 
       1.778254858289e-02       2.392141306599e+04 
       1.791441928277e-02       2.390782125772e+04 
       1.804634055112e-02       2.389284440173e+04 
       1.817831318844e-02       2.387656143269e+04 
       1.831033801886e-02       2.385893636186e+04 
       1.844241589044e-02       2.384005858348e+04 
       1.857454767559e-02       2.381985650570e+04 
       1.870673427133e-02       2.379845529001e+04 
       1.883897659975e-02       2.377581725013e+04 
       1.897127560836e-02       2.375189926207e+04 
       1.910363227053e-02       2.372685180083e+04 
       1.923604758590e-02       2.370064024952e+04 
       1.936852258084e-02       2.367322616902e+04 
       1.950105830890e-02       2.364469697025e+04 
       1.963365585131e-02       2.361503192111e+04 
       1.976631631747e-02       2.358429588850e+04 
       1.989904084547e-02       2.355242645699e+04 
       2.003183060265e-02       2.351952395520e+04 
       2.016468678613e-02       2.348556823855e+04 
       2.029761062338e-02       2.345057805731e+04 
       2.043060337288e-02       2.341460053044e+04 
       2.056366632466e-02       2.337760181638e+04 
       2.069680080098e-02       2.333958829970e+04 
       2.083000815700e-02       2.330067932711e+04 
       2.096328978141e-02       2.326081814359e+04 
       2.109664709722e-02       2.322000135100e+04 
       2.123008156240e-02       2.317829637276e+04 
       2.136359467067e-02       2.313567269896e+04 
       2.149718795229e-02       2.309216415414e+04 
       2.163086297484e-02       2.304782026128e+04 
       2.176462134403e-02       2.300255155982e+04 
       2.189846470458e-02       2.295661427186e+04 
       2.203239474108e-02       2.290975219488e+04 
       2.216641317891e-02       2.286212975916e+04 
       2.230052178514e-02       2.281371429757e+04 
       2.243472236956e-02       2.276452311324e+04 
       2.256901678557e-02       2.271460682421e+04 
       2.270340693130e-02       2.266393058620e+04 
       2.283789475063e-02       2.261253945058e+04 
       2.297248223426e-02       2.256045024565e+04 
       2.310717142085e-02       2.250764367370e+04 
       2.324196439819e-02       2.245420479501e+04 
       2.337686330435e-02       2.240002828714e+04 
       2.351187032899e-02       2.234525978245e+04 
       2.364698771452e-02       2.228985679517e+04 
       2.378221775753e-02       2.223383945788e+04 
       2.391756281005e-02       2.217719537064e+04 
       2.405302528098e-02       2.211997898850e+04 
       2.418860763753e-02       2.206216872756e+04 
       2.432431240669e-02       2.200379960617e+04 
       2.446014217679e-02       2.194487739924e+04 
       2.459609959904e-02       2.188541163128e+04 
       2.473218738920e-02       2.182541636921e+04 
       2.486840832924e-02       2.176491412345e+04 
       2.500476526909e-02       2.170389746345e+04 
       2.514126112844e-02       2.164241841721e+04 
       2.527789889858e-02       2.158045524949e+04 
       2.541468164432e-02       2.151803669284e+04 
       2.555161250600e-02       2.145518975310e+04 
       2.568869470149e-02       2.139186764061e+04 
       2.582593152834e-02       2.132815314830e+04 
       2.596332636593e-02       2.126402213417e+04 
       2.610088267776e-02       2.119941875877e+04 
       2.623860401380e-02       2.113451513360e+04 
       2.637649401285e-02       2.106921332487e+04 
       2.651455640510e-02       2.100349688733e+04 
       2.665279501466e-02       2.093744781632e+04 
       2.679121376230e-02       2.087103192959e+04 
       2.692981666816e-02       2.080431817608e+04 
       2.706860785466e-02       2.073726606098e+04 
       2.720759154946e-02       2.066989474381e+04 
       2.734677208851e-02       2.060226084175e+04 
       2.748615391928e-02       2.053429144808e+04 
       2.762574160403e-02       2.046602197744e+04 
       2.776553982325e-02       2.039749770674e+04 
       2.790555337923e-02       2.032872688032e+04 
       2.804578719967e-02       2.025967407895e+04 
       2.818624634158e-02       2.019040672247e+04 
       2.832693599521e-02       2.012087816887e+04 
       2.846786148814e-02       2.005115875957e+04 
       2.860902828957e-02       1.998117708183e+04 
       2.875044201477e-02       1.991100476032e+04 
       2.889210842965e-02       1.984059887006e+04 
       2.903403345555e-02       1.977007504027e+04 
       2.917622317424e-02       1.969937629740e+04 
       2.931868383306e-02       1.962846532131e+04 
       2.946142185031e-02       1.955736488366e+04 
       2.960444382081e-02       1.948612272224e+04 
       2.974775652177e-02       1.941472134780e+04 
       2.989136691881e-02       1.934324261687e+04 
       3.003528217228e-02       1.927157195217e+04 
       3.017950964380e-02       1.919979477710e+04 
       3.032405690315e-02       1.912787301566e+04 
       3.046893173537e-02       1.905588501816e+04 
       3.061414214820e-02       1.898373787840e+04 
       3.075969637983e-02       1.891154020970e+04 
       3.090560290702e-02       1.883918750231e+04 
       3.105187045351e-02       1.876682723071e+04 
       3.119850799888e-02       1.869428049253e+04 
       3.134552478770e-02       1.862182950641e+04 
       3.149293033922e-02       1.854917764341e+04 
       3.164073445741e-02       1.847647260314e+04 
       3.178894724146e-02       1.840377241779e+04 
       3.193757909681e-02       1.833099766963e+04 
       3.208664074667e-02       1.825825566505e+04 
       3.223614324406e-02       1.818537769538e+04 
