# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.434402239368e-10       4.241146548499e-15       3.811310550518e-13       0.000000000000e+00       8.132573889089e-09       4.382287321621e-10      -1.856383135087e-12 
    3       1.355941057789e-10       5.433628504494e-15       4.262898301943e-13       0.000000000000e+00       5.026902859631e-09       3.114017654147e-10      -1.405119234239e-12 
    4       1.280270149731e-10       4.695291284015e-15       3.968490460649e-13       0.000000000000e+00       3.495264527405e-09       2.357921302872e-10      -9.193367535596e-13 
    5       1.222481333177e-10       3.128395116784e-15       3.360020554754e-13       0.000000000000e+00       2.605993088302e-09       1.860456395815e-10      -5.106031530280e-13 
    6       1.181712232688e-10       1.746342928167e-15       2.683839728351e-13       0.000000000000e+00       2.033699817426e-09       1.511834033905e-10      -2.096323812230e-13 
    7       1.154458735543e-10       9.417119850096e-16       2.083466174305e-13       0.000000000000e+00       1.639997678713e-09       1.256810436858e-10      -1.790188661370e-14 
    8       1.137180541668e-10       6.064726643671e-16       1.622507018831e-13       0.000000000000e+00       1.355040921776e-09       1.063820278407e-10       7.972925740744e-14 
    9       1.127408658808e-10       4.860878284423e-16       1.315164837063e-13       0.000000000000e+00       1.140806096770e-09       9.137107769353e-11       1.068460108761e-13 
   10       1.123501779743e-10       4.135190437253e-16       1.145616850272e-13       0.000000000000e+00       9.750291991215e-10       7.945239675631e-11       8.952785022612e-14 
   11       1.123975940163e-10       3.467502531616e-16       1.083596131616e-13       0.000000000000e+00       8.215214443124e-10       7.007201929355e-11       5.196695309999e-14 
   12       1.127297946658e-10       3.014463231765e-16       1.096274077797e-13       0.000000000000e+00       7.175989405694e-10       6.210591772776e-11       1.224849898301e-14 
   13       1.133879496207e-10       2.885254405671e-16       1.153887945393e-13       0.000000000000e+00       6.323004657889e-10       5.523975825194e-11      -1.836764580656e-14 
   14       1.142476532110e-10       2.998110086953e-16       1.232963817879e-13       0.000000000000e+00       5.613438019099e-10       4.958060463826e-11      -3.467598324046e-14 
   15       1.152637757006e-10       3.234600550672e-16       1.319349470092e-13       0.000000000000e+00       5.016368728969e-10       4.481519767758e-11      -3.738607794628e-14 
   16       1.164622644563e-10       3.570325290035e-16       1.406261451801e-13       0.000000000000e+00       4.508827684793e-10       4.055515492529e-11      -3.078349610329e-14 
   17       1.177740680578e-10       4.061494052092e-16       1.491506027374e-13       0.000000000000e+00       4.073505963680e-10       3.686540091927e-11      -1.979958051568e-14 
   18       1.191871949879e-10       4.764019511985e-16       1.577805669906e-13       0.000000000000e+00       3.695740718244e-10       3.365666389203e-11      -9.330094068597e-15 
   19       1.207175966046e-10       5.680193333398e-16       1.667730614695e-13       0.000000000000e+00       3.369532081792e-10       3.087730269325e-11      -2.000820333609e-15 
   20       1.223250496052e-10       6.788019468506e-16       1.763151384905e-13       0.000000000000e+00       3.082286849754e-10       2.843782388664e-11       4.904358583172e-16 
   21       1.240164082969e-10       8.081158627177e-16       1.863737215856e-13       0.000000000000e+00       2.829479010489e-10       2.628364514909e-11      -1.273546024330e-15 
   22       1.257803180965e-10       9.555457996258e-16       1.967658345845e-13       0.000000000000e+00       2.605046562079e-10       2.433909883175e-11      -5.522347020899e-15 
   23       1.276107999041e-10       1.121284703374e-15       2.071686045332e-13       0.000000000000e+00       2.405893110293e-10       2.259441825919e-11      -1.047843409588e-14 
   24       1.294834162793e-10       1.305536617046e-15       2.171664957003e-13       0.000000000000e+00       2.227403398105e-10       2.103864035611e-11      -1.425432539615e-14 
   25       1.314049296884e-10       1.508409305007e-15       2.264462828208e-13       0.000000000000e+00       2.067468126324e-10       1.965357987532e-11      -1.604654649607e-14 
   26       1.333761181793e-10       1.730207265210e-15       2.347317667435e-13       0.000000000000e+00       1.923184023535e-10       1.840253698351e-11      -1.557590607826e-14 
   27       1.353967655612e-10       1.972915926728e-15       2.419163282571e-13       0.000000000000e+00       1.792822008614e-10       1.725551937044e-11      -1.352093562720e-14 
   28       1.374567270082e-10       2.239024180586e-15       2.479760129695e-13       0.000000000000e+00       1.674138158497e-10       1.618003790506e-11      -1.094122992290e-14 
   29       1.395622856479e-10       2.529945048980e-15       2.529802531004e-13       0.000000000000e+00       1.566521109574e-10       1.518214667028e-11      -8.466048893183e-15 
   30       1.417122817969e-10       2.846739954594e-15       2.570662897248e-13       0.000000000000e+00       1.468805442393e-10       1.427452202786e-11      -6.694819660284e-15 
   31       1.438946518338e-10       3.190427779593e-15       2.603740485592e-13       0.000000000000e+00       1.378987508516e-10       1.346131665281e-11      -6.172009960966e-15 
   32       1.461116912962e-10       3.562021287732e-15       2.628494020725e-13       0.000000000000e+00       1.296602602258e-10       1.273257301654e-11      -6.702345875791e-15 
   33       1.483615342158e-10       3.962494647606e-15       2.643660975385e-13       0.000000000000e+00       1.221070557187e-10       1.206590082062e-11      -7.765762714742e-15 
   34       1.506359387511e-10       4.392753131630e-15       2.647844000982e-13       0.000000000000e+00       1.151336296976e-10       1.143516152813e-11      -8.790297595955e-15 
   35       1.529402350731e-10       4.853579670303e-15       2.639852935610e-13       0.000000000000e+00       1.087040851045e-10       1.083947139454e-11      -9.529239068104e-15 
   36       1.552786870441e-10       5.345658531628e-15       2.618460999580e-13       0.000000000000e+00       1.027664541140e-10       1.028353678734e-11      -9.808468616819e-15 
   37       1.576505322678e-10       5.869634481363e-15       2.582531372448e-13       0.000000000000e+00       9.724304999608e-11       9.769601766831e-12      -9.493166801242e-15 
   38       1.600572826723e-10       6.426291059092e-15       2.531795477980e-13       0.000000000000e+00       9.211949542410e-11       9.296937182328e-12      -8.720172078368e-15 
   39       1.624966261436e-10       7.016424482779e-15       2.466335980060e-13       0.000000000000e+00       8.737951262843e-11       8.861719628191e-12      -7.745902890950e-15 
   40       1.649596415506e-10       7.640792820562e-15       2.386390087270e-13       0.000000000000e+00       8.297785470375e-11       8.456813992439e-12      -6.889346119695e-15 
   41       1.674356514577e-10       8.300110305737e-15       2.292238934230e-13       0.000000000000e+00       7.885605090178e-11       8.074043267263e-12      -6.449562146020e-15 
   42       1.699302394646e-10       8.995033900406e-15       2.183810525783e-13       0.000000000000e+00       7.500188065396e-11       7.712551660382e-12      -6.416200814394e-15 
   43       1.724520063540e-10       9.726168265710e-15       2.060962865049e-13       0.000000000000e+00       7.140500779694e-11       7.372698337467e-12      -6.671541074804e-15 
   44       1.750073094535e-10       1.049406603154e-14       1.923593381976e-13       0.000000000000e+00       6.803913251179e-11       7.053646227473e-12      -7.067009538089e-15 
   45       1.775998505996e-10       1.129923310295e-14       1.771551972996e-13       0.000000000000e+00       6.487136426101e-11       6.753843262299e-12      -7.455003837175e-15 
   46       1.802299321878e-10       1.214215275095e-14       1.604347159989e-13       0.000000000000e+00       6.189667533083e-11       6.472876952485e-12      -7.800228909362e-15 
   47       1.828945174124e-10       1.302326419082e-14       1.421353497903e-13       0.000000000000e+00       5.911158688565e-11       6.210001524045e-12      -8.098382407132e-15 
   48       1.855870797593e-10       1.394295308753e-14       1.221887624180e-13       0.000000000000e+00       5.650377986951e-11       5.963537050454e-12      -8.345326574018e-15 
   49       1.882973237085e-10       1.490154934991e-14       1.005204033708e-13       0.000000000000e+00       5.405143775849e-11       5.730801470560e-12      -8.537112960214e-15 
   50       1.910151666300e-10       1.589930647691e-14       7.706226909846e-14       0.000000000000e+00       5.172981058467e-11       5.508921030898e-12      -8.673473406060e-15 
   51       1.937446066505e-10       1.693633810459e-14       5.179625045745e-14       0.000000000000e+00       4.953453231030e-11       5.297678672638e-12      -8.769352766998e-15 
   52       1.964931362795e-10       1.801266042263e-14       2.472182111508e-14       0.000000000000e+00       4.746349659846e-11       5.097321295864e-12      -8.846549338892e-15 
   53       1.992677333129e-10       1.912820611590e-14      -4.155924587421e-15       0.000000000000e+00       4.550987882895e-11       4.907722897776e-12      -8.930705569761e-15 
   54       2.020747820628e-10       2.028282129050e-14      -3.482607372861e-14       0.000000000000e+00       4.366181867516e-11       4.728357928215e-12      -9.051495893883e-15 
