# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.402132929605e-10       4.140089591317e-15       3.815574076061e-13       0.000000000000e+00       8.296177068785e-09       4.177643894138e-10      -1.839450386082e-12 
    3       1.331359745968e-10       5.339125405748e-15       4.251707391434e-13       0.000000000000e+00       5.106742846774e-09       2.979954894444e-10      -1.397700820470e-12 
    4       1.261137645130e-10       4.653666454833e-15       3.957083547940e-13       0.000000000000e+00       3.547623421079e-09       2.261705558847e-10      -9.207587692240e-13 
    5       1.207217145323e-10       3.129776137333e-15       3.353762932239e-13       0.000000000000e+00       2.646282244695e-09       1.787689649734e-10      -5.175954165254e-13 
    6       1.169192239241e-10       1.760638522109e-15       2.683497533133e-13       0.000000000000e+00       2.066322762594e-09       1.455043969874e-10      -2.186890948069e-13 
    7       1.144110048688e-10       9.496423374919e-16       2.087176287362e-13       0.000000000000e+00       1.666612989044e-09       1.211030102476e-10      -2.616020614875e-14 
    8       1.128114764484e-10       6.063299985355e-16       1.627724574745e-13       0.000000000000e+00       1.377312902104e-09       1.025735137592e-10       7.400822542333e-14 
    9       1.119491092766e-10       4.840143019330e-16       1.319447445235e-13       0.000000000000e+00       1.159804572566e-09       8.813759656187e-11       1.042268892844e-13 
   10       1.116441592740e-10       4.134276443226e-16       1.147573042995e-13       0.000000000000e+00       9.912666021380e-10       7.666905979392e-11       8.962434197071e-14 
   11       1.117236335423e-10       3.480310795163e-16       1.083627166008e-13       0.000000000000e+00       8.343253695917e-10       6.767336741377e-11       5.379361104028e-14 
   12       1.121679072829e-10       3.021171785015e-16       1.095089660460e-13       0.000000000000e+00       7.288284143876e-10       5.995149803896e-11       1.455726015806e-14 
   13       1.128498436988e-10       2.880405923175e-16       1.151588039500e-13       0.000000000000e+00       6.422490682440e-10       5.347050388557e-11      -1.639397984171e-14 
   14       1.137105824617e-10       2.990211327258e-16       1.230406192260e-13       0.000000000000e+00       5.702243732905e-10       4.793657217236e-11      -3.389936445266e-14 
