# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.412246596265e-10       4.149327757859e-15       3.804255394447e-13       2.272309204748e-19       8.262458239805e-09       4.244889734820e-10      -1.839554207837e-12 
    3       1.339104888761e-10       5.339713635765e-15       4.243823315732e-13       4.545553342066e-19       5.085472985945e-09       3.024170688728e-10      -1.396224716713e-12 
    4       1.267296220597e-10       4.641939009057e-15       3.950535668590e-13       7.577981367734e-19       3.533183580625e-09       2.294277440731e-10      -9.178333637961e-13 
    5       1.212174892302e-10       3.113414146404e-15       3.347459693693e-13       1.137078890698e-18       2.635850983393e-09       1.812740680563e-10      -5.139940999092e-13 
    6       1.173260020227e-10       1.748389424624e-15       2.677568618378e-13       1.592542786594e-18       2.058354612532e-09       1.474530706075e-10      -2.152397195473e-13 
    7       1.147400203948e-10       9.445378649172e-16       2.082077584635e-13       2.124357990329e-18       1.660317942550e-09       1.226902556855e-10      -2.348504397809e-14 
    8       1.131164120181e-10       6.063302772892e-16       1.623725698236e-13       2.732712639783e-18       1.372182671242e-09       1.039323072171e-10       7.558644140195e-14 
    9       1.122222242632e-10       4.859887194217e-16       1.316684431815e-13       3.417811578820e-18       1.155497205430e-09       8.929147671756e-11       1.047008883857e-13 
   10       1.118677269940e-10       4.159487874881e-16       1.146294762888e-13       4.179872922349e-18       9.875785412145e-10       7.762834166800e-11       8.924247203435e-14 
   11       1.119378123420e-10       3.514259515239e-16       1.083781171843e-13       5.019124549412e-18       8.315654882311e-10       6.853654760036e-11       5.298819050483e-14 
   12       1.123704979137e-10       3.070913911786e-16       1.096231901077e-13       5.935800620917e-18       7.264490114788e-10       6.068495194110e-11       1.362803129310e-14 
   13       1.130501260850e-10       2.947528251362e-16       1.153423956494e-13       6.930138215065e-18       6.401762361282e-10       5.420422912168e-11      -1.696664744025e-14 
   14       1.138984580022e-10       3.071652294237e-16       1.232671084248e-13       8.002374166801e-18       5.684057349600e-10       4.853069026765e-11      -3.408065384256e-14 
   15       1.149385771294e-10       3.324712054680e-16       1.319750500156e-13       9.152742188050e-18       5.080052380969e-10       4.376172065173e-11      -3.770423808475e-14 
   16       1.161733106679e-10       3.676852592927e-16       1.407422077780e-13       1.038147033348e-17       4.566599013093e-10       3.972429371239e-11      -3.156726062400e-14 
   17       1.174791754366e-10       4.179624283616e-16       1.494027963260e-13       1.168877886252e-17       4.126215248985e-10       3.624143978624e-11      -2.073294304516e-14 
   18       1.188960179031e-10       4.889336091035e-16       1.581270257312e-13       1.307487836195e-17       3.744037114165e-10       3.311633698479e-11      -1.016989046967e-14 
   19       1.204386915983e-10       5.812547611147e-16       1.671475198570e-13       1.453996934372e-17       3.413996098493e-10       3.034563294424e-11      -2.541703761775e-15 
   20       1.220394804339e-10       6.932217713319e-16       1.766785403428e-13       1.608423954269e-17       3.123351636614e-10       2.792757028758e-11       3.773775526477e-16 
   21       1.237124538154e-10       8.240124355065e-16       1.867240487445e-13       1.770786621072e-17       2.867530168075e-10       2.582509113503e-11      -9.384036080950e-16 
   22       1.254637574360e-10       9.728251538650e-16       1.971405011444e-13       1.941101316104e-17       2.640405258003e-10       2.395103484756e-11      -4.852917856121e-15 
   23       1.272812582602e-10       1.139996789660e-15       2.076026763311e-13       2.119383446297e-17       2.438847127243e-10       2.226126243074e-11      -9.689714268236e-15 
   24       1.291297613639e-10       1.326017844382e-15       2.176783525376e-13       2.305647143384e-17       2.258188323842e-10       2.070966769038e-11      -1.362841160402e-14 
   25       1.310294489059e-10       1.530914698463e-15       2.270499732447e-13       2.499905798451e-17       2.096301377147e-10       1.930391636470e-11      -1.578463610047e-14 
   26       1.329984585177e-10       1.754780729966e-15       2.354410484541e-13       2.702171698899e-17       1.950254708638e-10       1.805176508629e-11      -1.572299638736e-14 
   27       1.350223445488e-10       1.999481661382e-15       2.427476511755e-13       2.912456544837e-17       1.818293133639e-10       1.692948265924e-11      -1.394932670359e-14 
   28       1.370686299052e-10       2.267439368305e-15       2.489457060289e-13       3.130771201385e-17       1.698137405277e-10       1.589702680171e-11      -1.136975225904e-14 
   29       1.391447581892e-10       2.560163075193e-15       2.540860476141e-13       3.357126552217e-17       1.589171407559e-10       1.494826213694e-11      -8.678960597364e-15 
   30       1.412599246115e-10       2.878893368141e-15       2.582770325728e-13       3.591532783604e-17       1.490222417576e-10       1.407932941710e-11      -6.641562382636e-15 
   31       1.434126439081e-10       3.224806817030e-15       2.616365478008e-13       3.833999383984e-17       1.399268933372e-10       1.327925236610e-11      -5.972844415534e-15 
   32       1.456050422796e-10       3.598797845990e-15       2.641441468442e-13       4.084536237133e-17       1.315840213955e-10       1.254452925978e-11      -6.492306677936e-15 
   33       1.478311757811e-10       4.001600936591e-15       2.657336967122e-13       4.343152913849e-17       1.239345713080e-10       1.186852942874e-11      -7.639642567671e-15 
   34       1.500790377999e-10       4.433898097670e-15       2.663207554617e-13       4.609858545744e-17       1.168714128744e-10       1.124059199524e-11      -8.794475276105e-15 
   35       1.523556351148e-10       4.896530812735e-15       2.657682535154e-13       4.884662391430e-17       1.103583190029e-10       1.065866556051e-11      -9.675227476315e-15 
   36       1.546690513176e-10       5.390353348988e-15       2.639060210383e-13       5.167573477248e-17       1.043429434093e-10       1.012025920824e-11      -1.007116458495e-14 
   37       1.570219108498e-10       5.916186474654e-15       2.605720287811e-13       5.458600424310e-17       9.874688690843e-11       9.620450725293e-12      -9.812131398739e-15 
   38       1.594142755529e-10       6.474862838540e-15       2.557293529988e-13       5.757751335022e-17       9.355563825575e-11       9.157834089277e-12      -9.032776287576e-15 
   39       1.618404724259e-10       7.067191587306e-15       2.493878776974e-13       6.065033881527e-17       8.875268164665e-11       8.730030046142e-12      -7.999103319884e-15 
   40       1.642874221174e-10       7.693942954237e-15       2.415742828810e-13       6.380455344215e-17       8.429213983909e-11       8.331777604212e-12      -7.043255179377e-15 
   41       1.667405603200e-10       8.355838465935e-15       2.323212299743e-13       6.704022353145e-17       8.011474716407e-11       7.956699106633e-12      -6.480389673723e-15 
   42       1.692056020383e-10       9.053523889318e-15       2.216282376145e-13       7.035739996069e-17       7.620817826103e-11       7.603880253887e-12      -6.316449710159e-15 
   43       1.716926848033e-10       9.787583164110e-15       2.094897824980e-13       7.375612430537e-17       7.256204813104e-11       7.273016374649e-12      -6.452485082070e-15 
   44       1.742101192287e-10       1.055854186880e-14       1.959062328708e-13       7.723643111908e-17       6.914981012226e-11       6.962478549744e-12      -6.762169127655e-15 
   45       1.767636694618e-10       1.136687597900e-14       1.808725714355e-13       8.079834434147e-17       6.593823289474e-11       6.669986329585e-12      -7.117024205247e-15 
   46       1.793547154738e-10       1.221304850133e-14       1.643400741587e-13       8.444186552895e-17       6.292224146909e-11       6.395121754788e-12      -7.475157708377e-15 
   47       1.819811245308e-10       1.309747856803e-14       1.462435138937e-13       8.816698189801e-17       6.009830395038e-11       6.137382106142e-12      -7.816119180807e-15 
   48       1.846374126923e-10       1.402052823096e-14       1.265111924407e-13       9.197366917638e-17       5.745392309280e-11       5.895401783907e-12      -8.116083237768e-15 
   49       1.873144724358e-10       1.498250007207e-14       1.050644788765e-13       9.586189128122e-17       5.496696971161e-11       5.666888655039e-12      -8.347676035437e-15 
   50       1.900031152403e-10       1.598362221751e-14       8.183204330230e-14       9.983159971998e-17       5.261234348623e-11       5.449314592824e-12      -8.490229089063e-15 
   51       1.927064648702e-10       1.702400412838e-14       5.679818396654e-14       1.038827323475e-16       5.038563331110e-11       5.242355742913e-12      -8.564224539989e-15 
   52       1.954304572917e-10       1.810366467930e-14       2.996681996636e-14       1.080152137153e-16       4.828472704117e-11       5.046004612189e-12      -8.605899708838e-15 
   53       1.981802290879e-10       1.922254079435e-14       1.348166762237e-15       1.122289549927e-16       4.630273128141e-11       4.859846275816e-12      -8.657946568047e-15 
   54       2.009600246115e-10       2.038048446467e-14      -2.904103394404e-14       1.165238536317e-16       4.442764961704e-11       4.683030215864e-12      -8.769828910101e-15 
   55       2.037729800817e-10       2.157733723578e-14      -6.118522909361e-14       1.208998006542e-16       4.264604043791e-11       4.514567760813e-12      -8.983900865855e-15 
   56       2.066206257706e-10       2.281318217079e-14      -9.509596988285e-14       1.253567054001e-16       4.095579165115e-11       4.354375447024e-12      -9.288997606692e-15 
   57       2.095030975197e-10       2.408814925644e-14      -1.307920314962e-13       1.298944763405e-16       3.935595587649e-11       4.202441523807e-12      -9.655871121538e-15 
   58       2.124191534442e-10       2.540234345263e-14      -1.682921103260e-13       1.345130139575e-16       3.784288580418e-11       4.058507922710e-12      -1.005014787147e-14 
   59       2.153660762917e-10       2.675584472839e-14      -2.076149036309e-13       1.392122107064e-16       3.641006747444e-11       3.922054781900e-12      -1.043209276381e-14 
   60       2.183395757999e-10       2.814870809780e-14      -2.487791891939e-13       1.439919509776e-16       3.504795355683e-11       3.792284970542e-12      -1.075637312620e-14 
   61       2.213354189036e-10       2.958084636010e-14      -2.917984644022e-13       1.488521258825e-16       3.374661313451e-11       3.668352766423e-12      -1.098229353310e-14 
