# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.423593677471e-10       4.161674125847e-15       3.795138279345e-13       2.271153538557e-19       8.232814246786e-09       4.318220105262e-10      -1.840047492126e-12 
    3       1.347946204329e-10       5.343527855319e-15       4.238351958842e-13       4.543246042874e-19       5.065806054649e-09       3.073262820162e-10      -1.394934186670e-12 
    4       1.274404954743e-10       4.632089770658e-15       3.946183091561e-13       7.574144557592e-19       3.520069757375e-09       2.330666221767e-10      -9.149072934177e-13 
    5       1.218118117827e-10       3.097385564317e-15       3.343037556018e-13       1.136504933639e-18       2.626589813720e-09       1.841977907657e-10      -5.103162876988e-13 
    6       1.178478044755e-10       1.735253583729e-15       2.672839795418e-13       1.591741745953e-18       2.051392212515e-09       1.498861060897e-10      -2.117211411800e-13 
    7       1.151677984036e-10       9.376970009222e-16       2.077678971588e-13       2.123293594478e-18       1.654904501528e-09       1.246864786148e-10      -2.076671115412e-14 
    8       1.134921273802e-10       6.038602569424e-16       1.620286708328e-13       2.731349132631e-18       1.367807386113e-09       1.055743532491e-10       7.719959045439e-14 
    9       1.125706579025e-10       4.847244411015e-16       1.314360695506e-13       3.416113659798e-18       1.151830799088e-09       9.074117618274e-11       1.052183878506e-13 
   10       1.121770739060e-10       4.144145142130e-16       1.145439237524e-13       4.177805648127e-18       9.844346218721e-10       7.898639734835e-11       8.890834237716e-14 
   11       1.122467881316e-10       3.499012893252e-16       1.084352762930e-13       5.016653200784e-18       8.293007096621e-10       6.980030961733e-11       5.222833984638e-14 
   12       1.126316082733e-10       3.062031110068e-16       1.097544370977e-13       5.932890540259e-18       7.245124895743e-10       6.170689891219e-11       1.273691816461e-14 
   13       1.132786882327e-10       2.945602573215e-16       1.155136656974e-13       6.926754621488e-18       6.384989911342e-10       5.514901810422e-11      -1.753847744830e-14 
   14       1.141349873731e-10       3.073635762880e-16       1.234678141842e-13       7.998481957522e-18       5.669436525242e-10       4.941948767005e-11      -3.425327391011e-14 
   15       1.151897994917e-10       3.328584317600e-16       1.322176433129e-13       9.148305735532e-18       5.067186764365e-10       4.461262868585e-11      -3.747388404205e-14 
   16       1.163705717262e-10       3.683372485260e-16       1.410051205117e-13       1.037645328846e-17       4.555185811724e-10       4.047584487996e-11      -3.105941061664e-14 
   17       1.176968584552e-10       4.192991207514e-16       1.496165300110e-13       1.168314397312e-17       4.116022458762e-10       3.686837926433e-11      -2.014633638045e-14 
   18       1.191073747325e-10       4.912361456204e-16       1.583448851131e-13       1.306858731328e-17       3.734889500994e-10       3.371802828042e-11      -9.627229367989e-15 
   19       1.206130699399e-10       5.845267665405e-16       1.674239309899e-13       1.453298265931e-17       3.405736173806e-10       3.098212844529e-11      -2.138458281616e-15 
   20       1.222027164413e-10       6.972178417838e-16       1.770102483233e-13       1.607651646995e-17       3.115861369754e-10       2.855716244835e-11       5.611585192775e-16 
   21       1.238790945221e-10       8.286785346988e-16       1.871015627266e-13       1.769936473000e-17       2.860706728684e-10       2.639845349446e-11      -1.002841374079e-15 
   22       1.256177872454e-10       9.784222221423e-16       1.975605296808e-13       1.940168997183e-17       2.634165005287e-10       2.444835387243e-11      -5.122276799730e-15 
   23       1.274217287550e-10       1.146680693318e-15       2.080372507640e-13       2.118364509628e-17       2.433118051886e-10       2.269666072317e-11      -1.006424124980e-14 
   24       1.292812842116e-10       1.333713712704e-15       2.180727333741e-13       2.304537034198e-17       2.252913991238e-10       2.112680447646e-11      -1.396703233504e-14 
   25       1.312002584793e-10       1.539553516812e-15       2.273821726551e-13       2.498699875305e-17       2.091430588706e-10       1.972281778924e-11      -1.597758965669e-14 
   26       1.331698777523e-10       1.764394243298e-15       2.357351886182e-13       2.700865252454e-17       1.945742548665e-10       1.845435701200e-11      -1.573058467175e-14 
   27       1.351828474966e-10       2.010229096428e-15       2.430102027253e-13       2.911044825726e-17       1.814099836576e-10       1.730195133598e-11      -1.382272238064e-14 
   28       1.372236855090e-10       2.279602027051e-15       2.491506350169e-13       3.129249446131e-17       1.694230400544e-10       1.624261925662e-11      -1.124433859759e-14 
   29       1.393017022545e-10       2.573997416585e-15       2.542216060450e-13       3.355490012752e-17       1.585520878570e-10       1.527476832172e-11      -8.653631194275e-15 
   30       1.414226716509e-10       2.894567358895e-15       2.583657932723e-13       3.589776757806e-17       1.486802823403e-10       1.439519969228e-11      -6.724283399869e-15 
   31       1.435816299712e-10       3.242402197797e-15       2.617309101551e-13       3.832119244057e-17       1.396061100183e-10       1.359235880555e-11      -6.081737784548e-15 
   32       1.457813078635e-10       3.618425314371e-15       2.642738740761e-13       4.082527445851e-17       1.312826235771e-10       1.285765503775e-11      -6.557697591999e-15 
   33       1.480178659910e-10       4.023445596796e-15       2.658825118056e-13       4.341011052424e-17       1.236508756128e-10       1.217669223807e-11      -7.643680780016e-15 
   34       1.502805057452e-10       4.458219427072e-15       2.664269522399e-13       4.607579338085e-17       1.166039568487e-10       1.153197710654e-11      -8.769246991881e-15 
   35       1.525718251821e-10       4.923601451309e-15       2.657687471494e-13       4.882241697022e-17       1.101057264929e-10       1.092566888416e-11      -9.643400591654e-15 
   36       1.548928352243e-10       5.420437637134e-15       2.637522405421e-13       5.165007307132e-17       1.041039741545e-10       1.036407516905e-11      -1.002379959801e-14 
   37       1.572400688779e-10       5.949527216025e-15       2.602345507879e-13       5.455884949286e-17       9.852050102100e-11       9.850656733871e-12      -9.712601815621e-15 
   38       1.596170714333e-10       6.511642545718e-15       2.552019237699e-13       5.754882834114e-17       9.334084771691e-11       9.383455709296e-12      -8.860164201750e-15 
   39       1.620255365788e-10       7.107509355889e-15       2.486924345598e-13       6.062008731109e-17       8.854855811521e-11       8.956316784248e-12      -7.765351717572e-15 
   40       1.644614758241e-10       7.737796790542e-15       2.407665766645e-13       6.377270022973e-17       8.409788745053e-11       8.559170440826e-12      -6.800328315518e-15 
   41       1.669183813684e-10       8.403136413949e-15       2.314834774050e-13       6.700673426325e-17       7.992973238290e-11       8.181077020042e-12      -6.313049913656e-15 
   42       1.693993708976e-10       9.104195393013e-15       2.208169777781e-13       7.032224029814e-17       7.603179911531e-11       7.821311110300e-12      -6.285182252126e-15 
   43       1.719080035732e-10       9.841621030359e-15       2.087145122542e-13       7.371925953147e-17       7.239372225523e-11       7.481353099521e-12      -6.570795523834e-15 
   44       1.744445427886e-10       1.061601815076e-14       1.951195215560e-13       7.719782592190e-17       6.898901025108e-11       7.161756491504e-12      -6.986745230994e-15 
   45       1.770073563291e-10       1.142793964855e-14       1.799764795449e-13       8.075796251133e-17       6.578450248637e-11       6.862281113452e-12      -7.353614559041e-15 
   46       1.795983991194e-10       1.227785966893e-14       1.632486542300e-13       8.439966940261e-17       6.277513693206e-11       6.582541103196e-12      -7.638552492267e-15 
   47       1.822188043207e-10       1.316618886531e-14       1.449050154312e-13       8.812293195362e-17       5.995739316080e-11       6.321405643094e-12      -7.851229999018e-15 
   48       1.848670666525e-10       1.409327863015e-14       1.249152279323e-13       9.192772367341e-17       5.731880621601e-11       6.076726551589e-12      -8.004494579569e-15 
   49       1.875388098525e-10       1.505941858735e-14       1.032495857635e-13       9.581400588065e-17       5.483730155898e-11       5.845265621102e-12      -8.114562702295e-15 
   50       1.902290894271e-10       1.606483566012e-14       7.987864570168e-14       9.978172727909e-17       5.248783988907e-11       5.623624231781e-12      -8.200230991433e-15 
   51       1.929405772735e-10       1.710969679418e-14       5.477216295045e-14       1.038308233401e-16       5.026602086965e-11       5.411498245246e-12      -8.279810918510e-15 
   52       1.956771967211e-10       1.819410263915e-14       2.789975296720e-14       1.079612161622e-16       4.816973678201e-11       5.209181014054e-12      -8.373694705276e-15 
   53       1.984416708668e-10       1.931808366199e-14      -7.689109792630e-16       1.121728142023e-16       4.619210918361e-11       5.016613433427e-12      -8.505406640849e-15 
   54       2.012354093421e-10       2.048159771346e-14      -3.126417767983e-14       1.164655119304e-16       4.432116784917e-11       4.833358445070e-12      -8.701749341492e-15 
   55       2.040589889027e-10       2.168456479833e-14      -6.361174715887e-14       1.208391975808e-16       4.254350042899e-11       4.658820058509e-12      -8.983852435219e-15 
   56       2.069139944070e-10       2.292698707590e-14      -9.781711643199e-14       1.252937794519e-16       4.085699865940e-11       4.493022539838e-12      -9.337379528744e-15 
   57       2.098014368403e-10       2.420885440775e-14      -1.338774096412e-13       1.298291655350e-16       3.926071622481e-11       4.335980131622e-12      -9.735176197014e-15 
   58       2.127211114282e-10       2.553010880337e-14      -1.717856872807e-13       1.344452559603e-16       3.775101272921e-11       4.187453872597e-12      -1.014551544790e-14 
   59       2.156715075395e-10       2.689064343620e-14      -2.115308409758e-13       1.391419429676e-16       3.632138734055e-11       4.046935628151e-12      -1.053188953097e-14 
   60       2.186497185903e-10       2.829030165963e-14      -2.530974882621e-13       1.439191108759e-16       3.496231243515e-11       3.913632120792e-12      -1.085280174635e-14 
   61       2.216527417244e-10       2.972881165571e-14      -2.964684889795e-13       1.487766512324e-16       3.366387781898e-11       3.786686223402e-12      -1.107133674121e-14 
   62       2.246819215819e-10       3.120557546592e-14      -3.416333925323e-13       1.537145123009e-16       3.242479330314e-11       3.665935010902e-12      -1.118685263123e-14 
   63       2.277393486438e-10       3.271983064456e-14      -3.885817086197e-13       1.587326606787e-16       3.124512084840e-11       3.551294297576e-12      -1.121006545104e-14 
   64       2.308265123833e-10       3.427070748100e-14      -4.373004313321e-13       1.638310675412e-16       3.012356665145e-11       3.442528114735e-12      -1.115399843835e-14 
   65       2.339442552656e-10       3.585722597342e-14      -4.877740171120e-13       1.690097090934e-16       2.905740396676e-11       3.339240269360e-12      -1.103408410681e-14 
   66       2.370927267480e-10       3.747829280250e-14      -5.399843627147e-13       1.742685670211e-16       2.804239592853e-11       3.240865902742e-12      -1.086826631881e-14 
   67       2.402713372805e-10       3.913269830514e-14      -5.939107831691e-13       1.796076289434e-16       2.707271837249e-11       3.146663049125e-12      -1.067710235828e-14 
   68       2.434793474525e-10       4.081923262135e-14      -6.495311373911e-13       1.850268971069e-16       2.614251446292e-11       3.055903799232e-12      -1.047983449614e-14 
   69       2.467178768806e-10       4.253706822836e-14      -7.068255191366e-13       1.905264155081e-16       2.525109688386e-11       2.968511639406e-12      -1.028145218616e-14 
   70       2.499882216084e-10       4.428544983759e-14      -7.657732777767e-13       1.961062491038e-16       2.439866594589e-11       2.884538683091e-12      -1.008317965243e-14 
   71       2.532912257535e-10       4.606358210077e-14      -8.263519439995e-13       2.017664767040e-16       2.358473623891e-11       2.803974215796e-12      -9.886273452977e-15 
   72       2.566272517518e-10       4.787062963160e-14      -8.885372371231e-13       2.075071916352e-16       2.280810118812e-11       2.726741358711e-12      -9.692021470564e-15 
   73       2.599961506020e-10       4.970571702735e-14      -9.523030724081e-13       2.133285024021e-16       2.206679761010e-11       2.652693732340e-12      -9.501741903471e-15 
   74       2.633972321095e-10       5.156792889044e-14      -1.017621568370e-12       2.192305333506e-16       2.135807026879e-11       2.581612120123e-12      -9.316782256296e-15 
   75       2.668292351311e-10       5.345630985008e-14      -1.084463054092e-12       2.252134253304e-16       2.067833643158e-11       2.513201132062e-12      -9.138518330735e-15 
   76       2.702909244997e-10       5.536981015241e-14      -1.152795494451e-12       2.312773294906e-16       2.002407474595e-11       2.447167324869e-12      -8.968287916460e-15 
   77       2.737830732432e-10       5.730711092857e-14      -1.222582628631e-12       2.374223858983e-16       1.939475735141e-11       2.383477383900e-12      -8.807180134802e-15 
   78       2.773067894524e-10       5.926676695465e-14      -1.293785503866e-12       2.436487422068e-16       1.879039054200e-11       2.322141179160e-12      -8.656205668870e-15 
   79       2.808629050355e-10       6.124725717957e-14      -1.366363022864e-12       2.499565606894e-16       1.821062165622e-11       2.263132846408e-12      -8.516356345338e-15 
   80       2.844519588134e-10       6.324698363051e-14      -1.440271939186e-12       2.563460187606e-16       1.765472258712e-11       2.206389121114e-12      -8.388602786211e-15 
   81       2.880741796147e-10       6.526427031840e-14      -1.515466852617e-12       2.628173094983e-16       1.712157329219e-11       2.151807672417e-12      -8.273892060587e-15 
   82       2.917294693702e-10       6.729736214335e-14      -1.591900204550e-12       2.693706421653e-16       1.660964530335e-11       2.099245437082e-12      -8.173145336415e-15 
   83       2.954173862082e-10       6.934442380006e-14      -1.669522273354e-12       2.760062427310e-16       1.611698523696e-11       2.048516953458e-12      -8.087255532260e-15 
   84       2.991374253415e-10       7.140360583822e-14      -1.748281893278e-12       2.827243506826e-16       1.564168924689e-11       1.999441002008e-12      -8.016664213242e-15 
   85       3.028899522616e-10       7.347325782406e-14      -1.828128758199e-12       2.895252077085e-16       1.518345287701e-11       1.951993060242e-12      -7.960016831360e-15 
   86       3.066753939728e-10       7.555174867394e-14      -1.909011493084e-12       2.964090680864e-16       1.474224910240e-11       1.906175184486e-12      -7.915279210598e-15 
   87       3.104939432306e-10       7.763740267498e-14      -1.990876971849e-12       3.033762026799e-16       1.431785211298e-11       1.861969108864e-12      -7.880129200567e-15 
   88       3.143455466411e-10       7.972849951914e-14      -2.073670324898e-12       3.104268993978e-16       1.390982907462e-11       1.819335391124e-12      -7.851947256738e-15 
   89       3.182298927610e-10       8.182327433738e-14      -2.157334946659e-12       3.175614636533e-16       1.351753189030e-11       1.778212558478e-12      -7.827807020681e-15 
   90       3.221464001976e-10       8.391991773366e-14      -2.241812503118e-12       3.247802188234e-16       1.314008896116e-11       1.738516253431e-12      -7.804465900299e-15 
   91       3.260942057083e-10       8.601657581914e-14      -2.327042939360e-12       3.320835067082e-16       1.277639694769e-11       1.700138379613e-12      -7.778355650062e-15 
   92       3.300721523008e-10       8.811135024622e-14      -2.412964487101e-12       3.394716879904e-16       1.242511253077e-11       1.662946247614e-12      -7.745572951245e-15 
   93       3.340791349098e-10       9.020232740169e-14      -2.499514445414e-12       3.469451500112e-16       1.208497096555e-11       1.626815224956e-12      -7.702774871492e-15 
   94       3.381152227478e-10       9.228767093444e-14      -2.586631640845e-12       3.545043304394e-16       1.175581444300e-11       1.591734158503e-12      -7.650039761220e-15 
   95       3.421806845390e-10       9.436554327174e-14      -2.674254352954e-12       3.621496980281e-16       1.143770388077e-11       1.557714302094e-12      -7.588421222146e-15 
   96       3.462756390850e-10       9.643407812869e-14      -2.762319592003e-12       3.698817461671e-16       1.113060220880e-11       1.524756836190e-12      -7.519084527812e-15 
   97       3.504000482729e-10       9.849138094259e-14      -2.850763117105e-12       3.777009934430e-16       1.083437061618e-11       1.492852473604e-12      -7.443309624943e-15 
   98       3.545537100832e-10       1.005355293073e-13      -2.939519454376e-12       3.856079841988e-16       1.054876479817e-11       1.461981065246e-12      -7.362494134821e-15 
   99       3.587362515989e-10       1.025645734077e-13      -3.028521915080e-12       3.936032890938e-16       1.027343120314e-11       1.432111205858e-12      -7.278156354643e-15 
  100       3.629471220125e-10       1.045765364538e-13      -3.117702613786e-12       4.016875056629e-16       1.000790327947e-11       1.403199839756e-12      -7.191938258891e-15 
  101       3.671855856356e-10       1.065694151153e-13      -3.206992486512e-12       4.098612588772e-16       9.751597722533e-12       1.375191866564e-12      -7.105608500698e-15 
  102       3.714507149059e-10       1.085411799561e-13      -3.296321308878e-12       4.181252017031e-16       9.503810721629e-12       1.348019746956e-12      -7.021065413208e-15 
  103       3.757413833962e-10       1.104897758682e-13      -3.385617714254e-12       4.264800156622e-16       9.263714206942e-12       1.321603108394e-12      -6.940340010949e-15 
  104       3.800564993639e-10       1.124131734853e-13      -3.474809795860e-12       4.349263920526e-16       9.030543479676e-12       1.295867720943e-12      -6.865159160995e-15 
  105       3.843957573889e-10       1.143095303954e-13      -3.563826966595e-12       4.434649715173e-16       8.804197052190e-12       1.270806193257e-12      -6.795561427556e-15 
  106       3.887589757089e-10       1.161770526171e-13      -3.652598385449e-12       4.520963973177e-16       8.584711217979e-12       1.246424778891e-12      -6.731098973131e-15 
  107       3.931458604492e-10       1.180139465474e-13      -3.741052420263e-12       4.608213342865e-16       8.372074274263e-12       1.222724559177e-12      -6.671258881889e-15 
  108       3.975560012743e-10       1.198184199566e-13      -3.829116672289e-12       4.696404691751e-16       8.166224872051e-12       1.199701261824e-12      -6.615461327737e-15 
  109       4.019888670391e-10       1.215886829830e-13      -3.916718000767e-12       4.785545110006e-16       7.967050366194e-12       1.177345079512e-12      -6.563057742388e-15 
  110       4.064438014408e-10       1.233229491273e-13      -4.003782547481e-12       4.875641913932e-16       7.774385165447e-12       1.155640488491e-12      -6.513328983425e-15 
  111       4.109200186703e-10       1.250194362472e-13      -4.090235761336e-12       4.966702649436e-16       7.588009082525e-12       1.134566067174e-12      -6.465483502370e-15 
