# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.423589049279e-10       4.161447010450e-15       3.795138319357e-13       0.000000000000e+00       8.232814246786e-09       4.318220105262e-10      -1.840047492126e-12 
    3       1.347936969393e-10       5.343073530285e-15       4.238352137177e-13       0.000000000000e+00       5.065806054649e-09       3.073262820162e-10      -1.394934186670e-12 
    4       1.274389610270e-10       4.631332354093e-15       3.946183604058e-13       0.000000000000e+00       3.520069757375e-09       2.330666221767e-10      -9.149072934177e-13 
    5       1.218095188041e-10       3.096249052168e-15       3.343038723745e-13       0.000000000000e+00       2.626589813720e-09       1.841977907657e-10      -5.103162876988e-13 
    6       1.178446086336e-10       1.733661822320e-15       2.672842092032e-13       0.000000000000e+00       2.051392212515e-09       1.498861060897e-10      -2.117211411800e-13 
    7       1.151635590754e-10       9.355736616228e-16       2.077683048297e-13       0.000000000000e+00       1.654904501528e-09       1.246864786148e-10      -2.076671115412e-14 
    8       1.134867080245e-10       6.011288134333e-16       1.620293416130e-13       0.000000000000e+00       1.367807386113e-09       1.055743532491e-10       7.719959045439e-14 
    9       1.125639263359e-10       4.813081497419e-16       1.314371104465e-13       0.000000000000e+00       1.151830799088e-09       9.074117618274e-11       1.052183878506e-13 
   10       1.121689024794e-10       4.102363980081e-16       1.145454652938e-13       0.000000000000e+00       9.844346218721e-10       7.898639734835e-11       8.890834237716e-14 
   11       1.122370538060e-10       3.448841259880e-16       1.084374738336e-13       0.000000000000e+00       8.293007096621e-10       6.980030961733e-11       5.222833984638e-14 
   12       1.126201926010e-10       3.002694255850e-16       1.097574718014e-13       0.000000000000e+00       7.245124895743e-10       6.170689891219e-11       1.273691816461e-14 
   13       1.132654772478e-10       2.876323198167e-16       1.155177452191e-13       0.000000000000e+00       6.384989911342e-10       5.514901810422e-11      -1.753847744830e-14 
