# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.363324332584e-10       4.112104229189e-15       3.512674570474e-13       0.000000000000e+00       8.172935974703e-09       4.424214369337e-10      -1.833010026207e-12 
    3       1.292569568564e-10       5.288582229738e-15       3.946079600137e-13       0.000000000000e+00       5.085873529733e-09       3.144472662900e-10      -1.389743431296e-12 
    4       1.224970905048e-10       4.590751378237e-15       3.689448734155e-13       0.000000000000e+00       3.543899276098e-09       2.382197770206e-10      -9.125187465326e-13 
    5       1.174446359522e-10       3.074437072819e-15       3.142989828945e-13       0.000000000000e+00       2.646211258530e-09       1.881697830254e-10      -5.101077611123e-13 
    6       1.139654803493e-10       1.724102317875e-15       2.532414112105e-13       0.000000000000e+00       2.065649776917e-09       1.530353837475e-10      -2.127136461458e-13 
    7       1.117182190724e-10       9.308156442103e-16       1.989279373904e-13       0.000000000000e+00       1.665006348848e-09       1.272771403395e-10      -2.218933843326e-14 
    8       1.104466757707e-10       5.974162662605e-16       1.571017019811e-13       0.000000000000e+00       1.375752908797e-09       1.078124652046e-10       7.589844518979e-14 
    9       1.098564661519e-10       4.780844850183e-16       1.290850424500e-13       0.000000000000e+00       1.158956615382e-09       9.270914713566e-11       1.043502510833e-13 
   10       1.097779382678e-10       4.078733307058e-16       1.135843757940e-13       0.000000000000e+00       9.911406414442e-10       8.070751556625e-11       8.855820252490e-14 
   11       1.101091746755e-10       3.433456740364e-16       1.079178182478e-13       0.000000000000e+00       8.335017884273e-10       7.132653604392e-11       5.234557910145e-14 
   12       1.107631990394e-10       2.991516306378e-16       1.090679342326e-13       0.000000000000e+00       7.282384559554e-10       6.308104785222e-11       1.301831164557e-14 
   13       1.116237356497e-10       2.866719157722e-16       1.143805668514e-13       0.000000000000e+00       6.418223801345e-10       5.634042169273e-11      -1.734951303996e-14 
   14       1.126990796770e-10       2.985822420541e-16       1.218621310732e-13       0.000000000000e+00       5.699353594501e-10       5.061588502644e-11      -3.401512103685e-14 
   15       1.139349100175e-10       3.232299004948e-16       1.301558598259e-13       0.000000000000e+00       5.094303729437e-10       4.559204504032e-11      -3.750940370866e-14 
   16       1.152814424510e-10       3.578060533910e-16       1.385922444708e-13       0.000000000000e+00       4.579884686839e-10       4.133574030941e-11      -3.130989939905e-14 
   17       1.167486219900e-10       4.075488017662e-16       1.470342236553e-13       0.000000000000e+00       4.138622621212e-10       3.769636387034e-11      -2.049287254268e-14 
