# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.424634802863e-10       4.162140492751e-15       3.803346057983e-13       2.273026361257e-19       8.231935422267e-09       4.309788290586e-10      -1.840053972248e-12 
    3       1.348774171563e-10       5.344086170536e-15       4.246654699216e-13       4.546992309437e-19       5.063580703485e-09       3.066573401827e-10      -1.394976238393e-12 
    4       1.275014849318e-10       4.632622592200e-15       3.953328591014e-13       7.580389689417e-19       3.518492974936e-09       2.324958956622e-10      -9.149469825443e-13 
    5       1.218539137706e-10       3.097784363052e-15       3.348471588029e-13       1.137441951151e-18       2.625484996324e-09       1.836880173611e-10      -5.103482978327e-13 
    6       1.178741936502e-10       1.735502301475e-15       2.676509602209e-13       1.593053974291e-18       2.050550180156e-09       1.494198287076e-10      -2.117469174754e-13 
    7       1.151809783504e-10       9.378402770598e-16       2.079852665954e-13       2.125043838343e-18       1.654248173044e-09       1.242526074982e-10      -2.078828582451e-14 
    8       1.134944505115e-10       6.039459528893e-16       1.621379457528e-13       2.733600300581e-18       1.367262130362e-09       1.051642647993e-10       7.718070043667e-14 
    9       1.125642348410e-10       4.847860450498e-16       1.314802956626e-13       3.418928765895e-18       1.151350355655e-09       9.035125016361e-11       1.052009742821e-13 
   10       1.121632394068e-10       4.144709851252e-16       1.145598738864e-13       4.181247809599e-18       9.839978077285e-10       7.861628732454e-11       8.889174707152e-14 
   11       1.122270445714e-10       3.499625435161e-16       1.084499900113e-13       5.020785631921e-18       8.289420164117e-10       6.945046771462e-11       5.221275557636e-14 
   12       1.126067111812e-10       3.062744762305e-16       1.097831684286e-13       5.937776542917e-18       7.242001487633e-10       6.137140114064e-11       1.272144492685e-14 
   13       1.132493293026e-10       2.946470293134e-16       1.155627109232e-13       6.932457572738e-18       6.382255161749e-10       5.482686993523e-11      -1.755380861037e-14 
   14       1.141020086893e-10       3.074733055474e-16       1.235376036993e-13       8.005065295116e-18       5.667029098560e-10       4.911057419538e-11      -3.426803162925e-14 
   15       1.151534488543e-10       3.330010564042e-16       1.323045204527e-13       9.155832941942e-18       5.065057641259e-10       4.431520739462e-11      -3.748924703394e-14 
   16       1.163307984581e-10       3.685232284173e-16       1.411045339907e-13       1.038498787433e-17       4.553296617985e-10       4.018858137208e-11      -3.107593505257e-14 
   17       1.176542129717e-10       4.195387458863e-16       1.497244342399e-13       1.169274946094e-17       4.114339731716e-10       3.659044976964e-11      -2.016494475857e-14 
   18       1.190620510068e-10       4.915371451710e-16       1.584592557604e-13       1.307932722177e-17       3.733387699216e-10       3.344949712466e-11      -9.648165664439e-15 
   19       1.205652506406e-10       5.848964289449e-16       1.675441682000e-13       1.454492049183e-17       3.404392184015e-10       3.072266222412e-11      -2.161727377030e-15 
   20       1.221527797076e-10       6.976642048804e-16       1.771370389458e-13       1.608971570070e-17       3.114656718822e-10       2.830580411988e-11       5.354879917560e-16 
   21       1.238273601686e-10       8.292117293282e-16       1.872360968959e-13       1.771388879960e-17       2.859624536679e-10       2.615435966470e-11      -1.031064414373e-15 
   22       1.255644386497e-10       9.790545329006e-16       1.977041305015e-13       1.941760228005e-17       2.633190981853e-10       2.421121515938e-11      -5.153176613652e-15 
   23       1.273669959764e-10       1.147423043120e-15       2.081908234179e-13       2.120100900481e-17       2.432239733637e-10       2.246641497531e-11      -1.009729214501e-14 
   24       1.292254585101e-10       1.334574824574e-15       2.182363995843e-13       2.306424917439e-17       2.252121586144e-10       2.090355731740e-11      -1.400094337792e-14 
   25       1.311434157636e-10       1.540543674178e-15       2.275549996149e-13       2.500745580498e-17       2.090715143653e-10       1.950631245261e-11      -1.601129207259e-14 
   26       1.331118355304e-10       1.765526674294e-15       2.359151064094e-13       2.703075107079e-17       1.945096110805e-10       1.824392080032e-11      -1.576360587921e-14 
   27       1.351235714757e-10       2.011519203385e-15       2.431947444961e-13       2.913425156682e-17       1.813515259922e-10       1.709707173306e-11      -1.385498628965e-14 
   28       1.371633881946e-10       2.281067172139e-15       2.493373252340e-13       3.131806581002e-17       1.693701695002e-10       1.604314633321e-11      -1.127609468993e-14 
   29       1.392405221450e-10       2.575656284573e-15       2.544085834394e-13       3.358230281580e-17       1.585042437753e-10       1.508055509778e-11      -8.685177031693e-15 
   30       1.413605430597e-10       2.896439759267e-15       2.585522101859e-13       3.592706494685e-17       1.486369680698e-10       1.420602586113e-11      -6.755859663293e-15 
   31       1.435182925440e-10       3.244509380341e-15       2.619169836744e-13       3.835244788559e-17       1.395669296519e-10       1.340797515827e-11      -6.113512549195e-15 
   32       1.457165331888e-10       3.620791454671e-15       2.644600111285e-13       4.085855143905e-17       1.312471994807e-10       1.267783158488e-11      -6.589816124500e-15 
   33       1.479515516328e-10       4.026098592901e-15       2.660690144459e-13       4.344547257781e-17       1.236188477198e-10       1.200127442402e-11      -7.676271666985e-15 
   34       1.502126762767e-10       4.461189904527e-15       2.666139551773e-13       4.611330413462e-17       1.165750054165e-10       1.136090891591e-11      -8.802393391936e-15 
   35       1.525024932587e-10       4.926916482597e-15       2.659561513681e-13       4.886214013161e-17       1.100795574714e-10       1.075888286883e-11      -9.677053133834e-15 
   36       1.548219542660e-10       5.424117762503e-15       2.639396396032e-13       5.169207243374e-17       1.040803332184e-10       1.020147449260e-11      -1.005772321929e-14 
   37       1.571675472905e-10       5.953586908912e-15       2.604213186963e-13       5.460318893510e-17       9.849918460054e-11       9.692126641402e-12      -9.746400490219e-15 
   38       1.595428737432e-10       6.516098124214e-15       2.553878737489e-13       5.759557178327e-17       9.332166210426e-11       9.228847933449e-12      -8.893529737900e-15 
   39       1.619497276592e-10       7.112381914113e-15       2.488781013141e-13       6.066929869968e-17       8.853131577799e-11       8.805455162318e-12      -7.798163969272e-15 
   40       1.643842437766e-10       7.743113222762e-15       2.409533564167e-13       6.382444353428e-17       8.408241851070e-11       8.411865805229e-12      -6.832698961506e-15 
   41       1.668400286432e-10       8.408928365055e-15       2.316734605052e-13       6.706107345671e-17       7.991589030743e-11       8.037143282951e-12      -6.345304776481e-15 
   42       1.693201940990e-10       9.110491016004e-15       2.210117190197e-13       7.037923928397e-17       7.601944440133e-11       7.680581574655e-12      -6.317628541355e-15 
