# Matter power spectrum P(k) at redshift z=0
# for k=1.05578e-05 to 538.247 h/Mpc,
# number of wavenumbers equal to 629
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055778761616e-05       4.648269906140e+01 
       2.359456721317e-05       1.010809599777e+02 
       3.667825601467e-05       1.547937302296e+02 
       4.984491558622e-05       2.081764233383e+02 
       6.313121788535e-05       2.615505965892e+02 
       7.657478018321e-05       3.151606927757e+02 
       9.021451093809e-05       3.692181002058e+02 
       1.040909713241e-04       4.239192536846e+02 
       1.182467571538e-04       4.794550250087e+02 
       1.327269059673e-04       5.360164572731e+02 
       1.475793340623e-04       5.937988224352e+02 
       1.628553081626e-04       6.530048263341e+02 
       1.786099562084e-04       7.138473845646e+02 
       1.949028213130e-04       7.765522085653e+02 
       2.117984621573e-04       8.413602797780e+02 
       2.293671018311e-04       9.085303394444e+02 
       2.476853251847e-04       9.783414119703e+02 
       2.668368218663e-04       1.051095289216e+03 
       2.869131680795e-04       1.127119121958e+03 
       3.080146343153e-04       1.206767870538e+03 
       3.302509984637e-04       1.290426655749e+03 
       3.537423333407e-04       1.378512882020e+03 
       3.786197243649e-04       1.471477884279e+03 
       4.050258566619e-04       1.569807878271e+03 
       4.331153913867e-04       1.674023951781e+03 
       4.630550293291e-04       1.784680677957e+03 
       4.950231377306e-04       1.902362879673e+03 
       5.292087969840e-04       2.027680077474e+03 
       5.658101126741e-04       2.161258119912e+03 
       6.050316423657e-04       2.303727401981e+03 
       6.470808143044e-04       2.455707671839e+03 
       6.921632754294e-04       2.617788840179e+03 
       7.404772047474e-04       2.790508758820e+03 
       7.922067644373e-04       2.974328387997e+03 
       8.475150233238e-04       3.169605853258e+03 
       9.065368502720e-04       3.376571710990e+03 
       9.693724013153e-04       3.595307527282e+03 
       1.036081872442e-03       3.825730238046e+03 
       1.106682127778e-03       4.067584748259e+03 
       1.181145632469e-03       4.320445943792e+03 
       1.259401846137e-03       4.583729677216e+03 
       1.341340921542e-03       4.856713581033e+03 
       1.426819272827e-03       5.138563279046e+03 
       1.515666387591e-03       5.428363499738e+03 
       1.607692188025e-03       5.725147816927e+03 
       1.702694294302e-03       6.027931245027e+03 
       1.800464676543e-03       6.335733460594e+03 
       1.900795355918e-03       6.647601062962e+03 
       2.003482989486e-03       6.962625175924e+03 
       2.108332318748e-03       7.279952930390e+03 
       2.215158565365e-03       7.598793935972e+03 
       2.323788918283e-03       7.918426779725e+03 
       2.434063281745e-03       8.238195563654e+03 
       2.545834453423e-03       8.557512255647e+03 
       2.658967885987e-03       8.875853062674e+03 
       2.773341161940e-03       9.192752091098e+03 
       2.888843285942e-03       9.507800754618e+03 
       3.005373874702e-03       9.820638808671e+03 
       3.122842303400e-03       1.013095288118e+04 
       3.241166850347e-03       1.043846959116e+04 
       3.360273867925e-03       1.074295417633e+04 
       3.480096997556e-03       1.104420174989e+04 
       3.600576438852e-03       1.134203880887e+04 
       3.721658277691e-03       1.163631634048e+04 
       3.843293874289e-03       1.192690883033e+04 
       3.965439309830e-03       1.221371018106e+04 
       4.088054888759e-03       1.249663337595e+04 
       4.211104692908e-03       1.277560581202e+04 
       4.334556183232e-03       1.305057030308e+04 
       4.458379844837e-03       1.332147950933e+04 
       4.582548871028e-03       1.358830261219e+04 
       4.707038882345e-03       1.385101088101e+04 
       4.831827676837e-03       1.410956496508e+04 
       4.956895008108e-03       1.436400329882e+04 
       5.082222388023e-03       1.461429870545e+04 
       5.207792911252e-03       1.486041531336e+04 
       5.333591099149e-03       1.510248660038e+04 
       5.459602760718e-03       1.534034030702e+04 
       5.585814868700e-03       1.557416351952e+04 
       5.712215449015e-03       1.580382651391e+04 
       5.838793482026e-03       1.602947807284e+04 
       5.965538814248e-03       1.625106160217e+04 
       6.092442079324e-03       1.646863372900e+04 
       6.219494627186e-03       1.668217497402e+04 
       6.346688460499e-03       1.689179739880e+04 
       6.474016177546e-03       1.709745625652e+04 
       6.601470920856e-03       1.729922257241e+04 
       6.729046330923e-03       1.749713086745e+04 
       6.856736504468e-03       1.769122222038e+04 
       6.984535956750e-03       1.788151531134e+04 
       7.112439587485e-03       1.806803495529e+04 
       7.240442649999e-03       1.825082946702e+04 
       7.368540723260e-03       1.842994495941e+04 
       7.496729686508e-03       1.860540247754e+04 
       7.625005696193e-03       1.877726687108e+04 
       7.753365165011e-03       1.894553734347e+04 
       7.881804742794e-03       1.911027885201e+04 
       8.010321299109e-03       1.927151640734e+04 
       8.138911907357e-03       1.942931028002e+04 
       8.267573830254e-03       1.958367409270e+04 
       8.396304506551e-03       1.973464304479e+04 
       8.525101538871e-03       1.988227586539e+04 
       8.653962682563e-03       2.002660444798e+04 
       8.782885835476e-03       2.016765038205e+04 
       8.911869028569e-03       2.030546158596e+04 
       9.040910417278e-03       2.044009149943e+04 
       9.170008273579e-03       2.057154763189e+04 
       9.299160978673e-03       2.069987745613e+04 
       9.428367016249e-03       2.082511968587e+04 
       9.557624966272e-03       2.094729934104e+04 
       9.686933499241e-03       2.106646933671e+04 
       9.816291370896e-03       2.118264939379e+04 
       9.945697417317e-03       2.129587767722e+04 
       1.007515055040e-02       2.140619236020e+04 
       1.020464975364e-02       2.151360278538e+04 
       1.033419407829e-02       2.161820219472e+04 
       1.046378263972e-02       2.171995146970e+04 
       1.059341461409e-02       2.181892889989e+04 
       1.072308923528e-02       2.191515447890e+04 
       1.085280579197e-02       2.200865319658e+04 
       1.098256362502e-02       2.209947329010e+04 
       1.111236212495e-02       2.218763344356e+04 
       1.124220072967e-02       2.227317518011e+04 
       1.137207892232e-02       2.235612160284e+04 
       1.150199622926e-02       2.243650113751e+04 
       1.163195221829e-02       2.251434827095e+04 
       1.176194649685e-02       2.258969931667e+04 
       1.189197871045e-02       2.266257523499e+04 
       1.202204854122e-02       2.273300450922e+04 
       1.215215570645e-02       2.280102859929e+04 
       1.228229995736e-02       2.286666518771e+04 
       1.241248107791e-02       2.292994067286e+04 
       1.254269888363e-02       2.299088907159e+04 
       1.267295322066e-02       2.304954548214e+04 
       1.280324396474e-02       2.310592606514e+04 
       1.293357102035e-02       2.316006397931e+04 
       1.306393431988e-02       2.321199089585e+04 
       1.319433382285e-02       2.326172858375e+04 
       1.332476951524e-02       2.330930548053e+04 
       1.345524140882e-02       2.335475087395e+04 
       1.358574954056e-02       2.339808441439e+04 
       1.371629397205e-02       2.343932426062e+04 
       1.384687478905e-02       2.347851576304e+04 
       1.397749210098e-02       2.351566800304e+04 
       1.410814604050e-02       2.355082283691e+04 
       1.423883676317e-02       2.358399372304e+04 
       1.436956444705e-02       2.361520458103e+04 
       1.450032929243e-02       2.364448803280e+04 
       1.463113152150e-02       2.367186706710e+04 
       1.476197137819e-02       2.369735413901e+04 
       1.489284912785e-02       2.372099075173e+04 
       1.502376505714e-02       2.374278963677e+04 
       1.515471947383e-02       2.376277775162e+04 
       1.528571270666e-02       2.378098086558e+04 
       1.541674510529e-02       2.379741322433e+04 
       1.554781704012e-02       2.381211553684e+04 
       1.567892890232e-02       2.382508709426e+04 
       1.581008110375e-02       2.383637436957e+04 
       1.594127407693e-02       2.384598987607e+04 
       1.607250827507e-02       2.385394836437e+04 
       1.620378417211e-02       2.386028168796e+04 
       1.633510226271e-02       2.386501032620e+04 
       1.646646306239e-02       2.386814805680e+04 
       1.659786710756e-02       2.386971192834e+04 
       1.672931495563e-02       2.386977397174e+04 
       1.686080718517e-02       2.386828554902e+04 
       1.699234439600e-02       2.386530427011e+04 
       1.712392720938e-02       2.386084655786e+04 
       1.725555626821e-02       2.385492840979e+04 
       1.738723223714e-02       2.384757747660e+04 
       1.751895580286e-02       2.383881727013e+04 
       1.765072767431e-02       2.382864288997e+04 
       1.778254858289e-02       2.381710166645e+04 
       1.791441928277e-02       2.380422738300e+04 
       1.804634055112e-02       2.378998507819e+04 
       1.817831318844e-02       2.377445019905e+04 
       1.831033801886e-02       2.375758961961e+04 
       1.844241589044e-02       2.373948818593e+04 
       1.857454767559e-02       2.372007927701e+04 
       1.870673427133e-02       2.369948299817e+04 
       1.883897659975e-02       2.367766281093e+04 
       1.897127560836e-02       2.365457920080e+04 
       1.910363227053e-02       2.363037570244e+04 
       1.923604758590e-02       2.360502122481e+04 
       1.936852258084e-02       2.357847783397e+04 
       1.950105830890e-02       2.355083075588e+04 
       1.963365585131e-02       2.352205971097e+04 
       1.976631631747e-02       2.349222777551e+04 
       1.989904084547e-02       2.346127523514e+04 
       2.003183060265e-02       2.342929926685e+04 
       2.016468678613e-02       2.339628074727e+04 
       2.029761062338e-02       2.336223828602e+04 
       2.043060337288e-02       2.332721654347e+04 
       2.056366632466e-02       2.329118340704e+04 
       2.069680080098e-02       2.325414632708e+04 
       2.083000815700e-02       2.321621990130e+04 
       2.096328978141e-02       2.317734946654e+04 
       2.109664709722e-02       2.313753237864e+04 
       2.123008156240e-02       2.309683435814e+04 
       2.136359467067e-02       2.305522550191e+04 
       2.149718795229e-02       2.301273922120e+04 
       2.163086297484e-02       2.296942294799e+04 
       2.176462134403e-02       2.292519187452e+04 
       2.189846470458e-02       2.288029144267e+04 
       2.203239474108e-02       2.283447593189e+04 
       2.216641317891e-02       2.278790427519e+04 
       2.230052178514e-02       2.274054650805e+04 
       2.243472236956e-02       2.269241782932e+04 
       2.256901678557e-02       2.264356693223e+04 
       2.270340693130e-02       2.259396139788e+04 
       2.283789475063e-02       2.254364517284e+04 
       2.297248223426e-02       2.249263397525e+04 
       2.310717142085e-02       2.244090969133e+04 
       2.324196439819e-02       2.238855519891e+04 
       2.337686330435e-02       2.233546785601e+04 
       2.351187032899e-02       2.228179027818e+04 
       2.364698771452e-02       2.222747975815e+04 
       2.378221775753e-02       2.217255641898e+04 
       2.391756281005e-02       2.211700882065e+04 
       2.405302528098e-02       2.206088984443e+04 
       2.418860763753e-02       2.200417941712e+04 
       2.432431240669e-02       2.194690954256e+04 
       2.446014217679e-02       2.188908837094e+04 
       2.459609959904e-02       2.183072346003e+04 
       2.473218738920e-02       2.177182967760e+04 
       2.486840832924e-02       2.171242809288e+04 
       2.500476526909e-02       2.165251194983e+04 
       2.514126112844e-02       2.159213177436e+04 
       2.527789889858e-02       2.153126731539e+04 
       2.541468164432e-02       2.146994500635e+04 
       2.555161250600e-02       2.140819139639e+04 
       2.568869470149e-02       2.134596296114e+04 
       2.582593152834e-02       2.128333892280e+04 
       2.596332636593e-02       2.122029575338e+04 
       2.610088267776e-02       2.115678045163e+04 
       2.623860401380e-02       2.109295837897e+04 
       2.637649401285e-02       2.102873569958e+04 
       2.651455640510e-02       2.096409748175e+04 
       2.665279501466e-02       2.089912153586e+04 
       2.679121376230e-02       2.083377559293e+04 
       2.692981666816e-02       2.076812749346e+04 
       2.706860785466e-02       2.070213680124e+04 
       2.720759154946e-02       2.063582447102e+04 
       2.734677208851e-02       2.056924182731e+04 
       2.748615391928e-02       2.050232117818e+04 
       2.762574160403e-02       2.043509621586e+04 
       2.776553982325e-02       2.036761004777e+04 
       2.790555337923e-02       2.029987204159e+04 
       2.804578719967e-02       2.023184684460e+04 
       2.818624634158e-02       2.016360025201e+04 
       2.832693599521e-02       2.009508796522e+04 
       2.846786148814e-02       2.002637571142e+04 
       2.860902828957e-02       1.995739796069e+04 
       2.875044201477e-02       1.988822134374e+04 
       2.889210842965e-02       1.981880606954e+04 
       2.903403345555e-02       1.974926336336e+04 
       2.917622317424e-02       1.967953756144e+04 
       2.931868383306e-02       1.960959319716e+04 
       2.946142185031e-02       1.953945309938e+04 
       2.960444382081e-02       1.946916310115e+04 
       2.974775652177e-02       1.939870547510e+04 
       2.989136691881e-02       1.932816071439e+04 
       3.003528217228e-02       1.925741800473e+04 
       3.017950964380e-02       1.918655911056e+04 
       3.032405690315e-02       1.911554868292e+04 
       3.046893173537e-02       1.904446062177e+04 
       3.061414214820e-02       1.897320714023e+04 
       3.075969637983e-02       1.890189206913e+04 
       3.090560290702e-02       1.883041528530e+04 
