# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.423017822949e-10       4.161481037724e-15       3.794385483984e-13       0.000000000000e+00       8.228409968308e-09       4.314346936286e-10      -1.840049658049e-12 
    3       1.347279387097e-10       5.343108209943e-15       4.237532762681e-13       0.000000000000e+00       5.062554230399e-09       3.069372774795e-10      -1.394939296562e-12 
    4       1.273679675002e-10       4.631359771963e-15       3.945414907684e-13       0.000000000000e+00       3.517598860156e-09       2.326855742877e-10      -9.149122124491e-13 
    5       1.217353429927e-10       3.096263579722e-15       3.342368407601e-13       0.000000000000e+00       2.624625995466e-09       1.838268339547e-10      -5.103208151057e-13 
    6       1.177686808219e-10       1.733666006723e-15       2.672282478117e-13       0.000000000000e+00       2.049775190568e-09       1.495259626504e-10      -2.117256972473e-13 
    7       1.150869999330e-10       9.355738776291e-16       2.077227918781e-13       0.000000000000e+00       1.653541819234e-09       1.243372506392e-10      -2.077168254402e-14 
    8       1.134104811436e-10       6.011292151393e-16       1.619928705947e-13       0.000000000000e+00       1.366636529126e-09       1.052357676235e-10       7.719387873699e-14 
    9       1.124888289835e-10       4.813088538151e-16       1.314078164464e-13       0.000000000000e+00       1.150809654549e-09       9.041303014213e-11       1.052116528195e-13 
   10       1.120955182583e-10       4.102348610506e-16       1.145214139457e-13       0.000000000000e+00       9.835341966295e-10       7.866858956625e-11       8.890033184379e-14 
   11       1.121658079628e-10       3.448773343001e-16       1.084169023329e-13       0.000000000000e+00       8.285438439398e-10       6.949511372487e-11       5.221884822535e-14 
   12       1.125514347082e-10       3.002556970110e-16       1.097383801304e-13       0.000000000000e+00       7.238372397296e-10       6.141130198716e-11       1.272588814745e-14 
   13       1.131994235232e-10       2.876121138964e-16       1.154981257759e-13       0.000000000000e+00       6.378930254561e-10       5.486264693709e-11      -1.755105156831e-14 
   14       1.140564297687e-10       2.993381718329e-16       1.234517166176e-13       0.000000000000e+00       5.663968847178e-10       4.914187904992e-11      -3.426744508811e-14 
   15       1.151117703851e-10       3.236778331947e-16       1.322006857353e-13       0.000000000000e+00       5.062229287057e-10       4.434347594904e-11      -3.748941729089e-14 
   16       1.162929312013e-10       3.579218748314e-16       1.409869669661e-13       0.000000000000e+00       4.550673683568e-10       4.021478711607e-11      -3.107612129298e-14 
   17       1.176194852509e-10       4.075689865073e-16       1.495973002962e-13       0.000000000000e+00       4.111899530701e-10       3.661515997566e-11      -2.016416716067e-14 
   18       1.190301298564e-10       4.781092434176e-16       1.583253858164e-13       0.000000000000e+00       3.731111676711e-10       3.347235254754e-11      -9.646045781855e-15 
   19       1.205358012262e-10       5.699205919385e-16       1.674049109588e-13       0.000000000000e+00       3.402262782698e-10       3.074360462137e-11      -2.158069563886e-15 
   20       1.221253305998e-10       6.810502681045e-16       1.769921652131e-13       0.000000000000e+00       3.112660307570e-10       2.832552093418e-11       5.409653742402e-16 
   21       1.238015990290e-10       8.108677435855e-16       1.870850865207e-13       0.000000000000e+00       2.857748590879e-10       2.617345187331e-11      -1.023432698581e-15 
