# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.363329037195e-10       4.112334355293e-15       3.512674530702e-13       2.301260613186e-19       8.172935974703e-09       4.424214369337e-10      -1.833010026207e-12 
    3       1.292578954595e-10       5.289042577033e-15       3.946079422858e-13       4.603468745587e-19       5.085873529733e-09       3.144472662900e-10      -1.389743431296e-12 
    4       1.224986497538e-10       4.591518833743e-15       3.689448224643e-13       7.674534416738e-19       3.543899276098e-09       2.382197770206e-10      -9.125187465326e-13 
    5       1.174469654344e-10       3.075588646724e-15       3.142988667882e-13       1.151566840891e-18       2.646211258530e-09       1.881697830254e-10      -5.101077611123e-13 
    6       1.139687261521e-10       1.725715171143e-15       2.532411828283e-13       1.612834024214e-18       2.065649776917e-09       1.530353837475e-10      -2.127136461458e-13 
    7       1.117225232894e-10       9.329671140118e-16       1.989275319256e-13       2.151425085201e-18       1.665006348848e-09       1.272771403395e-10      -2.218933843326e-14 
    8       1.104521761084e-10       6.001838887294e-16       1.571010347111e-13       2.767530169337e-18       1.375752908797e-09       1.078124652046e-10       7.589844518979e-14 
    9       1.098632956427e-10       4.815460148460e-16       1.290840067956e-13       3.461356118763e-18       1.158956615382e-09       9.270914713566e-11       1.043502510833e-13 
   10       1.097862250943e-10       4.121067570705e-16       1.135828416831e-13       4.233122949546e-18       9.911406414442e-10       8.070751556625e-11       8.855820252490e-14 
   11       1.101190421040e-10       3.484292323783e-16       1.079156307899e-13       5.083060262713e-18       8.335017884273e-10       7.132653604392e-11       5.234557910145e-14 
   12       1.107747654603e-10       3.051638098176e-16       1.090649127029e-13       6.011403689675e-18       7.282384559554e-10       6.308104785222e-11       1.301831164557e-14 
   13       1.116371147146e-10       2.936914601942e-16       1.143765039758e-13       7.018391468703e-18       6.418223801345e-10       5.634042169273e-11      -1.734951303996e-14 
   14       1.127143805236e-10       3.066881483975e-16       1.218567926004e-13       8.104261241768e-18       5.699353594501e-10       5.061588502644e-11      -3.401512103685e-14 
   15       1.139522375679e-10       3.325014087814e-16       1.301489843660e-13       9.269247150779e-18       5.094303729437e-10       4.559204504032e-11      -3.750940370866e-14 
   16       1.153008977669e-10       3.683226322178e-16       1.385835435791e-13       1.051357729932e-17       4.579884686839e-10       4.133574030941e-11      -3.130989939905e-14 
   17       1.167703026690e-10       4.193901276475e-16       1.470233821350e-13       1.183747163107e-17       4.138622621212e-10       3.769636387034e-11      -2.049287254268e-14 
   18       1.183356330265e-10       4.912787763813e-16       1.556001571831e-13       1.324114007809e-17       3.755649322339e-10       3.449326725118e-11      -9.940958956043e-15 
   19       1.199982069869e-10       5.845553978280e-16       1.645308538480e-13       1.472478226640e-17       3.424907770025e-10       3.167330273092e-11      -2.335504425219e-15 
   20       1.217182409353e-10       6.974242592921e-16       1.740147903639e-13       1.628858476973e-17       3.133624860675e-10       2.915240107270e-11       4.732381905523e-16 
   21       1.235051539274e-10       8.290473133792e-16       1.840076205222e-13       1.793272363670e-17       2.877221231725e-10       2.692980403908e-11      -1.034297666973e-15 
   22       1.253531070087e-10       9.786517475439e-16       1.943105056900e-13       1.965736137742e-17       2.649564373693e-10       2.498785963921e-11      -5.172082273210e-15 
   23       1.272616016787e-10       1.146660629681e-15       2.046125086089e-13       2.146265090376e-17       2.447521692588e-10       2.326130880693e-11      -1.017457483753e-14 
   24       1.292117173238e-10       1.333672013689e-15       2.145182594941e-13       2.334873246370e-17       2.266417679251e-10       2.165643194443e-11      -1.412445749678e-14 
   25       1.312079139549e-10       1.539743799891e-15       2.237122305765e-13       2.531573923423e-17       2.104119000245e-10       2.019089606547e-11      -1.613466028460e-14 
   26       1.332467988180e-10       1.764974369525e-15       2.319177370424e-13       2.736379362725e-17       1.957685711774e-10       1.889692583616e-11      -1.582607843062e-14 
   27       1.353281221447e-10       2.011227550759e-15       2.390748317927e-13       2.949301264390e-17       1.825362313684e-10       1.774056018139e-11      -1.385938166266e-14 
   28       1.374429039494e-10       2.280910060555e-15       2.452079205198e-13       3.170350534848e-17       1.704869363200e-10       1.666266245307e-11      -1.130238066212e-14 
