# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.423344087080e-10       4.161454326903e-15       3.795391991947e-13       0.000000000000e+00       8.228572796372e-09       4.314092284061e-10      -1.840046583507e-12 
    3       1.347600615652e-10       5.343082941103e-15       4.238611629043e-13       0.000000000000e+00       5.062829052488e-09       3.069255597279e-10      -1.394935038833e-12 
    4       1.273984551327e-10       4.631340456119e-15       3.946406260996e-13       0.000000000000e+00       3.517810613566e-09       2.326793465578e-10      -9.149097548674e-13 
    5       1.217638601766e-10       3.096254148136e-15       3.343206690972e-13       0.000000000000e+00       2.624789821175e-09       1.838235436103e-10      -5.103203590126e-13 
    6       1.177951734305e-10       1.733664333543e-15       2.672953069768e-13       0.000000000000e+00       2.049910790890e-09       1.495243785038e-10      -2.117268412681e-13 
    7       1.151114718661e-10       9.355747871583e-16       2.077745371361e-13       0.000000000000e+00       1.653656397799e-09       1.243366353847e-10      -2.077396577078e-14 
    8       1.134329796351e-10       6.011292327025e-16       1.620322286403e-13       0.000000000000e+00       1.366737301996e-09       1.052358568341e-10       7.719090701909e-14 
    9       1.125093777637e-10       4.813078747985e-16       1.314380867413e-13       0.000000000000e+00       1.150901157326e-09       9.041368018143e-11       1.052083861328e-13 
   10       1.121141748055e-10       4.102352779133e-16       1.145456883370e-13       0.000000000000e+00       9.836186491998e-10       7.866955348314e-11       8.889708255015e-14 
   11       1.121826828749e-10       3.448819043979e-16       1.084378289983e-13       0.000000000000e+00       8.286080517321e-10       6.949583869768e-11       5.221591532373e-14 
   12       1.125665730525e-10       3.002657603835e-16       1.097581021430e-13       0.000000000000e+00       7.238954956198e-10       6.141191723872e-11       1.272328567155e-14 
   13       1.132128130408e-10       2.876275203086e-16       1.155182359554e-13       0.000000000000e+00       6.379462068807e-10       5.486317638108e-11      -1.755322079104e-14 
   14       1.140681980554e-10       2.993587305761e-16       1.234733182957e-13       0.000000000000e+00       5.664456887843e-10       4.914248490153e-11      -3.426904426779e-14 
   15       1.151219389769e-10       3.237041434193e-16       1.322245776411e-13       0.000000000000e+00       5.062679035240e-10       4.434411012053e-11      -3.749052769158e-14 
   16       1.163015065959e-10       3.579551255147e-16       1.410137069004e-13       0.000000000000e+00       4.551089884249e-10       4.021535755908e-11      -3.107681304241e-14 
   17       1.176265250936e-10       4.076108302335e-16       1.496271899440e-13       0.000000000000e+00       4.112286056195e-10       3.661562800843e-11      -2.016460177008e-14 
